ano,legislatura,anolegislatura,uf,partido,tipo,representatividade,distancia,vagas,eleitores,cota,valor
2019,56,1,TO,PL,LOCAÇÃO DE AUTOMÓVEIS,33,620,8,1039439,39131.75,43767.00
2019,56,1,TO,PODEMOS,ASSESSORIA TÉCNICA/JURÍDICA,17,620,8,1039439,39131.75,32000.00
2021,56,3,TO,UNIÃO,TELEFONIA,52,620,8,1039439,39131.75,32281.83
2022,56,4,TO,PP,MANUTENÇÃO DE ESCRITÓRIO,38,620,8,1039439,39131.75,2190.57
2021,56,3,TO,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,620,8,1039439,39131.75,18.80
2022,56,4,TO,PT,ASSESSORIA TÉCNICA/JURÍDICA,54,620,8,1039439,39131.75,105500.00
2019,56,1,TO,MDB,ASSINATURA DE PUBLICAÇÕES,34,620,8,1039439,39131.75,3062.00
2020,56,2,TO,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,17,620,8,1039439,39131.75,54186.75
2023,56,5,TO,PSC,COMBUSTÍVEIS E LUBRIFICANTES,8,620,8,1039439,39131.75,2612.82
2021,56,3,TO,MDB,MANUTENÇÃO DE ESCRITÓRIO,34,620,8,1039439,39131.75,44452.53
2022,56,4,TO,PSC,ASSESSORIA TÉCNICA/JURÍDICA,8,620,8,1039439,39131.75,190000.00
2019,56,1,TO,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,17,620,8,1039439,39131.75,45657.00
2023,56,5,TO,PT,COMBUSTÍVEIS E LUBRIFICANTES,54,620,8,1039439,39131.75,404.87
2020,56,2,TO,PODEMOS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,620,8,1039439,39131.75,1217.28
2019,56,1,TO,UNIÃO,TELEFONIA,52,620,8,1039439,39131.75,29833.39
2019,56,1,TO,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,620,8,1039439,39131.75,32000.00
2020,56,2,TO,UNIÃO,MANUTENÇÃO DE ESCRITÓRIO,52,620,8,1039439,39131.75,146483.57
2022,56,4,TO,PSC,PASSAGEM AÉREA,8,620,8,1039439,39131.75,34160.87
2020,56,2,TO,PL,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,620,8,1039439,39131.75,1401.47
2019,56,1,TO,MDB,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,620,8,1039439,39131.75,53.90
2020,56,2,TO,PL,MANUTENÇÃO DE ESCRITÓRIO,33,620,8,1039439,39131.75,49120.04
2022,56,4,TO,PL,MANUTENÇÃO DE ESCRITÓRIO,33,620,8,1039439,39131.75,44986.93
2022,56,4,TO,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,620,8,1039439,39131.75,430000.00
2020,56,2,TO,PL,TELEFONIA,33,620,8,1039439,39131.75,1460.99
2022,56,4,TO,PL,DIVULGAÇÃO MANDATO,33,620,8,1039439,39131.75,77823.33
2022,56,4,TO,PT,MANUTENÇÃO DE ESCRITÓRIO,54,620,8,1039439,39131.75,69934.26
2019,56,1,TO,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,620,8,1039439,39131.75,24751.40
2019,56,1,TO,PODEMOS,PASSAGEM AÉREA,17,620,8,1039439,39131.75,155267.43
2019,56,1,TO,PP,PASSAGEM AÉREA,38,620,8,1039439,39131.75,69836.93
2021,56,3,TO,PSC,MANUTENÇÃO DE ESCRITÓRIO,8,620,8,1039439,39131.75,43527.38
2020,56,2,TO,UNIÃO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,620,8,1039439,39131.75,593.29
2019,56,1,TO,MDB,TELEFONIA,34,620,8,1039439,39131.75,5461.86
2023,56,5,TO,UNIÃO,DIVULGAÇÃO MANDATO,52,620,8,1039439,39131.75,7500.00
2022,56,4,TO,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,620,8,1039439,39131.75,195250.00
2021,56,3,TO,UNIÃO,LOCAÇÃO DE AUTOMÓVEIS,52,620,8,1039439,39131.75,215800.00
2019,56,1,TO,PODEMOS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,620,8,1039439,39131.75,5185.38
2021,56,3,TO,PT,DIVULGAÇÃO MANDATO,54,620,8,1039439,39131.75,65070.00
2021,56,3,TO,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,17,620,8,1039439,39131.75,65914.34
2019,56,1,TO,PT,SERVIÇOS POSTAIS,54,620,8,1039439,39131.75,2496.36
2020,56,2,TO,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,17,620,8,1039439,39131.75,25530.37
2021,56,3,TO,PSC,COMBUSTÍVEIS E LUBRIFICANTES,8,620,8,1039439,39131.75,32992.48
2021,56,3,TO,PP,TELEFONIA,38,620,8,1039439,39131.75,4404.95
2021,56,3,TO,PSC,PASSAGEM AÉREA,8,620,8,1039439,39131.75,52526.61
2021,56,3,TO,UNIÃO,PASSAGEM AÉREA,52,620,8,1039439,39131.75,215767.77
2019,56,1,TO,PP,SERVIÇOS POSTAIS,38,620,8,1039439,39131.75,1253.82
2020,56,2,TO,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,620,8,1039439,39131.75,77500.00
2023,56,5,TO,PT,DIVULGAÇÃO MANDATO,54,620,8,1039439,39131.75,10000.00
2021,56,3,TO,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,620,8,1039439,39131.75,164454.28
2022,56,4,TO,PP,TELEFONIA,38,620,8,1039439,39131.75,4078.08
2022,56,4,TO,PODEMOS,DIVULGAÇÃO MANDATO,17,620,8,1039439,39131.75,85674.50
2020,56,2,TO,MDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,34,620,8,1039439,39131.75,2322.36
2020,56,2,TO,PT,DIVULGAÇÃO MANDATO,54,620,8,1039439,39131.75,74843.00
2020,56,2,TO,PP,TELEFONIA,38,620,8,1039439,39131.75,5518.04
2021,56,3,TO,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,620,8,1039439,39131.75,68810.99
2022,56,4,TO,MDB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,620,8,1039439,39131.75,5481.61
2021,56,3,TO,PL,LOCAÇÃO DE AUTOMÓVEIS,33,620,8,1039439,39131.75,66600.00
2022,56,4,TO,PSB,ASSESSORIA TÉCNICA/JURÍDICA,32,620,8,1039439,39131.75,8000.00
2019,56,1,TO,PSC,COMBUSTÍVEIS E LUBRIFICANTES,8,620,8,1039439,39131.75,26477.12
2022,56,4,TO,PSB,PASSAGEM AÉREA,32,620,8,1039439,39131.75,46308.10
2022,56,4,TO,UNIÃO,SERVIÇOS POSTAIS,52,620,8,1039439,39131.75,9382.22
2022,56,4,TO,PL,LOCAÇÃO DE AUTOMÓVEIS,33,620,8,1039439,39131.75,92004.43
2021,56,3,TO,MDB,DIVULGAÇÃO MANDATO,34,620,8,1039439,39131.75,212198.00
2020,56,2,TO,MDB,TELEFONIA,34,620,8,1039439,39131.75,5971.66
2021,56,3,TO,MDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,34,620,8,1039439,39131.75,3265.52
2020,56,2,TO,PSC,COMBUSTÍVEIS E LUBRIFICANTES,8,620,8,1039439,39131.75,22115.86
2019,56,1,TO,UNIÃO,ASSESSORIA TÉCNICA/JURÍDICA,52,620,8,1039439,39131.75,72629.00
2022,56,4,TO,PSC,MANUTENÇÃO DE ESCRITÓRIO,8,620,8,1039439,39131.75,12369.67
2020,56,2,TO,PP,SERVIÇOS POSTAIS,38,620,8,1039439,39131.75,321.11
2020,56,2,TO,PT,COMBUSTÍVEIS E LUBRIFICANTES,54,620,8,1039439,39131.75,51908.63
2019,56,1,TO,PSC,ASSESSORIA TÉCNICA/JURÍDICA,8,620,8,1039439,39131.75,215000.00
2021,56,3,TO,PT,TELEFONIA,54,620,8,1039439,39131.75,13500.43
2021,56,3,TO,PP,PASSAGEM AÉREA,38,620,8,1039439,39131.75,79745.60
2020,56,2,TO,PSC,SERVIÇOS POSTAIS,8,620,8,1039439,39131.75,340.89
2019,56,1,TO,UNIÃO,PASSAGEM AÉREA,52,620,8,1039439,39131.75,180427.42
2020,56,2,TO,MDB,SERVIÇOS POSTAIS,34,620,8,1039439,39131.75,2121.71
2021,56,3,TO,PT,PASSAGEM AÉREA,54,620,8,1039439,39131.75,20038.08
2019,56,1,TO,PODEMOS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,17,620,8,1039439,39131.75,1774.01
2022,56,4,TO,PSB,LOCAÇÃO DE AUTOMÓVEIS,32,620,8,1039439,39131.75,28439.79
2021,56,3,TO,PL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,620,8,1039439,39131.75,170.00
2022,56,4,TO,PODEMOS,TELEFONIA,17,620,8,1039439,39131.75,9995.45
2021,56,3,TO,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,620,8,1039439,39131.75,308000.00
2020,56,2,TO,PSC,PASSAGEM AÉREA,8,620,8,1039439,39131.75,8806.68
2020,56,2,TO,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,620,8,1039439,39131.75,3614.47
2019,56,1,TO,UNIÃO,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,52,620,8,1039439,39131.75,285.70
2021,56,3,TO,PT,COMBUSTÍVEIS E LUBRIFICANTES,54,620,8,1039439,39131.75,44792.34
2023,56,5,TO,UNIÃO,COMBUSTÍVEIS E LUBRIFICANTES,52,620,8,1039439,39131.75,8180.59
2021,56,3,TO,PP,SERVIÇOS POSTAIS,38,620,8,1039439,39131.75,222.04
2023,56,5,TO,PP,MANUTENÇÃO DE ESCRITÓRIO,38,620,8,1039439,39131.75,240.50
2020,56,2,TO,UNIÃO,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,52,620,8,1039439,39131.75,1284.00
2020,56,2,TO,PODEMOS,ASSESSORIA TÉCNICA/JURÍDICA,17,620,8,1039439,39131.75,42000.00
2020,56,2,TO,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,620,8,1039439,39131.75,8548.50
2021,56,3,TO,PSC,DIVULGAÇÃO MANDATO,8,620,8,1039439,39131.75,51600.00
2021,56,3,TO,PODEMOS,ASSESSORIA TÉCNICA/JURÍDICA,17,620,8,1039439,39131.75,74000.00
2023,56,5,TO,PL,MANUTENÇÃO DE ESCRITÓRIO,33,620,8,1039439,39131.75,4936.36
2019,56,1,TO,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,17,620,8,1039439,39131.75,18872.56
2020,56,2,TO,PT,LOCAÇÃO DE AUTOMÓVEIS,54,620,8,1039439,39131.75,25216.40
2023,56,5,TO,PSC,TELEFONIA,8,620,8,1039439,39131.75,1.03
2023,56,5,TO,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,620,8,1039439,39131.75,26500.00
2019,56,1,TO,PL,DIVULGAÇÃO MANDATO,33,620,8,1039439,39131.75,66893.50
2022,56,4,TO,MDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,34,620,8,1039439,39131.75,3598.51
2019,56,1,TO,PL,SERVIÇOS POSTAIS,33,620,8,1039439,39131.75,119.34
2019,56,1,TO,PP,DIVULGAÇÃO MANDATO,38,620,8,1039439,39131.75,2050.00
2022,56,4,TO,UNIÃO,DIVULGAÇÃO MANDATO,52,620,8,1039439,39131.75,130879.99
2020,56,2,TO,MDB,PASSAGEM AÉREA,34,620,8,1039439,39131.75,38756.22
2021,56,3,TO,MDB,LOCAÇÃO DE AUTOMÓVEIS,34,620,8,1039439,39131.75,13096.69
2019,56,1,TO,PL,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,620,8,1039439,39131.75,2914.25
2023,56,5,TO,PT,ASSESSORIA TÉCNICA/JURÍDICA,54,620,8,1039439,39131.75,24000.00
2019,56,1,TO,PT,DIVULGAÇÃO MANDATO,54,620,8,1039439,39131.75,101890.47
2022,56,4,TO,PODEMOS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,17,620,8,1039439,39131.75,7659.00
2021,56,3,TO,PODEMOS,TELEFONIA,17,620,8,1039439,39131.75,14304.46
2022,56,4,TO,UNIÃO,ASSESSORIA TÉCNICA/JURÍDICA,52,620,8,1039439,39131.75,2706.00
2019,56,1,TO,MDB,MANUTENÇÃO DE ESCRITÓRIO,34,620,8,1039439,39131.75,47391.04
2020,56,2,TO,UNIÃO,ASSESSORIA TÉCNICA/JURÍDICA,52,620,8,1039439,39131.75,2706.00
2022,56,4,TO,UNIÃO,COMBUSTÍVEIS E LUBRIFICANTES,52,620,8,1039439,39131.75,87472.66
2019,56,1,TO,UNIÃO,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,620,8,1039439,39131.75,328.00
2022,56,4,TO,PODEMOS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,620,8,1039439,39131.75,1449.03
2021,56,3,TO,PL,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,620,8,1039439,39131.75,1999.15
2019,56,1,TO,MDB,ASSESSORIA TÉCNICA/JURÍDICA,34,620,8,1039439,39131.75,60000.00
2022,56,4,TO,PSC,COMBUSTÍVEIS E LUBRIFICANTES,8,620,8,1039439,39131.75,32983.19
2019,56,1,TO,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,620,8,1039439,39131.75,57870.25
2020,56,2,TO,PODEMOS,LOCAÇÃO DE AUTOMÓVEIS,17,620,8,1039439,39131.75,40910.60
2023,56,5,TO,MDB,DIVULGAÇÃO MANDATO,34,620,8,1039439,39131.75,15000.00
2019,56,1,TO,PT,MANUTENÇÃO DE ESCRITÓRIO,54,620,8,1039439,39131.75,52155.15
2021,56,3,TO,PT,MANUTENÇÃO DE ESCRITÓRIO,54,620,8,1039439,39131.75,41813.94
2021,56,3,TO,PODEMOS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,620,8,1039439,39131.75,2101.30
2022,56,4,TO,UNIÃO,LOCAÇÃO DE AUTOMÓVEIS,52,620,8,1039439,39131.75,181250.00
2022,56,4,TO,PL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,620,8,1039439,39131.75,3598.00
2020,56,2,TO,PODEMOS,DIVULGAÇÃO MANDATO,17,620,8,1039439,39131.75,212771.50
2021,56,3,TO,UNIÃO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,620,8,1039439,39131.75,374.00
2023,56,5,TO,UNIÃO,TELEFONIA,52,620,8,1039439,39131.75,1731.19
2021,56,3,TO,UNIÃO,COMBUSTÍVEIS E LUBRIFICANTES,52,620,8,1039439,39131.75,80842.67
2023,56,5,TO,MDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,34,620,8,1039439,39131.75,302.29
2023,56,5,TO,PL,LOCAÇÃO DE AUTOMÓVEIS,33,620,8,1039439,39131.75,7000.00
2023,56,5,TO,PODEMOS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,17,620,8,1039439,39131.75,649.00
2019,56,1,TO,PSC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,620,8,1039439,39131.75,225.00
2021,56,3,TO,PT,LOCAÇÃO DE AUTOMÓVEIS,54,620,8,1039439,39131.75,10969.04
2022,56,4,TO,PSB,MANUTENÇÃO DE ESCRITÓRIO,32,620,8,1039439,39131.75,8004.09
2019,56,1,TO,PODEMOS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,17,620,8,1039439,39131.75,6171.00
2020,56,2,TO,PT,ASSESSORIA TÉCNICA/JURÍDICA,54,620,8,1039439,39131.75,77800.00
2022,56,4,TO,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,620,8,1039439,39131.75,35251.00
2022,56,4,TO,MDB,SERVIÇOS POSTAIS,34,620,8,1039439,39131.75,412.65
2020,56,2,TO,PT,MANUTENÇÃO DE ESCRITÓRIO,54,620,8,1039439,39131.75,79868.09
2022,56,4,TO,PSC,LOCAÇÃO DE AUTOMÓVEIS,8,620,8,1039439,39131.75,6000.00
2019,56,1,TO,MDB,PASSAGEM AÉREA,34,620,8,1039439,39131.75,90309.36
2020,56,2,TO,UNIÃO,SERVIÇOS POSTAIS,52,620,8,1039439,39131.75,20867.22
2020,56,2,TO,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,620,8,1039439,39131.75,53631.61
2020,56,2,TO,PT,PASSAGEM AÉREA,54,620,8,1039439,39131.75,25708.04
2019,56,1,TO,PL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33,620,8,1039439,39131.75,146.03
2023,56,5,TO,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,620,8,1039439,39131.75,1127.87
2020,56,2,TO,UNIÃO,DIVULGAÇÃO MANDATO,52,620,8,1039439,39131.75,210490.00
2022,56,4,TO,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,620,8,1039439,39131.75,29500.05
2020,56,2,TO,PL,LOCAÇÃO DE AUTOMÓVEIS,33,620,8,1039439,39131.75,73101.00
2019,56,1,TO,UNIÃO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,52,620,8,1039439,39131.75,30000.00
2021,56,3,TO,PL,MANUTENÇÃO DE ESCRITÓRIO,33,620,8,1039439,39131.75,50179.15
2019,56,1,TO,PODEMOS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,620,8,1039439,39131.75,2591.87
2022,56,4,TO,MDB,LOCAÇÃO DE AUTOMÓVEIS,34,620,8,1039439,39131.75,11507.37
2019,56,1,TO,PSC,MANUTENÇÃO DE ESCRITÓRIO,8,620,8,1039439,39131.75,27652.89
2019,56,1,TO,PSC,DIVULGAÇÃO MANDATO,8,620,8,1039439,39131.75,90500.00
2022,56,4,TO,PT,COMBUSTÍVEIS E LUBRIFICANTES,54,620,8,1039439,39131.75,58911.95
2022,56,4,TO,PSB,TELEFONIA,32,620,8,1039439,39131.75,13.68
2021,56,3,TO,PL,TELEFONIA,33,620,8,1039439,39131.75,2275.92
2019,56,1,TO,PT,COMBUSTÍVEIS E LUBRIFICANTES,54,620,8,1039439,39131.75,54074.81
2021,56,3,TO,UNIÃO,ASSESSORIA TÉCNICA/JURÍDICA,52,620,8,1039439,39131.75,3157.00
2023,56,5,TO,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,17,620,8,1039439,39131.75,1048.73
2019,56,1,TO,PSC,LOCAÇÃO DE AUTOMÓVEIS,8,620,8,1039439,39131.75,24000.00
2021,56,3,TO,MDB,COMBUSTÍVEIS E LUBRIFICANTES,34,620,8,1039439,39131.75,28984.41
2021,56,3,TO,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,620,8,1039439,39131.75,3078.08
2019,56,1,TO,UNIÃO,SERVIÇOS POSTAIS,52,620,8,1039439,39131.75,9711.90
2023,56,5,TO,PODEMOS,LOCAÇÃO DE AUTOMÓVEIS,17,620,8,1039439,39131.75,1455.00
2020,56,2,TO,PL,DIVULGAÇÃO MANDATO,33,620,8,1039439,39131.75,87025.41
2020,56,2,TO,MDB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,620,8,1039439,39131.75,563.00
2019,56,1,TO,PT,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,620,8,1039439,39131.75,1547.32
2022,56,4,TO,UNIÃO,PASSAGEM AÉREA,52,620,8,1039439,39131.75,217080.46
2021,56,3,TO,PSC,SERVIÇOS POSTAIS,8,620,8,1039439,39131.75,2059.30
2021,56,3,TO,PL,DIVULGAÇÃO MANDATO,33,620,8,1039439,39131.75,119311.00
2022,56,4,TO,PSC,SERVIÇOS POSTAIS,8,620,8,1039439,39131.75,354.18
2021,56,3,TO,MDB,PASSAGEM AÉREA,34,620,8,1039439,39131.75,65030.35
2023,56,5,TO,UNIÃO,PASSAGEM AÉREA,52,620,8,1039439,39131.75,9330.82
2022,56,4,TO,PSC,DIVULGAÇÃO MANDATO,8,620,8,1039439,39131.75,34850.00
2020,56,2,TO,PP,PASSAGEM AÉREA,38,620,8,1039439,39131.75,48582.90
2022,56,4,TO,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,620,8,1039439,39131.75,880.54
2022,56,4,TO,PT,LOCAÇÃO DE AUTOMÓVEIS,54,620,8,1039439,39131.75,55040.66
2020,56,2,TO,PSC,ASSESSORIA TÉCNICA/JURÍDICA,8,620,8,1039439,39131.75,303000.00
2022,56,4,TO,PP,PASSAGEM AÉREA,38,620,8,1039439,39131.75,74810.47
2019,56,1,TO,PSC,TELEFONIA,8,620,8,1039439,39131.75,2300.50
2023,56,5,TO,PODEMOS,TELEFONIA,17,620,8,1039439,39131.75,189.89
2023,56,5,TO,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,620,8,1039439,39131.75,2011.00
2020,56,2,TO,UNIÃO,PASSAGEM AÉREA,52,620,8,1039439,39131.75,102251.09
2022,56,4,TO,MDB,TELEFONIA,34,620,8,1039439,39131.75,6724.45
2023,56,5,TO,PSC,PASSAGEM AÉREA,8,620,8,1039439,39131.75,4470.76
2023,56,5,TO,PT,MANUTENÇÃO DE ESCRITÓRIO,54,620,8,1039439,39131.75,259.70
2021,56,3,TO,UNIÃO,SERVIÇOS POSTAIS,52,620,8,1039439,39131.75,11213.69
2019,56,1,TO,PL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,620,8,1039439,39131.75,307.50
2022,56,4,TO,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,17,620,8,1039439,39131.75,62866.55
2023,56,5,TO,PSC,SERVIÇOS POSTAIS,8,620,8,1039439,39131.75,76.71
2022,56,4,TO,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,620,8,1039439,39131.75,53731.78
2019,56,1,TO,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,620,8,1039439,39131.75,1254.69
2021,56,3,TO,PP,DIVULGAÇÃO MANDATO,38,620,8,1039439,39131.75,96000.00
2023,56,5,TO,MDB,TELEFONIA,34,620,8,1039439,39131.75,447.49
2019,56,1,TO,PSC,SERVIÇOS POSTAIS,8,620,8,1039439,39131.75,588.73
2019,56,1,TO,PODEMOS,SERVIÇOS POSTAIS,17,620,8,1039439,39131.75,5633.46
2023,56,5,TO,PL,TELEFONIA,33,620,8,1039439,39131.75,124.31
2021,56,3,TO,PSC,TELEFONIA,8,620,8,1039439,39131.75,2509.17
2022,56,4,TO,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,17,620,8,1039439,39131.75,54013.05
2022,56,4,TO,MDB,COMBUSTÍVEIS E LUBRIFICANTES,34,620,8,1039439,39131.75,34471.84
2020,56,2,TO,PSC,TELEFONIA,8,620,8,1039439,39131.75,3576.10
2021,56,3,TO,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,17,620,8,1039439,39131.75,26763.82
2019,56,1,TO,PT,LOCAÇÃO DE AUTOMÓVEIS,54,620,8,1039439,39131.75,29458.67
2021,56,3,TO,MDB,ASSESSORIA TÉCNICA/JURÍDICA,34,620,8,1039439,39131.75,100000.00
2023,56,5,TO,PSC,ASSESSORIA TÉCNICA/JURÍDICA,8,620,8,1039439,39131.75,33500.00
2023,56,5,TO,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,620,8,1039439,39131.75,35000.00
2020,56,2,TO,PT,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,620,8,1039439,39131.75,72.50
2022,56,4,TO,PP,LOCAÇÃO DE AUTOMÓVEIS,38,620,8,1039439,39131.75,29250.00
2022,56,4,TO,MDB,ASSESSORIA TÉCNICA/JURÍDICA,34,620,8,1039439,39131.75,155000.00
2022,56,4,TO,PT,DIVULGAÇÃO MANDATO,54,620,8,1039439,39131.75,62625.61
2022,56,4,TO,PP,DIVULGAÇÃO MANDATO,38,620,8,1039439,39131.75,32000.00
2022,56,4,TO,UNIÃO,MANUTENÇÃO DE ESCRITÓRIO,52,620,8,1039439,39131.75,148285.80
2022,56,4,TO,PP,SERVIÇOS POSTAIS,38,620,8,1039439,39131.75,1762.01
2022,56,4,TO,PT,TELEFONIA,54,620,8,1039439,39131.75,13371.44
2020,56,2,TO,MDB,MANUTENÇÃO DE ESCRITÓRIO,34,620,8,1039439,39131.75,44214.64
2021,56,3,TO,PSC,ASSESSORIA TÉCNICA/JURÍDICA,8,620,8,1039439,39131.75,290000.00
2022,56,4,TO,MDB,DIVULGAÇÃO MANDATO,34,620,8,1039439,39131.75,129350.00
2022,56,4,TO,PSC,TELEFONIA,8,620,8,1039439,39131.75,673.03
2022,56,4,TO,UNIÃO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,620,8,1039439,39131.75,607.75
2021,56,3,TO,PODEMOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",17,620,8,1039439,39131.75,18508.75
2020,56,2,TO,UNIÃO,COMBUSTÍVEIS E LUBRIFICANTES,52,620,8,1039439,39131.75,42978.38
2023,56,5,TO,UNIÃO,LOCAÇÃO DE AUTOMÓVEIS,52,620,8,1039439,39131.75,23100.00
2019,56,1,TO,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,620,8,1039439,39131.75,3927.83
2021,56,3,TO,UNIÃO,MANUTENÇÃO DE ESCRITÓRIO,52,620,8,1039439,39131.75,144177.79
2019,56,1,TO,PT,TELEFONIA,54,620,8,1039439,39131.75,7506.19
2023,56,5,TO,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,620,8,1039439,39131.75,72.80
2020,56,2,TO,PSC,DIVULGAÇÃO MANDATO,8,620,8,1039439,39131.75,68708.34
2019,56,1,TO,UNIÃO,COMBUSTÍVEIS E LUBRIFICANTES,52,620,8,1039439,39131.75,77603.04
2019,56,1,TO,PODEMOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",17,620,8,1039439,39131.75,12347.83
2020,56,2,TO,UNIÃO,LOCAÇÃO DE AUTOMÓVEIS,52,620,8,1039439,39131.75,171700.00
2022,56,4,TO,UNIÃO,TELEFONIA,52,620,8,1039439,39131.75,27994.24
2023,56,5,TO,PP,DIVULGAÇÃO MANDATO,38,620,8,1039439,39131.75,35000.00
2022,56,4,TO,PT,PASSAGEM AÉREA,54,620,8,1039439,39131.75,75573.88
2021,56,3,TO,PT,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,620,8,1039439,39131.75,536.91
2021,56,3,TO,PODEMOS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,17,620,8,1039439,39131.75,7215.00
2022,56,4,TO,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,620,8,1039439,39131.75,3736.40
2022,56,4,TO,PSB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,32,620,8,1039439,39131.75,961.01
2023,56,5,TO,PP,TELEFONIA,38,620,8,1039439,39131.75,2.11
2023,56,5,TO,PODEMOS,DIVULGAÇÃO MANDATO,17,620,8,1039439,39131.75,20000.00
