"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"80076","2021","6","56","3","MS","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29,878,8,1877982,40170.98,1051.5,"773"
"190610","2021","6","56","3","SP","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,873,70,33040411,36671.67,3461.04,"1829"
"28054","2021","7","56","3","BA","PODEMOS","TELEFONIA",17,1060,39,10393170,38638.99,119.56,"241"
"67189","2021","7","56","3","MG","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,624,53,15700966,35720.85,179.79,"601"
"117906","2021","7","56","3","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2370894,40599.91,3324.81,"1122"
"174829","2021","7","56","3","SC","PP","TELEFONIA",38,1314,16,5070212,39505.92,1586.71,"1694"
"180358","2021","7","56","3","SC","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1314,16,5070212,39505.92,2439.78,"1725"
"193342","2021","7","56","3","SP","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,873,70,33040411,36671.67,10000,"1908"
"62924","2021","7","56","3","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,232.15,"577"
"183268","2021","8","56","3","SE","PL","SERVIÇOS POSTAIS",33,1292,8,1577058,39767.4,66.03,"1757"
"31669","2021","8","56","3","CE","PSB","TELEFONIA",32,1687,22,6344483,42079.91,4.98,"338"
"174348","2021","8","56","3","SC","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1314,16,5070212,39505.92,8000,"1707"
"107639","2021","8","56","3","PE","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1657,25,6570072,41304.94,10956.19,"1088"
"107708","2021","8","56","3","PE","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6570072,41304.94,3601.27,"1090"
"101209","2021","8","56","3","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,13301.08,"951"
"175719","2021","8","56","3","SC","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,110,"1734"
"2735","2021","9","56","3","AC","MDB","SERVIÇOS POSTAIS",34,2246,8,547680,44260.6,56.27,"39"
"106408","2021","9","56","3","PE","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1657,25,6570072,41304.94,553.98,"1064"
"46554","2021","9","56","3","ES","PSC","SERVIÇOS POSTAIS",8,947,10,2754728,37052.05,148.73,"431"
"105263","2021","9","56","3","PE","PSB","ASSINATURA DE PUBLICAÇÕES",32,1657,25,6570072,41304.94,659.9,"1044"
"77074","2021","9","56","3","MG","PSB","PASSAGEM AÉREA",32,624,53,15700966,35720.85,1998.03,"763"
"191616","2021","9","56","3","SP","CIDADANIA","SERVIÇOS POSTAIS",8,873,70,33040411,36671.67,427.26,"1905"
"101359","2021","9","56","3","PB","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1716,12,2867649,41660.7,14535,"958"
"73164","2021","10","56","3","MG","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15700966,35720.85,18700,"689"
"47416","2021","10","56","3","ES","PP","SERVIÇOS POSTAIS",38,947,10,2754728,37052.05,102.6,"440"
"60924","2021","10","56","3","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,629.55,"540"
"175464","2021","10","56","3","SC","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1314,16,5070212,39505.92,4646.41,"1745"
"173972","2021","10","56","3","SC","UNIÃO","DIVULGAÇÃO MANDATO",52,1314,16,5070212,39505.92,3117.2,"1709"
"144476","2021","10","56","3","RJ","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,933,46,12408340,35388.11,7304.07,"1369"
"9884","2021","10","56","3","AM","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,1932,8,2428098,43198.26,7597.2,"97"
"26474","2021","10","56","3","BA","PODEMOS","TELEFONIA",17,1060,39,10393170,38638.99,119.91,"229"
"46384","2021","11","56","3","ES","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,947,10,2754728,37052.05,9500,"403"
"79848","2021","11","56","3","MS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,878,8,1877982,40170.98,5295.13,"762"
"105303","2021","11","56","3","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,1657,25,6570072,41304.94,7680.55,"1028"
"102861","2021","11","56","3","PB","PL","SERVIÇOS POSTAIS",33,1716,12,2867649,41660.7,167.87,"966"
"203106","2021","11","56","3","TO","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,620,8,1039439,39131.75,20000,"1977"
"173531","2021","11","56","3","SC","UNIÃO","TELEFONIA",52,1314,16,5070212,39505.92,692.01,"1684"
"50727","2021","11","56","3","GO","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,173,17,4454497,35135.2,6817.75,"504"
"175500","2021","12","56","3","SC","MDB","TELEFONIA",34,1314,16,5070212,39505.92,1881.38,"1606"
"107591","2021","12","56","3","PE","REPUBLICANOS","TELEFONIA",30,1657,25,6570072,41304.94,1416.15,"983"
"27014","2021","12","56","3","BA","PCdoB","PASSAGEM AÉREA",10,1060,39,10393170,38638.99,16224.5,"212"
"48545","2021","12","56","3","GO","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,173,17,4454497,35135.2,1895.63,"402"
"155828","2021","12","56","3","RO","MDB","TELEFONIA",34,1900,8,1175733,43300.63,1504.75,"1376"
"30305","2021","12","56","3","CE","PSD","SERVIÇOS POSTAIS",35,1687,22,6344483,42079.91,7923.7,"267"
"93657","2021","12","56","3","PA","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1592,17,5499283,41855.59,4965.44,"858"
"122668","2022","1","56","4","PR","PROS","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7971087,38500,2143.56,"1034"
"131786","2022","1","56","4","PR","PT","PASSAGEM AÉREA",54,1081,30,7971087,38500,10404.03,"1123"
"202586","2022","1","56","4","TO","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,620,8,1039439,39131.75,20000,"1797"
"185285","2022","1","56","4","SP","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,873,70,33040411,36671.67,1940.63,"1625"
"10350","2022","1","56","4","AM","PSD","PASSAGEM AÉREA",35,1932,8,2428098,43198.26,30251.83,"95"
"6028","2022","1","56","4","AL","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,1485,9,2187967,40572.24,10000,"50"
"130351","2022","1","56","4","PR","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1081,30,7971087,38500,10500,"1101"
"157868","2022","2","56","4","RR","PSD","DIVULGAÇÃO MANDATO",35,2496,8,333464,45240.67,28900,"1518"
"173424","2022","2","56","4","SC","PSDB","SERVIÇOS POSTAIS",29,1314,16,5070212,39505.92,20.97,"1685"
"128560","2022","2","56","4","PR","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1081,30,7971087,38500,788,"1163"
"72552","2022","2","56","4","MG","PDT","PASSAGEM AÉREA",28,624,53,15700966,35720.85,13940.37,"653"
"13227","2022","2","56","4","AP","PSB","DIVULGAÇÃO MANDATO",32,1791,8,512110,43002.92,19200,"131"
"142520","2022","2","56","4","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,933,46,12408340,35388.11,154,"1318"
"61962","2022","2","56","4","MA","UNIÃO","PASSAGEM AÉREA",52,1524,18,4537237,41779.83,28115.97,"549"
"67559","2022","3","56","4","MG","PSD","DIVULGAÇÃO MANDATO",35,624,53,15700966,35720.85,36233.2,"613"
"156915","2022","3","56","4","RR","REDE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,2496,8,333464,45240.67,1093.68,"1548"
"17688","2022","3","56","4","BA","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",7,1060,39,10393170,38638.99,3900,"187"
"102758","2022","3","56","4","PB","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1716,12,2867649,41660.7,6000,"996"
"2469","2022","3","56","4","AC","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,2246,8,547680,44260.6,12000,"35"
"144581","2022","3","56","4","RJ","PSOL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",10,933,46,12408340,35388.11,254.99,"1392"
"18653","2022","3","56","4","BA","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,1060,39,10393170,38638.99,14000,"211"
"30872","2022","3","56","4","CE","PDT","ASSESSORIA TÉCNICA/JURÍDICA",28,1687,22,6344483,42079.91,21000,"326"
"151927","2022","4","56","4","RO","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1900,8,1175733,43300.63,248.19,"1458"
"201311","2022","4","56","4","TO","UNIÃO","DIVULGAÇÃO MANDATO",52,620,8,1039439,39131.75,23812.28,"1958"
"18831","2022","4","56","4","BA","AVANTE","SERVIÇOS POSTAIS",7,1060,39,10393170,38638.99,61.81,"216"
"170556","2022","4","56","4","RS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1619,31,8354732,40504.04,18508.9,"1629"
"11084","2022","4","56","4","AM","SOLIDARIEDADE","TELEFONIA",13,1932,8,2428098,43198.26,1.72,"121"
"17065","2022","4","56","4","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1791,8,512110,43002.92,16.8,"170"
"2230","2022","4","56","4","AC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,2246,8,547680,44260.6,1148,"32"
"129429","2022","5","56","4","PR","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1081,30,7971087,38500,12000,"1222"
"130032","2022","5","56","4","PR","SOLIDARIEDADE","TELEFONIA",13,1081,30,7971087,38500,456.89,"1237"
"200861","2022","5","56","4","SP","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,873,70,33040411,36671.67,9587.07,"1986"
"16375","2022","5","56","4","AP","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1791,8,512110,43002.92,114.97,"149"
"46194","2022","5","56","4","ES","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,947,10,2754728,37052.05,6000,"416"
"86321","2022","5","56","4","MT","REPUBLICANOS","TELEFONIA",30,873,8,2330281,39056.17,508.55,"858"
"168462","2022","5","56","4","RS","PSOL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",10,1619,31,8354732,40504.04,337.95,"1617"
"62716","2022","5","56","4","MA","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1524,18,4537237,41779.83,10839.9,"579"
"46880","2022","6","56","4","ES","PT","TELEFONIA",54,947,10,2754728,37052.05,1564.87,"365"
"117719","2022","6","56","4","PI","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1313,10,2370894,40599.91,10000,"1031"
"55366","2022","6","56","4","MA","MDB","PASSAGEM AÉREA",34,1524,18,4537237,41779.83,22291.36,"457"
"86583","2022","6","56","4","MT","MDB","PASSAGEM AÉREA",34,873,8,2330281,39056.17,53506.1,"764"
"67309","2022","6","56","4","MG","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,624,53,15700966,35720.85,9020.19,"537"
"184303","2022","6","56","4","SE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1292,8,1577058,39767.4,12713,"1627"
"76356","2022","6","56","4","MG","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,624,53,15700966,35720.85,10780.18,"672"
"46483","2022","7","56","4","ES","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,947,10,2754728,37052.05,15000,"356"
"132082","2022","7","56","4","PR","PROS","TELEFONIA",8,1081,30,7971087,38500,2.9,"1103"
"77071","2022","7","56","4","MG","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,624,53,15700966,35720.85,11001.16,"674"
"104780","2022","7","56","4","PE","REDE","LOCAÇÃO DE AUTOMÓVEIS",1,1657,25,6570072,41304.94,2047.32,"900"
"107457","2022","7","56","4","PE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,1657,25,6570072,41304.94,5571.77,"953"
"144626","2022","7","56","4","RJ","PSB","PASSAGEM AÉREA",32,933,46,12408340,35388.11,46741.8,"1208"
"169643","2022","7","56","4","RS","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1619,31,8354732,40504.04,500.66,"1401"
"105553","2022","8","56","4","PE","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1657,25,6570072,41304.94,21695.97,"843"
"28956","2022","8","56","4","BA","PDT","PASSAGEM AÉREA",28,1060,39,10393170,38638.99,3762.35,"218"
"148312","2022","8","56","4","RN","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1775,8,2373619,42360.13,2866.02,"1144"
"122902","2022","8","56","4","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1081,30,7971087,38500,960,"942"
"73476","2022","8","56","4","MG","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",35,624,53,15700966,35720.85,165.72,"553"
"145906","2022","8","56","4","RJ","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,933,46,12408340,35388.11,32.1,"1115"
"186541","2022","9","56","4","SP","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,873,70,33040411,36671.67,12640,"1232"
"115223","2022","9","56","4","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2370894,40599.91,5139.45,"772"
"75058","2022","9","56","4","MG","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,624,53,15700966,35720.85,6897.51,"498"
"170519","2022","9","56","4","RS","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1619,31,8354732,40504.04,22468.33,"1095"
"30698","2022","9","56","4","CE","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1687,22,6344483,42079.91,6915.75,"216"
"16744","2022","10","56","4","AP","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1791,8,512110,43002.92,3500,"146"
"56380","2022","10","56","4","MA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1524,18,4537237,41779.83,80.89,"490"
"186510","2022","10","56","4","SP","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,873,70,33040411,36671.67,5548.03,"1680"
"48777","2022","10","56","4","GO","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,173,17,4454497,35135.2,714.25,"439"
"49238","2022","10","56","4","GO","PT","MANUTENÇÃO DE ESCRITÓRIO",54,173,17,4454497,35135.2,11302.07,"444"
"184883","2022","10","56","4","SE","PL","DIVULGAÇÃO MANDATO",33,1292,8,1577058,39767.4,2500,"1657"
"189823","2022","10","56","4","SP","MDB","PASSAGEM AÉREA",34,873,70,33040411,36671.67,2925.52,"1709"
"172890","2022","11","56","4","SC","NOVO","DIVULGAÇÃO MANDATO",8,1314,16,5070212,39505.92,2500,"1621"
"49755","2022","11","56","4","GO","MDB","DIVULGAÇÃO MANDATO",34,173,17,4454497,35135.2,27600,"483"
"74694","2022","11","56","4","MG","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,624,53,15700966,35720.85,816.2,"703"
"86845","2022","11","56","4","MT","MDB","SERVIÇOS POSTAIS",34,873,8,2330281,39056.17,156.13,"836"
"42620","2022","11","56","4","ES","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,947,10,2754728,37052.05,15000,"403"
"107300","2022","11","56","4","PE","PODEMOS","TELEFONIA",17,1657,25,6570072,41304.94,1520.15,"1048"
"86936","2022","11","56","4","MT","PT","SERVIÇOS POSTAIS",54,873,8,2330281,39056.17,90.2,"840"
"193151","2022","12","56","4","SP","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,873,70,33040411,36671.67,311.4,"1815"
"128378","2022","12","56","4","PR","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1081,30,7971087,38500,6802.81,"1099"
"190598","2022","12","56","4","SP","PROS","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,6000,"1751"
"202814","2022","12","56","4","TO","PT","TELEFONIA",54,620,8,1039439,39131.75,680.84,"1865"
"17637","2022","12","56","4","BA","PT","TELEFONIA",54,1060,39,10393170,38638.99,3738.41,"164"
"175701","2022","12","56","4","SC","PP","SERVIÇOS POSTAIS",38,1314,16,5070212,39505.92,1465.61,"1625"
"146448","2022","12","56","4","RJ","PL","PASSAGEM AÉREA",33,933,46,12408340,35388.11,90145.35,"1308"
"6154","2023","1","56","5","AL","PT","DIVULGAÇÃO MANDATO",54,1485,9,2187967,40572.24,2500,"56"
"6709","2023","1","56","5","AL","PV","MANUTENÇÃO DE ESCRITÓRIO",4,1485,9,2187967,40572.24,263.8,"61"
"101506","2023","1","56","5","PB","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1716,12,2867649,41660.7,66200,"819"
"161337","2023","1","56","5","RS","NOVO","ASSINATURA DE PUBLICAÇÕES",8,1619,31,8354732,40504.04,634.8,"1347"
"170972","2023","1","56","5","RS","PT","SERVIÇOS POSTAIS",54,1619,31,8354732,40504.04,1924.98,"1414"
"39322","2023","1","56","5","DF","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,0,8,2084356,30416.8,470.6,"331"
"117594","2023","1","56","5","PI","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1313,10,2370894,40599.91,2243.77,"970"
