"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"4554","2015","5","55","1","CE","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1687,22,6271554,42079.91,81.3,"2"
"5028","2015","5","55","1","DF","PP","MANUTENÇÃO DE ESCRITÓRIO",38,0,8,1897677,30416.8,59.8,"1"
"5177","2015","5","55","1","DF","PSD","SERVIÇOS POSTAIS",36,0,8,1897677,30416.8,224.23,"2"
"5170","2015","5","55","1","DF","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,0,8,1897677,30416.8,114,"2"
"5597","2015","5","55","1","ES","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,947,10,2653536,37052.05,156.29,"2"
"5617","2015","5","55","1","ES","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,947,10,2653536,37052.05,23.6,"2"
"5522","2015","5","55","1","ES","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,947,10,2653536,37052.05,160,"2"
"7048","2015","5","55","1","GO","PT","PASSAGEM AÉREA",68,173,17,4331733,35135.2,-142.25,"2"
"6779","2015","5","55","1","GO","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",15,173,17,4331733,35135.2,104.56,"1"
"7715","2015","5","55","1","MA","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1524,18,4497336,41779.83,80.8,"2"
"7598","2015","5","55","1","MA","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1524,18,4497336,41779.83,148.83,"1"
"7769","2015","5","55","1","MA","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1524,18,4497336,41779.83,109,"2"
"10078","2015","5","55","1","MG","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,624,53,15248681,35720.85,209,"1"
"8305","2015","5","55","1","MG","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,624,53,15248681,35720.85,112,"2"
"8419","2015","5","55","1","MG","PT","ASSINATURA DE PUBLICAÇÕES",68,624,53,15248681,35720.85,100.02,"1"
"10093","2015","5","55","1","MG","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,624,53,15248681,35720.85,180,"2"
"10391","2015","5","55","1","MS","DEM","SERVIÇOS POSTAIS",21,878,8,1818937,40170.98,107.26,"1"
"10197","2015","5","55","1","MS","PDT","SERVIÇOS POSTAIS",20,878,8,1818937,40170.98,11.3,"1"
"10829","2015","5","55","1","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,8,2189703,39056.17,34,"2"
"10956","2015","5","55","1","MT","PSDB","SERVIÇOS POSTAIS",54,873,8,2189703,39056.17,195.9,"2"
"11429","2015","5","55","1","MT","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,873,8,2189703,39056.17,141.7,"3"
"12424","2015","5","55","1","PA","CIDADANIA","SERVIÇOS POSTAIS",10,1592,17,5188450,41855.59,143.29,"1"
"11644","2015","5","55","1","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5188450,41855.59,164.59,"1"
"12659","2015","5","55","1","PB","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1716,12,2835882,41660.7,157.79,"1"
"12951","2015","5","55","1","PB","PTB","SERVIÇOS POSTAIS",25,1716,12,2835882,41660.7,86.63,"2"
"12928","2015","5","55","1","PB","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1716,12,2835882,41660.7,69,"2"
"14564","2015","5","55","1","PE","MDB","SERVIÇOS POSTAIS",65,1657,25,6356307,41304.94,142.98,"1"
"14304","2015","5","55","1","PE","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,1657,25,6356307,41304.94,199.3,"2"
"14597","2015","5","55","1","PE","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1657,25,6356307,41304.94,183,"2"
"14629","2015","5","55","1","PE","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,1657,25,6356307,41304.94,37,"2"
"14710","2015","5","55","1","PE","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1657,25,6356307,41304.94,180,"2"
"14259","2015","5","55","1","PE","PTB","SERVIÇOS POSTAIS",25,1657,25,6356307,41304.94,66.06,"2"
"15387","2015","5","55","1","PR","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1081,30,7865950,38500,207,"1"
"15286","2015","5","55","1","PR","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1081,30,7865950,38500,35.75,"1"
"15328","2015","5","55","1","PR","PODEMOS","ASSINATURA DE PUBLICAÇÕES",9,1081,30,7865950,38500,219.38,"2"
"16150","2015","5","55","1","PR","PROS","SERVIÇOS POSTAIS",11,1081,30,7865950,38500,184.71,"3"
"15796","2015","5","55","1","PR","PT","SERVIÇOS POSTAIS",68,1081,30,7865950,38500,212.13,"2"
"15581","2015","5","55","1","PR","PV","SERVIÇOS POSTAIS",8,1081,30,7865950,38500,208.85,"1"
"17293","2015","5","55","1","RJ","PDT","SERVIÇOS POSTAIS",20,933,46,12141145,35388.11,48.52,"2"
"17085","2015","5","55","1","RJ","REDE","SERVIÇOS POSTAIS",NA,933,46,12141145,35388.11,42.89,"1"
"19103","2015","5","55","1","RN","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1775,8,2327451,42360.13,135.41,"3"
"18794","2015","5","55","1","RN","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1775,8,2327451,42360.13,199,"1"
"19621","2015","5","55","1","RO","PL","SERVIÇOS POSTAIS",34,1900,8,1127154,43300.63,135.68,"2"
"20119","2015","5","55","1","RR","MDB","SERVIÇOS POSTAIS",65,2496,8,299558,45240.67,140.78,"2"
"20210","2015","5","55","1","RR","PODEMOS","SERVIÇOS POSTAIS",9,2496,8,299558,45240.67,11.33,"3"
"20226","2015","5","55","1","RR","PP","SERVIÇOS POSTAIS",38,2496,8,299558,45240.67,42.79,"2"
"20995","2015","5","55","1","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1619,31,8392033,40504.04,140,"2"
"21002","2015","5","55","1","RS","PSB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,1619,31,8392033,40504.04,179.55,"4"
"21041","2015","5","55","1","RS","PSD","SERVIÇOS POSTAIS",36,1619,31,8392033,40504.04,120.77,"1"
"21107","2015","5","55","1","RS","PSDB","SERVIÇOS POSTAIS",54,1619,31,8392033,40504.04,54.12,"2"
"20718","2015","5","55","1","RS","PTB","ASSINATURA DE PUBLICAÇÕES",25,1619,31,8392033,40504.04,60.63,"1"
"21035","2015","5","55","1","RS","REDE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",NA,1619,31,8392033,40504.04,139,"2"
"22758","2015","5","55","1","SC","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1314,16,4859324,39505.92,142,"2"
"22965","2015","5","55","1","SC","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1314,16,4859324,39505.92,126.13,"2"
"23312","2015","5","55","1","SE","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1292,8,1454165,39767.4,169.37,"2"
"23398","2015","5","55","1","SE","PT","SERVIÇOS POSTAIS",68,1292,8,1454165,39767.4,11.33,"2"
"25011","2015","5","55","1","SP","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,873,70,31998432,36671.67,65.5,"3"
"25534","2015","5","55","1","TO","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,620,8,996887,39131.75,218,"1"
"25442","2015","5","55","1","TO","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,620,8,996887,39131.75,42.28,"2"
"559","2015","6","55","1","AL","PODEMOS","SERVIÇOS POSTAIS",9,1485,9,1995727,40572.24,61.32,"2"
"1223","2015","6","55","1","AM","PSDB","SERVIÇOS POSTAIS",54,1932,8,2226891,43198.26,58.84,"1"
"2174","2015","6","55","1","AP","PDT","ASSINATURA DE PUBLICAÇÕES",20,1791,8,455514,43002.92,100,"2"
"2622","2015","6","55","1","BA","PATRIOTA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",5,1060,39,10185417,38638.99,108,"1"
"2824","2015","6","55","1","BA","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1060,39,10185417,38638.99,6,"2"
"4631","2015","6","55","1","CE","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1687,22,6271554,42079.91,184,"2"
"4486","2015","6","55","1","CE","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1687,22,6271554,42079.91,84.19,"1"
"4146","2015","6","55","1","CE","PTB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25,1687,22,6271554,42079.91,47,"2"
"5189","2015","6","55","1","DF","PP","SERVIÇOS POSTAIS",38,0,8,1897677,30416.8,7,"2"
"5103","2015","6","55","1","DF","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,0,8,1897677,30416.8,21.8,"1"
"5661","2015","6","55","1","ES","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,947,10,2653536,37052.05,65.29,"1"
"5534","2015","6","55","1","ES","PSDB","SERVIÇOS POSTAIS",54,947,10,2653536,37052.05,45.32,"3"
"5344","2015","6","55","1","ES","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,947,10,2653536,37052.05,60,"1"
"7004","2015","6","55","1","GO","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,173,17,4331733,35135.2,144,"2"
"6685","2015","6","55","1","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4331733,35135.2,4.3,"1"
"6744","2015","6","55","1","GO","PTB","SERVIÇOS POSTAIS",25,173,17,4331733,35135.2,63,"1"
"7021","2015","6","55","1","GO","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,173,17,4331733,35135.2,82.19,"2"
"7566","2015","6","55","1","MA","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1524,18,4497336,41779.83,179,"2"
"7783","2015","6","55","1","MA","DEM","SERVIÇOS POSTAIS",21,1524,18,4497336,41779.83,213.08,"3"
"7352","2015","6","55","1","MA","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,1524,18,4497336,41779.83,95,"1"
"7454","2015","6","55","1","MA","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1524,18,4497336,41779.83,226.35,"1"
"7778","2015","6","55","1","MA","PT","SERVIÇOS POSTAIS",68,1524,18,4497336,41779.83,49.49,"2"
"9015","2015","6","55","1","MG","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,624,53,15248681,35720.85,156.75,"2"
"10174","2015","6","55","1","MG","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,624,53,15248681,35720.85,94.5,"3"
"8429","2015","6","55","1","MG","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,624,53,15248681,35720.85,171.08,"2"
"8332","2015","6","55","1","MG","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,624,53,15248681,35720.85,101.66,"1"
"10064","2015","6","55","1","MG","PSB","SERVIÇOS POSTAIS",34,624,53,15248681,35720.85,133.45,"2"
"10794","2015","6","55","1","MS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,878,8,1818937,40170.98,61.7,"2"
"10957","2015","6","55","1","MT","MDB","SERVIÇOS POSTAIS",65,873,8,2189703,39056.17,199.83,"2"
"11354","2015","6","55","1","MT","PP","SERVIÇOS POSTAIS",38,873,8,2189703,39056.17,74.06,"2"
"11452","2015","6","55","1","MT","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,873,8,2189703,39056.17,199.07,"2"
"10932","2015","6","55","1","MT","REPUBLICANOS","SERVIÇOS POSTAIS",21,873,8,2189703,39056.17,72.11,"1"
"12315","2015","6","55","1","PA","DEM","SERVIÇOS POSTAIS",21,1592,17,5188450,41855.59,133.4,"2"
"11612","2015","6","55","1","PA","PSC","SERVIÇOS POSTAIS",13,1592,17,5188450,41855.59,56.88,"1"
"12292","2015","6","55","1","PA","PSOL","SERVIÇOS POSTAIS",5,1592,17,5188450,41855.59,24.12,"1"
"12959","2015","6","55","1","PB","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1716,12,2835882,41660.7,52.83,"2"
"14278","2015","6","55","1","PE","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1657,25,6356307,41304.94,90,"1"
"14618","2015","6","55","1","PE","PCdoB","SERVIÇOS POSTAIS",10,1657,25,6356307,41304.94,17.2,"1"
"14157","2015","6","55","1","PE","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1657,25,6356307,41304.94,135.74,"1"
"14281","2015","6","55","1","PE","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,1657,25,6356307,41304.94,29.5,"1"
"15186","2015","6","55","1","PI","PP","ASSINATURA DE PUBLICAÇÕES",38,1313,10,2345694,40599.91,183.48,"2"
"15766","2015","6","55","1","PR","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1081,30,7865950,38500,186,"1"
"15833","2015","6","55","1","PR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1081,30,7865950,38500,124.21,"2"
"15575","2015","6","55","1","PR","PP","ASSINATURA DE PUBLICAÇÕES",38,1081,30,7865950,38500,37.96,"1"
"15567","2015","6","55","1","PR","PSB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1081,30,7865950,38500,88.5,"2"
"15538","2015","6","55","1","PR","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,1081,30,7865950,38500,187.31,"1"
"16252","2015","6","55","1","PR","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1081,30,7865950,38500,226.6,"3"
"17276","2015","6","55","1","RJ","PDT","ASSINATURA DE PUBLICAÇÕES",20,933,46,12141145,35388.11,22.52,"1"
"17253","2015","6","55","1","RJ","PSL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",1,933,46,12141145,35388.11,60,"1"
"17012","2015","6","55","1","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,216,"1"
"17403","2015","6","55","1","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,150.89,"1"
"19066","2015","6","55","1","RN","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1775,8,2327451,42360.13,119.46,"2"
"18745","2015","6","55","1","RN","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1775,8,2327451,42360.13,39.9,"2"
"19478","2015","6","55","1","RO","MDB","ASSINATURA DE PUBLICAÇÕES",65,1900,8,1127154,43300.63,144,"2"
"19416","2015","6","55","1","RO","PSDB","SERVIÇOS POSTAIS",54,1900,8,1127154,43300.63,180.4,"1"
"19953","2015","6","55","1","RR","PODEMOS","SERVIÇOS POSTAIS",9,2496,8,299558,45240.67,46.82,"1"
"21093","2015","6","55","1","RS","PSB","ASSINATURA DE PUBLICAÇÕES",34,1619,31,8392033,40504.04,21.9,"2"
"20963","2015","6","55","1","RS","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,1619,31,8392033,40504.04,48.2,"1"
"21179","2015","6","55","1","RS","PSDB","PASSAGEM AÉREA",54,1619,31,8392033,40504.04,-1996.84,"3"
"23062","2015","6","55","1","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,1314,16,4859324,39505.92,141.1,"2"
"23076","2015","6","55","1","SC","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",65,1314,16,4859324,39505.92,168.23,"2"
"21979","2015","6","55","1","SC","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1314,16,4859324,39505.92,213,"1"
"22613","2015","6","55","1","SC","PSDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1314,16,4859324,39505.92,50.83,"1"
"23334","2015","6","55","1","SE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1292,8,1454165,39767.4,200,"2"
"23343","2015","6","55","1","SE","REPUBLICANOS","TELEFONIA",21,1292,8,1454165,39767.4,205.05,"1"
"24994","2015","6","55","1","SP","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,873,70,31998432,36671.67,190,"2"
"24581","2015","6","55","1","SP","PSC","ASSINATURA DE PUBLICAÇÕES",13,873,70,31998432,36671.67,89.9,"1"
"24676","2015","6","55","1","SP","PSDB","LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES",54,873,70,31998432,36671.67,170,"2"
"25567","2015","6","55","1","TO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,620,8,996887,39131.75,43.79,"1"
"25447","2015","6","55","1","TO","REPUBLICANOS","SERVIÇOS POSTAIS",21,620,8,996887,39131.75,47.94,"1"
"132","2015","7","55","1","AC","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,2246,8,506724,44260.6,145,"1"
"1507","2015","7","55","1","AM","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,1932,8,2226891,43198.26,150,"2"
"2108","2015","7","55","1","AP","PDT","SERVIÇOS POSTAIS",20,1791,8,455514,43002.92,53.28,"2"
"2050","2015","7","55","1","AP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1791,8,455514,43002.92,130.78,"2"
"3139","2015","7","55","1","BA","DEM","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",21,1060,39,10185417,38638.99,196,"2"
"2789","2015","7","55","1","BA","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1060,39,10185417,38638.99,25,"1"
"2644","2015","7","55","1","BA","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1060,39,10185417,38638.99,173.95,"2"
"4209","2015","7","55","1","CE","PCdoB","SERVIÇOS POSTAIS",10,1687,22,6271554,42079.91,97.95,"1"
"4609","2015","7","55","1","CE","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1687,22,6271554,42079.91,129.8,"2"
"4200","2015","7","55","1","CE","PODEMOS","SERVIÇOS POSTAIS",9,1687,22,6271554,42079.91,46.16,"1"
"4337","2015","7","55","1","CE","PP","PASSAGEM AÉREA",38,1687,22,6271554,42079.91,-2973.05,"2"
"5219","2015","7","55","1","DF","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,0,8,1897677,30416.8,151.9,"2"
"5065","2015","7","55","1","DF","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,0,8,1897677,30416.8,102.83,"1"
"5478","2015","7","55","1","ES","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,947,10,2653536,37052.05,60.5,"2"
"6798","2015","7","55","1","GO","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,173,17,4331733,35135.2,145,"1"
"6845","2015","7","55","1","GO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,173,17,4331733,35135.2,90,"1"
"6745","2015","7","55","1","GO","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,173,17,4331733,35135.2,90,"1"
"7442","2015","7","55","1","MA","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1524,18,4497336,41779.83,154.99,"1"
"7237","2015","7","55","1","MA","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1524,18,4497336,41779.83,163,"1"
"8873","2015","7","55","1","MG","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,624,53,15248681,35720.85,216.24,"2"
"9020","2015","7","55","1","MG","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,624,53,15248681,35720.85,123.5,"2"
"8423","2015","7","55","1","MG","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,624,53,15248681,35720.85,189,"1"
"8460","2015","7","55","1","MG","PSL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,624,53,15248681,35720.85,80,"2"
"10438","2015","7","55","1","MS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,878,8,1818937,40170.98,173.28,"1"
"10384","2015","7","55","1","MS","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,878,8,1818937,40170.98,112.8,"1"
"11314","2015","7","55","1","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,8,2189703,39056.17,60,"1"
"10892","2015","7","55","1","MT","PP","SERVIÇOS POSTAIS",38,873,8,2189703,39056.17,163.65,"1"
"11537","2015","7","55","1","PA","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1592,17,5188450,41855.59,93,"1"
"12342","2015","7","55","1","PA","PSC","SERVIÇOS POSTAIS",13,1592,17,5188450,41855.59,131.41,"2"
"12872","2015","7","55","1","PB","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1716,12,2835882,41660.7,158.26,"2"
"14266","2015","7","55","1","PE","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1657,25,6356307,41304.94,56.33,"1"
"14110","2015","7","55","1","PE","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1657,25,6356307,41304.94,155.01,"1"
"14515","2015","7","55","1","PE","PSDB","SERVIÇOS POSTAIS",54,1657,25,6356307,41304.94,94.04,"1"
"14844","2015","7","55","1","PI","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1313,10,2345694,40599.91,184,"1"
"16287","2015","7","55","1","PR","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1081,30,7865950,38500,186,"4"
"15292","2015","7","55","1","PR","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",9,1081,30,7865950,38500,74.45,"1"
"15784","2015","7","55","1","PR","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,1081,30,7865950,38500,148.2,"3"
"15501","2015","7","55","1","PR","PSL","DIVULGAÇÃO MANDATO",1,1081,30,7865950,38500,39.9,"1"
"16998","2015","7","55","1","RJ","PCdoB","ASSINATURA DE PUBLICAÇÕES",10,933,46,12141145,35388.11,125.02,"1"
"17481","2015","7","55","1","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,933,46,12141145,35388.11,184,"1"
"17534","2015","7","55","1","RJ","PODEMOS","SERVIÇOS POSTAIS",9,933,46,12141145,35388.11,186.81,"2"
"17674","2015","7","55","1","RJ","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,933,46,12141145,35388.11,226.45,"2"
"17002","2015","7","55","1","RJ","PSOL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",5,933,46,12141145,35388.11,64.8,"1"
"19029","2015","7","55","1","RN","MDB","SERVIÇOS POSTAIS",65,1775,8,2327451,42360.13,136.44,"1"
"19040","2015","7","55","1","RN","PODEMOS","SERVIÇOS POSTAIS",9,1775,8,2327451,42360.13,214.47,"2"
"18707","2015","7","55","1","RN","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1775,8,2327451,42360.13,140,"1"
"19616","2015","7","55","1","RO","PSDB","SERVIÇOS POSTAIS",54,1900,8,1127154,43300.63,45.48,"2"
"20155","2015","7","55","1","RR","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,2496,8,299558,45240.67,156.71,"2"
"20920","2015","7","55","1","RS","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1619,31,8392033,40504.04,148.15,"1"
"22873","2015","7","55","1","SC","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1314,16,4859324,39505.92,149,"2"
"22678","2015","7","55","1","SC","PSB","TELEFONIA",34,1314,16,4859324,39505.92,220.08,"2"
"22810","2015","7","55","1","SC","PSDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1314,16,4859324,39505.92,94.72,"2"
"23466","2015","7","55","1","SE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1292,8,1454165,39767.4,67,"2"
"23383","2015","7","55","1","SE","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1292,8,1454165,39767.4,112.14,"1"
"24555","2015","7","55","1","SP","PSC","SERVIÇOS POSTAIS",13,873,70,31998432,36671.67,136.39,"1"
"24150","2015","7","55","1","SP","PSDB","ASSINATURA DE PUBLICAÇÕES",54,873,70,31998432,36671.67,200,"2"
"24840","2015","7","55","1","SP","PSL","ASSINATURA DE PUBLICAÇÕES",1,873,70,31998432,36671.67,29.9,"1"
"25607","2015","7","55","1","TO","DEM","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",21,620,8,996887,39131.75,49.85,"2"
"1491","2015","8","55","1","AM","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1932,8,2226891,43198.26,161.87,"1"
"2753","2015","8","55","1","BA","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,1060,39,10185417,38638.99,48,"1"
"3109","2015","8","55","1","BA","PCdoB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",10,1060,39,10185417,38638.99,140,"3"
"2845","2015","8","55","1","BA","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1060,39,10185417,38638.99,167,"1"
"2576","2015","8","55","1","BA","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1060,39,10185417,38638.99,40,"1"
