"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"9033","2017","MT","MDB",65,873,8,2189703,39056.17,41972,"2"
"9428","2017","MT","PP",38,873,8,2189703,39056.17,83359.85,"7"
"9175","2017","MT","PSC",13,873,8,2189703,39056.17,493.76,"7"
"9389","2017","MT","PSDB",54,873,8,2189703,39056.17,3552,"5"
"9152","2017","MT","PSL",1,873,8,2189703,39056.17,105541.57,"3"
"9236","2017","MT","PT",68,873,8,2189703,39056.17,65813.02,"5"
"9234","2017","MT","REPUBLICANOS",21,873,8,2189703,39056.17,34097.74,"7"
"10363","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,25036.48,"9"
"10004","2017","PA","DEM",21,1592,17,5188450,41855.59,1089.11,"4"
"10007","2017","PA","MDB",65,1592,17,5188450,41855.59,7826.63,"1"
"10263","2017","PA","PL",34,1592,17,5188450,41855.59,36476.25,"6"
"10098","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,9222.46,"5"
"9945","2017","PA","PP",38,1592,17,5188450,41855.59,5193.12,"3"
"9984","2017","PA","PSC",13,1592,17,5188450,41855.59,714.65,"4"
"10183","2017","PA","PSD",36,1592,17,5188450,41855.59,620.2,"6"
"10298","2017","PA","PSDB",54,1592,17,5188450,41855.59,92311.17,"7"
"10135","2017","PA","PSOL",5,1592,17,5188450,41855.59,1862.92,"6"
"10205","2017","PA","PT",68,1592,17,5188450,41855.59,96561.62,"4"
"10164","2017","PA","PTB",25,1592,17,5188450,41855.59,865,"3"
"9899","2017","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,34650,"1"
"10524","2017","PB","DEM",21,1716,12,2835882,41660.7,118903.86,"1"
"11052","2017","PB","MDB",65,1716,12,2835882,41660.7,120910.3,"5"
"11055","2017","PB","PDT",20,1716,12,2835882,41660.7,5436.55,"7"
"11061","2017","PB","PL",34,1716,12,2835882,41660.7,10000,"6"
"10535","2017","PB","PP",38,1716,12,2835882,41660.7,21000,"4"
"11010","2017","PB","PROS",11,1716,12,2835882,41660.7,32348.37,"7"
"10967","2017","PB","PSB",34,1716,12,2835882,41660.7,5560.54,"7"
"10598","2017","PB","PSD",36,1716,12,2835882,41660.7,3593.25,"2"
"10482","2017","PB","PSDB",54,1716,12,2835882,41660.7,27531.85,"1"
"10613","2017","PB","PT",68,1716,12,2835882,41660.7,34280,"4"
"10432","2017","PB","PTB",25,1716,12,2835882,41660.7,18950.28,"1"
"10433","2017","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,7900,"1"
"11912","2017","PE","AVANTE",2,1657,25,6356307,41304.94,81000,"4"
"12100","2017","PE","CIDADANIA",10,1657,25,6356307,41304.94,918,"10"
"11929","2017","PE","MDB",65,1657,25,6356307,41304.94,4180,"5"
"11653","2017","PE","PATRIOTA",5,1657,25,6356307,41304.94,976.99,"2"
"12183","2017","PE","PCdoB",10,1657,25,6356307,41304.94,127624.65,"10"
"11927","2017","PE","PDT",20,1657,25,6356307,41304.94,14444.18,"8"
"12161","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,47520.8,"8"
"11769","2017","PE","PP",38,1657,25,6356307,41304.94,12329.72,"3"
"11844","2017","PE","PROS",11,1657,25,6356307,41304.94,5326.62,"5"
"12209","2017","PE","PSB",34,1657,25,6356307,41304.94,11972.64,"7"
"11613","2017","PE","PSD",36,1657,25,6356307,41304.94,600,"1"
"12105","2017","PE","PSDB",54,1657,25,6356307,41304.94,87304.34,"8"
"11886","2017","PE","PSL",1,1657,25,6356307,41304.94,2020.76,"5"
"11718","2017","PE","PTB",25,1657,25,6356307,41304.94,4473.7,"3"
"12219","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,172189.1,"11"
"12666","2017","PI","DEM",21,1313,10,2345694,40599.91,2616.4,"8"
"12587","2017","PI","MDB",65,1313,10,2345694,40599.91,119815,"3"
"12493","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,4189.8,"3"
"12511","2017","PI","PP",38,1313,10,2345694,40599.91,16091.4,"3"
"12921","2017","PI","PSB",34,1313,10,2345694,40599.91,33873.12,"7"
"12597","2017","PI","PSD",36,1313,10,2345694,40599.91,82050,"5"
"12905","2017","PI","PT",68,1313,10,2345694,40599.91,84000,"8"
"12702","2017","PI","PTB",25,1313,10,2345694,40599.91,6565.37,"4"
"13992","2017","PR","CIDADANIA",10,1081,30,7865950,38500,12926.9,"5"
"13729","2017","PR","DEM",21,1081,30,7865950,38500,126817.2,"4"
"14055","2017","PR","MDB",65,1081,30,7865950,38500,129819.4,"7"
"13766","2017","PR","PDT",20,1081,30,7865950,38500,7765.72,"4"
"14286","2017","PR","PL",34,1081,30,7865950,38500,4001.51,"11"
"13790","2017","PR","PODEMOS",9,1081,30,7865950,38500,53550.89,"4"
"13765","2017","PR","PP",38,1081,30,7865950,38500,4135.38,"3"
"14057","2017","PR","PROS",11,1081,30,7865950,38500,87730,"6"
"13043","2017","PR","PSB",34,1081,30,7865950,38500,16839.85,"4"
"13734","2017","PR","PSC",13,1081,30,7865950,38500,13649.43,"1"
"14067","2017","PR","PSD",36,1081,30,7865950,38500,34622.31,"5"
"13741","2017","PR","PSDB",54,1081,30,7865950,38500,7972.34,"3"
"13035","2017","PR","PSL",1,1081,30,7865950,38500,2444.43,"1"
"13735","2017","PR","PT",68,1081,30,7865950,38500,70629.38,"2"
"13812","2017","PR","PTB",25,1081,30,7865950,38500,540,"4"
"14037","2017","PR","PV",8,1081,30,7865950,38500,17305.56,"11"
"14881","2017","RJ","DEM",21,933,46,12141145,35388.11,6788.66,"6"
"14446","2017","RJ","MDB",65,933,46,12141145,35388.11,93000,"2"
"14440","2017","RJ","PATRIOTA",5,933,46,12141145,35388.11,55975.13,"2"
"14694","2017","RJ","PCdoB",10,933,46,12141145,35388.11,78261.08,"7"
"14497","2017","RJ","PDT",20,933,46,12141145,35388.11,1417.02,"1"
"14840","2017","RJ","PL",34,933,46,12141145,35388.11,14082.8,"7"
"14850","2017","RJ","PODEMOS",9,933,46,12141145,35388.11,1204.39,"8"
"14970","2017","RJ","PP",38,933,46,12141145,35388.11,4983.23,"8"
"14944","2017","RJ","PROS",11,933,46,12141145,35388.11,19857.27,"2"
"14747","2017","RJ","PSB",34,933,46,12141145,35388.11,129090.06,"6"
"14349","2017","RJ","PSD",36,933,46,12141145,35388.11,1571.47,"2"
"14360","2017","RJ","PSDB",54,933,46,12141145,35388.11,133074.43,"2"
"14346","2017","RJ","PSL",1,933,46,12141145,35388.11,1291.63,"2"
"14609","2017","RJ","PSOL",5,933,46,12141145,35388.11,5571.94,"4"
"14597","2017","RJ","PT",68,933,46,12141145,35388.11,115237.59,"5"
"14745","2017","RJ","PTB",25,933,46,12141145,35388.11,2992.79,"6"
"14362","2017","RJ","REDE",NA,933,46,12141145,35388.11,555.84,"1"
"14796","2017","RJ","REPUBLICANOS",21,933,46,12141145,35388.11,24818.33,"6"
"14479","2017","RJ","SOLIDARIEDADE",15,933,46,12141145,35388.11,2514.78,"3"
"15688","2017","RN","DEM",21,1775,8,2327451,42360.13,4309.39,"4"
"16091","2017","RN","MDB",65,1775,8,2327451,42360.13,93000,"7"
"16152","2017","RN","PODEMOS",9,1775,8,2327451,42360.13,20300,"7"
"16126","2017","RN","PP",38,1775,8,2327451,42360.13,139422.46,"11"
"15792","2017","RN","PSB",34,1775,8,2327451,42360.13,1281.91,"7"
"16104","2017","RN","PSD",36,1775,8,2327451,42360.13,108800,"5"
"15844","2017","RN","PSDB",54,1775,8,2327451,42360.13,140400,"4"
"16518","2017","RO","DEM",21,1900,8,1127154,43300.63,3221.8,"8"
"16484","2017","RO","MDB",65,1900,8,1127154,43300.63,5284.17,"7"
"16582","2017","RO","PL",34,1900,8,1127154,43300.63,3797.92,"7"
"16360","2017","RO","PSD",36,1900,8,1127154,43300.63,22822.05,"1"
"16619","2017","RO","PSDB",54,1900,8,1127154,43300.63,116739.55,"8"
"16373","2017","RO","PTB",25,1900,8,1127154,43300.63,20139.5,"3"
"16599","2017","RO","REPUBLICANOS",21,1900,8,1127154,43300.63,115500,"7"
"17195","2017","RR","DEM",21,2496,8,299558,45240.67,115848,"7"
"17076","2017","RR","MDB",65,2496,8,299558,45240.67,3593.25,"4"
"16958","2017","RR","PL",34,2496,8,299558,45240.67,2723.74,"2"
"17069","2017","RR","PODEMOS",9,2496,8,299558,45240.67,64623.66,"3"
"17104","2017","RR","PP",38,2496,8,299558,45240.67,92144.84,"7"
"17198","2017","RR","PSDB",54,2496,8,299558,45240.67,74000,"7"
"17072","2017","RR","REPUBLICANOS",21,2496,8,299558,45240.67,2907.87,"5"
"17319","2017","RS","DEM",21,1619,31,8392033,40504.04,35949.2,"3"
"17255","2017","RS","MDB",65,1619,31,8392033,40504.04,115432.25,"1"
"17425","2017","RS","PCdoB",10,1619,31,8392033,40504.04,112512,"5"
"18153","2017","RS","PDT",20,1619,31,8392033,40504.04,9088.9,"5"
"18335","2017","RS","PL",34,1619,31,8392033,40504.04,101444.04,"11"
"17358","2017","RS","PODEMOS",9,1619,31,8392033,40504.04,100572.14,"5"
"17225","2017","RS","PP",38,1619,31,8392033,40504.04,3602.68,"1"
"17360","2017","RS","PSB",34,1619,31,8392033,40504.04,2286.3,"4"
"18121","2017","RS","PSD",36,1619,31,8392033,40504.04,951.87,"5"
"18042","2017","RS","PSDB",54,1619,31,8392033,40504.04,33196.21,"4"
"18172","2017","RS","PT",68,1619,31,8392033,40504.04,65459.76,"7"
"18114","2017","RS","PTB",25,1619,31,8392033,40504.04,29141.87,"4"
"18080","2017","RS","REDE",NA,1619,31,8392033,40504.04,94116.2,"8"
"18211","2017","RS","REPUBLICANOS",21,1619,31,8392033,40504.04,172688.75,"7"
"18676","2017","SC","CIDADANIA",10,1314,16,4859324,39505.92,34215.05,"10"
"18662","2017","SC","DEM",21,1314,16,4859324,39505.92,10000,"8"
"18690","2017","SC","MDB",65,1314,16,4859324,39505.92,58571.63,"7"
"18619","2017","SC","PL",34,1314,16,4859324,39505.92,26368.12,"7"
"18508","2017","SC","PP",38,1314,16,4859324,39505.92,7000,"5"
"18771","2017","SC","PSD",36,1314,16,4859324,39505.92,37558.49,"12"
"18488","2017","SC","PSDB",54,1314,16,4859324,39505.92,139972.88,"7"
"18459","2017","SC","PT",68,1314,16,4859324,39505.92,142343.91,"5"
"19348","2017","SE","MDB",65,1292,8,1454165,39767.4,40240.78,"5"
"19342","2017","SE","PL",34,1292,8,1454165,39767.4,2112.65,"5"
"19399","2017","SE","PP",38,1292,8,1454165,39767.4,31390,"5"
"19362","2017","SE","PSB",34,1292,8,1454165,39767.4,90000,"2"
"19397","2017","SE","PSC",13,1292,8,1454165,39767.4,8774.74,"5"
"19377","2017","SE","PSD",36,1292,8,1454165,39767.4,2020,"7"
"19389","2017","SE","PT",68,1292,8,1454165,39767.4,11436.38,"8"
"19464","2017","SE","REPUBLICANOS",21,1292,8,1454165,39767.4,1119.9,"7"
"19736","2017","SP","CIDADANIA",10,873,70,31998432,36671.67,30945.43,"1"
"20661","2017","SP","DEM",21,873,70,31998432,36671.67,19719.5,"9"
"20193","2017","SP","MDB",65,873,70,31998432,36671.67,8512.11,"5"
"19942","2017","SP","PCdoB",10,873,70,31998432,36671.67,18164.01,"3"
"20623","2017","SP","PL",34,873,70,31998432,36671.67,80200,"8"
"20508","2017","SP","PODEMOS",9,873,70,31998432,36671.67,8220.84,"4"
"20594","2017","SP","PP",38,873,70,31998432,36671.67,115084.23,"9"
"20486","2017","SP","PSB",34,873,70,31998432,36671.67,29829.29,"7"
"20530","2017","SP","PSC",13,873,70,31998432,36671.67,5844.34,"5"
"20587","2017","SP","PSD",36,873,70,31998432,36671.67,7990.55,"8"
"20096","2017","SP","PSDB",54,873,70,31998432,36671.67,2142.52,"4"
"20655","2017","SP","PSL",1,873,70,31998432,36671.67,3216.89,"7"
"19961","2017","SP","PSOL",5,873,70,31998432,36671.67,5010.11,"3"
"20522","2017","SP","PT",68,873,70,31998432,36671.67,3081.71,"7"
"20167","2017","SP","PTB",25,873,70,31998432,36671.67,5600.68,"5"
"19861","2017","SP","PV",8,873,70,31998432,36671.67,65058.53,"3"
"19769","2017","SP","REPUBLICANOS",21,873,70,31998432,36671.67,31542.37,"2"
"20036","2017","SP","SOLIDARIEDADE",15,873,70,31998432,36671.67,514,"2"
"21215","2017","TO","DEM",21,620,8,996887,39131.75,22559,"2"
"21663","2017","TO","MDB",65,620,8,996887,39131.75,87570,"7"
"21565","2017","TO","PL",34,620,8,996887,39131.75,38044.91,"6"
"21177","2017","TO","PP",38,620,8,996887,39131.75,500,"1"
"21655","2017","TO","PROS",11,620,8,996887,39131.75,21893.34,"8"
"21592","2017","TO","PSD",36,620,8,996887,39131.75,90500,"5"
"21272","2017","TO","REPUBLICANOS",21,620,8,996887,39131.75,8928.52,"3"
"119","2018","AC","DEM",21,2246,8,506724,44260.6,171893.34,"4"
"260","2018","AC","MDB",65,2246,8,506724,44260.6,4887.2,"7"
"102","2018","AC","PCdoB",10,2246,8,506724,44260.6,15000,"5"
"225","2018","AC","PSB",34,2246,8,506724,44260.6,2383.99,"8"
"101","2018","AC","PSDB",54,2246,8,506724,44260.6,1674.25,"4"
"231","2018","AC","PT",68,2246,8,506724,44260.6,25805.2,"5"
"702","2018","AL","AVANTE",2,1485,9,1995727,40572.24,127000,"1"
"784","2018","AL","PDT",20,1485,9,1995727,40572.24,22408.93,"4"
"734","2018","AL","PL",34,1485,9,1995727,40572.24,1333.35,"1"
"698","2018","AL","PODEMOS",9,1485,9,1995727,40572.24,14250,"1"
"748","2018","AL","PP",38,1485,9,1995727,40572.24,24738.11,"2"
"988","2018","AL","PSB",34,1485,9,1995727,40572.24,177708.19,"7"
"1004","2018","AL","PSD",36,1485,9,1995727,40572.24,149293.5,"5"
"807","2018","AL","PSDB",54,1485,9,1995727,40572.24,6230.46,"2"
"907","2018","AL","PT",68,1485,9,1995727,40572.24,20937.06,"6"
"864","2018","AL","PTB",25,1485,9,1995727,40572.24,4263.22,"6"
"1167","2018","AM","DEM",21,1932,8,2226891,43198.26,645.7,"5"
"1170","2018","AM","MDB",65,1932,8,2226891,43198.26,4900,"6"
"1103","2018","AM","PCdoB",10,1932,8,2226891,43198.26,41840.6,"1"
"1054","2018","AM","PDT",20,1932,8,2226891,43198.26,50000,"1"
"1059","2018","AM","PL",34,1932,8,2226891,43198.26,27244,"1"
"1153","2018","AM","PODEMOS",9,1932,8,2226891,43198.26,4450,"4"
"1056","2018","AM","PP",38,1932,8,2226891,43198.26,1479.6,"1"
"1063","2018","AM","PSDB",54,1932,8,2226891,43198.26,61886.26,"2"
"1055","2018","AM","REPUBLICANOS",21,1932,8,2226891,43198.26,2084.18,"1"
"1679","2018","AP","MDB",65,1791,8,455514,43002.92,120000,"7"
"1689","2018","AP","PCdoB",10,1791,8,455514,43002.92,5587.07,"5"
"1708","2018","AP","PDT",20,1791,8,455514,43002.92,3097.14,"6"
"1643","2018","AP","PL",34,1791,8,455514,43002.92,13200,"4"
"1551","2018","AP","PODEMOS",9,1791,8,455514,43002.92,29745.47,"4"
"1720","2018","AP","PP",38,1791,8,455514,43002.92,18453,"8"
"1683","2018","AP","PSB",34,1791,8,455514,43002.92,33279.16,"7"
"1593","2018","AP","PSD",36,1791,8,455514,43002.92,70500,"2"
"2708","2018","BA","DEM",21,1060,39,10185417,38638.99,4770.9,"6"
"2842","2018","BA","MDB",65,1060,39,10185417,38638.99,41000,"5"
"3072","2018","BA","PATRIOTA",5,1060,39,10185417,38638.99,44503.2,"12"
"2387","2018","BA","PCdoB",10,1060,39,10185417,38638.99,124054.92,"1"
"2937","2018","BA","PDT",20,1060,39,10185417,38638.99,76263.55,"8"
"3081","2018","BA","PL",34,1060,39,10185417,38638.99,2294.44,"14"
"2921","2018","BA","PODEMOS",9,1060,39,10185417,38638.99,26150,"6"
"2645","2018","BA","PP",38,1060,39,10185417,38638.99,12876.48,"3"
"2365","2018","BA","PSB",34,1060,39,10185417,38638.99,130588.07,"1"
"2927","2018","BA","PSC",13,1060,39,10185417,38638.99,58500,"6"
"2930","2018","BA","PSD",36,1060,39,10185417,38638.99,43500,"7"
"2943","2018","BA","PSDB",54,1060,39,10185417,38638.99,96815,"7"
"2476","2018","BA","PT",68,1060,39,10185417,38638.99,143960.31,"3"
"2710","2018","BA","PTB",25,1060,39,10185417,38638.99,25656,"6"
"2546","2018","BA","REPUBLICANOS",21,1060,39,10185417,38638.99,56609.52,"4"
"3730","2018","CE","AVANTE",2,1687,22,6271554,42079.91,22365.77,"6"
"3904","2018","CE","DEM",21,1687,22,6271554,42079.91,31425,"8"
"3578","2018","CE","MDB",65,1687,22,6271554,42079.91,164000,"6"
"3291","2018","CE","PCdoB",10,1687,22,6271554,42079.91,133550.9,"1"
"3599","2018","CE","PDT",20,1687,22,6271554,42079.91,167081.2,"5"
"3783","2018","CE","PL",34,1687,22,6271554,42079.91,70000,"8"
"3405","2018","CE","PODEMOS",9,1687,22,6271554,42079.91,49780.38,"4"
"3782","2018","CE","PP",38,1687,22,6271554,42079.91,9433.15,"4"
"3699","2018","CE","PROS",11,1687,22,6271554,42079.91,9930.5,"4"
"3450","2018","CE","PSB",34,1687,22,6271554,42079.91,15418.09,"2"
"3612","2018","CE","PSD",36,1687,22,6271554,42079.91,3297.54,"5"
"3551","2018","CE","PSDB",54,1687,22,6271554,42079.91,10909.36,"8"
"3316","2018","CE","PT",68,1687,22,6271554,42079.91,11020,"1"
"3732","2018","CE","REPUBLICANOS",21,1687,22,6271554,42079.91,5490.62,"8"
"3660","2018","CE","SOLIDARIEDADE",15,1687,22,6271554,42079.91,2001.72,"5"
"4528","2018","DF","DEM",21,0,8,1897677,30416.8,11001.06,"3"
"4539","2018","DF","PL",34,0,8,1897677,30416.8,126000,"7"
"4256","2018","DF","PODEMOS",9,0,8,1897677,30416.8,5976.1,"3"
"4462","2018","DF","PP",38,0,8,1897677,30416.8,22821.95,"3"
"4260","2018","DF","PSD",36,0,8,1897677,30416.8,32816.67,"2"
"4421","2018","DF","PSDB",54,0,8,1897677,30416.8,16484.99,"3"
"4477","2018","DF","PT",68,0,8,1897677,30416.8,699.88,"3"
"4508","2018","DF","REPUBLICANOS",21,0,8,1897677,30416.8,12545.58,"2"
"4455","2018","DF","SOLIDARIEDADE",15,0,8,1897677,30416.8,2835.59,"4"
"5187","2018","ES","DEM",21,947,10,2653536,37052.05,19450,"7"
"5193","2018","ES","MDB",65,947,10,2653536,37052.05,49059.24,"3"
"5222","2018","ES","PCdoB",10,947,10,2653536,37052.05,15598.14,"10"
"4766","2018","ES","PDT",20,947,10,2653536,37052.05,47177.2,"4"
"5211","2018","ES","PP",38,947,10,2653536,37052.05,42327.89,"8"
"4815","2018","ES","PSB",34,947,10,2653536,37052.05,48000,"4"
"4786","2018","ES","PSL",1,947,10,2653536,37052.05,183149.18,"5"
"4697","2018","ES","PT",68,947,10,2653536,37052.05,19540.3,"4"
"5148","2018","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,55519.41,"4"
"5755","2018","GO","CIDADANIA",10,173,17,4331733,35135.2,1201.46,"7"
"5675","2018","GO","MDB",65,173,17,4331733,35135.2,85672,"6"
"5653","2018","GO","PDT",20,173,17,4331733,35135.2,138354,"3"
"5753","2018","GO","PL",34,173,17,4331733,35135.2,16000,"5"
"5894","2018","GO","PP",38,173,17,4331733,35135.2,95880,"6"
"5656","2018","GO","PSD",36,173,17,4331733,35135.2,11781.87,"3"
"5865","2018","GO","PSDB",54,173,17,4331733,35135.2,8520,"7"
"5766","2018","GO","PSL",1,173,17,4331733,35135.2,847.1,"3"
"5584","2018","GO","PT",68,173,17,4331733,35135.2,1379.7,"3"
"5565","2018","GO","PTB",25,173,17,4331733,35135.2,47090,"2"
"5848","2018","GO","REPUBLICANOS",21,173,17,4331733,35135.2,92229.63,"6"
"5871","2018","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,9749.1,"6"
"6217","2018","MA","CIDADANIA",10,1524,18,4497336,41779.83,34500,"2"
"6897","2018","MA","DEM",21,1524,18,4497336,41779.83,169750,"8"
"6935","2018","MA","MDB",65,1524,18,4497336,41779.83,8927.86,"8"
"7010","2018","MA","PATRIOTA",5,1524,18,4497336,41779.83,749,"8"
"6830","2018","MA","PCdoB",10,1524,18,4497336,41779.83,6547.42,"3"
"6140","2018","MA","PDT",20,1524,18,4497336,41779.83,149000,"2"
"6222","2018","MA","PODEMOS",9,1524,18,4497336,41779.83,1827.18,"2"
"6966","2018","MA","PP",38,1524,18,4497336,41779.83,11410.66,"5"
"6828","2018","MA","PSC",13,1524,18,4497336,41779.83,19710.09,"5"
"6872","2018","MA","PSDB",54,1524,18,4497336,41779.83,1287.5,"4"
"6250","2018","MA","PT",68,1524,18,4497336,41779.83,5957.61,"4"
"6239","2018","MA","PTB",25,1524,18,4497336,41779.83,7503.99,"3"
"6371","2018","MA","PV",8,1524,18,4497336,41779.83,11793.66,"3"
"6115","2018","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,3036,"1"
"8216","2018","MG","AVANTE",2,624,53,15248681,35720.85,24271.56,"3"
"7077","2018","MG","DEM",21,624,53,15248681,35720.85,17205.12,"1"
"8071","2018","MG","MDB",65,624,53,15248681,35720.85,16244.07,"5"
"7031","2018","MG","PCdoB",10,624,53,15248681,35720.85,5849.2,"1"
"8384","2018","MG","PDT",20,624,53,15248681,35720.85,21840.36,"11"
"7133","2018","MG","PL",34,624,53,15248681,35720.85,6584.63,"1"
"8379","2018","MG","PODEMOS",9,624,53,15248681,35720.85,15688.11,"8"
"7049","2018","MG","PP",38,624,53,15248681,35720.85,1657.22,"2"
"8489","2018","MG","PROS",11,624,53,15248681,35720.85,86865.51,"8"
"7050","2018","MG","PSB",34,624,53,15248681,35720.85,75790,"1"
"8414","2018","MG","PSC",13,624,53,15248681,35720.85,4216.93,"5"
"8334","2018","MG","PSD",36,624,53,15248681,35720.85,173452.31,"7"
"8262","2018","MG","PSDB",54,624,53,15248681,35720.85,46166.62,"8"
"7039","2018","MG","PSL",1,624,53,15248681,35720.85,1447.66,"1"
"8087","2018","MG","PT",68,624,53,15248681,35720.85,14751.1,"7"
"7109","2018","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,16855.47,"2"
"8819","2018","MS","DEM",21,878,8,1818937,40170.98,22069.77,"6"
"8644","2018","MS","PDT",20,878,8,1818937,40170.98,33717.64,"3"
"8640","2018","MS","PSB",34,878,8,1818937,40170.98,117791.2,"1"
"8755","2018","MS","PSD",36,878,8,1818937,40170.98,1511.28,"7"
"8800","2018","MS","PSDB",54,878,8,1818937,40170.98,3078.1,"6"
"8855","2018","MS","PT",68,878,8,1818937,40170.98,90875.67,"7"
"9237","2018","MT","DEM",21,873,8,2189703,39056.17,13539.5,"2"
"9444","2018","MT","MDB",65,873,8,2189703,39056.17,151500,"10"
"9494","2018","MT","PP",38,873,8,2189703,39056.17,1767,"7"
"9425","2018","MT","PSC",13,873,8,2189703,39056.17,550,"3"
"9398","2018","MT","PSDB",54,873,8,2189703,39056.17,19586.97,"8"
"8996","2018","MT","PSL",1,873,8,2189703,39056.17,114514.6,"1"
"9507","2018","MT","PT",68,873,8,2189703,39056.17,76870,"11"
"9434","2018","MT","REPUBLICANOS",21,873,8,2189703,39056.17,55149.76,"7"
"10124","2018","PA","CIDADANIA",10,1592,17,5188450,41855.59,2968.8,"3"
"10031","2018","PA","DEM",21,1592,17,5188450,41855.59,38400,"2"
"10009","2018","PA","MDB",65,1592,17,5188450,41855.59,121460,"4"
"10089","2018","PA","PL",34,1592,17,5188450,41855.59,42271.49,"2"
"10050","2018","PA","PODEMOS",9,1592,17,5188450,41855.59,97281.53,"4"
"10190","2018","PA","PP",38,1592,17,5188450,41855.59,63000,"8"
"10086","2018","PA","PSC",13,1592,17,5188450,41855.59,46189.36,"4"
"10117","2018","PA","PSD",36,1592,17,5188450,41855.59,3603.58,"2"
"10168","2018","PA","PSDB",54,1592,17,5188450,41855.59,11271.8,"6"
"10014","2018","PA","PSOL",5,1592,17,5188450,41855.59,182262.49,"4"
"10359","2018","PA","PT",68,1592,17,5188450,41855.59,22500,"7"
"10119","2018","PA","PTB",25,1592,17,5188450,41855.59,24743.09,"5"
"10181","2018","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,4813.7,"4"
"10461","2018","PB","DEM",21,1716,12,2835882,41660.7,6600,"3"
"10421","2018","PB","MDB",65,1716,12,2835882,41660.7,25528.45,"1"
"11056","2018","PB","PDT",20,1716,12,2835882,41660.7,15997.9,"7"
"11137","2018","PB","PL",34,1716,12,2835882,41660.7,2488.8,"7"
"10607","2018","PB","PP",38,1716,12,2835882,41660.7,12715.93,"4"
"10446","2018","PB","PROS",11,1716,12,2835882,41660.7,3258.27,"1"
"10989","2018","PB","PSB",34,1716,12,2835882,41660.7,1111.54,"4"
"10547","2018","PB","PSC",13,1716,12,2835882,41660.7,19796.21,"5"
"11089","2018","PB","PSD",36,1716,12,2835882,41660.7,16932.33,"7"
"10606","2018","PB","PSDB",54,1716,12,2835882,41660.7,102000,"2"
"10590","2018","PB","PT",68,1716,12,2835882,41660.7,23700,"5"
"10527","2018","PB","PTB",25,1716,12,2835882,41660.7,948,"2"
"10531","2018","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,34770,"4"
"11665","2018","PE","AVANTE",2,1657,25,6356307,41304.94,36574.27,"4"
"12097","2018","PE","CIDADANIA",10,1657,25,6356307,41304.94,1217.97,"8"
"12160","2018","PE","DEM",21,1657,25,6356307,41304.94,19029.13,"8"
"12124","2018","PE","MDB",65,1657,25,6356307,41304.94,4082.39,"9"
"11982","2018","PE","PATRIOTA",5,1657,25,6356307,41304.94,5848.07,"7"
"11797","2018","PE","PCdoB",10,1657,25,6356307,41304.94,1216.46,"4"
"11760","2018","PE","PDT",20,1657,25,6356307,41304.94,14581.95,"2"
"11764","2018","PE","PL",34,1657,25,6356307,41304.94,47359.61,"4"
"12129","2018","PE","PODEMOS",9,1657,25,6356307,41304.94,44925.99,"6"
"11871","2018","PE","PP",38,1657,25,6356307,41304.94,35218.03,"3"
"11777","2018","PE","PROS",11,1657,25,6356307,41304.94,60000,"3"
"11627","2018","PE","PSB",34,1657,25,6356307,41304.94,43041.24,"1"
"11822","2018","PE","PSD",36,1657,25,6356307,41304.94,28456.64,"2"
"11554","2018","PE","PSDB",54,1657,25,6356307,41304.94,99600,"1"
"12204","2018","PE","PSL",1,1657,25,6356307,41304.94,1296.95,"6"
"11548","2018","PE","PTB",25,1657,25,6356307,41304.94,2086,"1"
"11549","2018","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,16785.85,"1"
"12447","2018","PI","DEM",21,1313,10,2345694,40599.91,1985.92,"2"
"12926","2018","PI","MDB",65,1313,10,2345694,40599.91,5117.87,"7"
"12638","2018","PI","PL",34,1313,10,2345694,40599.91,1541,"6"
"12676","2018","PI","PODEMOS",9,1313,10,2345694,40599.91,44870.32,"2"
"12624","2018","PI","PP",38,1313,10,2345694,40599.91,98084.04,"8"
"12940","2018","PI","PSB",34,1313,10,2345694,40599.91,103510,"8"
"12967","2018","PI","PSD",36,1313,10,2345694,40599.91,34091.49,"10"
"12890","2018","PI","PT",68,1313,10,2345694,40599.91,1741.21,"7"
"12895","2018","PI","PTB",25,1313,10,2345694,40599.91,20600,"3"
"14225","2018","PR","CIDADANIA",10,1081,30,7865950,38500,164375.57,"10"
"13772","2018","PR","DEM",21,1081,30,7865950,38500,99118.87,"5"
"14044","2018","PR","MDB",65,1081,30,7865950,38500,43016.18,"6"
"13052","2018","PR","PDT",20,1081,30,7865950,38500,3586.68,"1"
"13029","2018","PR","PL",34,1081,30,7865950,38500,666.9,"3"
