"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"16500","2019","55","5","RJ","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,933,46,12141145,35388.11,705,"1"
"15942","2019","55","5","RJ","PSB","TELEFONIA",34,933,46,12141145,35388.11,2453.72,"1"
"17253","2019","56","1","RJ","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,933,46,12408340,35388.11,121730.74,"2"
"17045","2019","56","1","RJ","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,933,46,12408340,35388.11,181061.68,"2"
"16106","2019","55","5","RJ","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,933,46,12141145,35388.11,235.45,"1"
"16157","2019","55","5","RJ","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,933,46,12141145,35388.11,1584.5,"1"
"16641","2019","55","5","RJ","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,933,46,12141145,35388.11,9413,"1"
"16656","2019","55","5","RJ","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,933,46,12141145,35388.11,316.85,"1"
"16308","2019","55","5","RJ","PSD","SERVIÇOS POSTAIS",36,933,46,12141145,35388.11,3123.34,"1"
"16728","2019","56","1","RJ","PSD","TELEFONIA",35,933,46,12408340,35388.11,62839.07,"2"
"16059","2019","55","5","RJ","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,933,46,12141145,35388.11,300.52,"1"
"16898","2019","56","1","RJ","PSDB","PASSAGEM AÉREA",29,933,46,12408340,35388.11,3031.84,"2"
"17162","2019","56","1","RJ","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,933,46,12408340,35388.11,42029.72,"2"
"16191","2019","55","5","RJ","PSOL","DIVULGAÇÃO MANDATO",5,933,46,12141145,35388.11,4800,"1"
"15974","2019","55","5","RJ","PSOL","MANUTENÇÃO DE ESCRITÓRIO",5,933,46,12141145,35388.11,13983.52,"1"
"17052","2019","56","1","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,933,46,12408340,35388.11,13918.3,"2"
"16929","2019","56","1","RJ","PSOL","TELEFONIA",10,933,46,12408340,35388.11,37963.11,"2"
"16034","2019","55","5","RJ","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,933,46,12141145,35388.11,6725.88,"1"
"15902","2019","55","5","RJ","PT","DIVULGAÇÃO MANDATO",68,933,46,12141145,35388.11,53240,"1"
"16294","2019","55","5","RJ","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,933,46,12141145,35388.11,222.41,"1"
"16596","2019","55","5","RJ","PT","MANUTENÇÃO DE ESCRITÓRIO",68,933,46,12141145,35388.11,16461.51,"1"
"16293","2019","55","5","RJ","PT","PASSAGEM AÉREA",68,933,46,12141145,35388.11,24913.22,"1"
"16382","2019","55","5","RJ","PT","SERVIÇOS POSTAIS",68,933,46,12141145,35388.11,1087.02,"1"
"16093","2019","55","5","RJ","PT","TELEFONIA",68,933,46,12141145,35388.11,2301.86,"1"
"16374","2019","55","5","RJ","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,933,46,12141145,35388.11,25000,"1"
"16141","2019","55","5","RJ","PTB","DIVULGAÇÃO MANDATO",25,933,46,12141145,35388.11,15000,"1"
"16422","2019","55","5","RJ","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,933,46,12141145,35388.11,5000,"1"
"16492","2019","55","5","RJ","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,933,46,12141145,35388.11,5000,"1"
"16966","2019","56","1","RJ","PTB","PASSAGEM AÉREA",10,933,46,12408340,35388.11,111427.2,"2"
"16788","2019","56","1","RJ","PTB","TELEFONIA",10,933,46,12408340,35388.11,844.23,"2"
"16613","2019","55","5","RJ","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,933,46,12141145,35388.11,2750.97,"1"
"16429","2019","55","5","RJ","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,933,46,12141145,35388.11,8540.9,"1"
"15941","2019","55","5","RJ","REPUBLICANOS","PASSAGEM AÉREA",21,933,46,12141145,35388.11,12814.37,"1"
"16895","2019","56","1","RJ","REPUBLICANOS","TELEFONIA",30,933,46,12408340,35388.11,9717.09,"2"
"16085","2019","55","5","RJ","SOLIDARIEDADE","ASSESSORIA TÉCNICA/JURÍDICA",15,933,46,12141145,35388.11,14000,"1"
"17049","2019","56","1","RJ","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,933,46,12408340,35388.11,138425.99,"2"
"17128","2019","56","1","RJ","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,933,46,12408340,35388.11,4225.5,"2"
"16041","2019","55","5","RJ","SOLIDARIEDADE","PASSAGEM AÉREA",15,933,46,12141145,35388.11,9046.66,"1"
"17027","2019","56","1","RJ","SOLIDARIEDADE","TELEFONIA",13,933,46,12408340,35388.11,3506.68,"2"
"16094","2019","55","5","RJ","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NA,933,46,12141145,35388.11,980.25,"1"
"17464","2019","55","5","RN","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1775,8,2327451,42360.13,4000,"1"
"17798","2019","56","1","RN","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1775,8,2373619,42360.13,40353.54,"1"
"17813","2019","56","1","RN","MDB","DIVULGAÇÃO MANDATO",34,1775,8,2373619,42360.13,110000,"2"
"17737","2019","56","1","RN","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1775,8,2373619,42360.13,4300,"2"
"17820","2019","56","1","RN","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1775,8,2373619,42360.13,33857.7,"2"
"17745","2019","56","1","RN","MDB","PASSAGEM AÉREA",34,1775,8,2373619,42360.13,134250.03,"2"
"17597","2019","56","1","RN","MDB","SERVIÇOS POSTAIS",34,1775,8,2373619,42360.13,2244.17,"1"
"17762","2019","56","1","RN","MDB","TELEFONIA",34,1775,8,2373619,42360.13,4384.3,"1"
"17902","2019","55","5","RN","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1775,8,2327451,42360.13,821.57,"2"
"17620","2019","56","1","RN","PP","DIVULGAÇÃO MANDATO",38,1775,8,2373619,42360.13,253708.58,"2"
"17564","2019","55","5","RN","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1775,8,2327451,42360.13,320,"1"
"17481","2019","55","5","RN","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1775,8,2327451,42360.13,7500,"1"
"17659","2019","56","1","RN","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1775,8,2373619,42360.13,94238.6,"2"
"17723","2019","56","1","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2373619,42360.13,14747.45,"2"
"17563","2019","55","5","RN","PP","TELEFONIA",38,1775,8,2327451,42360.13,855.66,"1"
"17857","2019","55","5","RN","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,1775,8,2327451,42360.13,6500,"2"
"17463","2019","55","5","RN","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1775,8,2327451,42360.13,1726.5,"1"
"17752","2019","56","1","RN","PSB","DIVULGAÇÃO MANDATO",32,1775,8,2373619,42360.13,161876.8,"2"
"17787","2019","56","1","RN","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1775,8,2373619,42360.13,16453.03,"2"
"17398","2019","55","5","RN","PSB","PASSAGEM AÉREA",34,1775,8,2327451,42360.13,8904.06,"1"
"17677","2019","56","1","RN","PSB","SERVIÇOS POSTAIS",32,1775,8,2373619,42360.13,3450.34,"2"
"17545","2019","55","5","RN","PSB","TELEFONIA",34,1775,8,2327451,42360.13,1633.59,"1"
"17942","2019","56","1","RO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1900,8,1175733,43300.63,53925.72,"1"
"18306","2019","55","5","RO","MDB","DIVULGAÇÃO MANDATO",65,1900,8,1127154,43300.63,12000,"2"
"18323","2019","55","5","RO","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1900,8,1127154,43300.63,280.11,"2"
"18156","2019","55","5","RO","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1900,8,1127154,43300.63,389.8,"2"
"18362","2019","55","5","RO","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1900,8,1127154,43300.63,10237.44,"2"
"18442","2019","55","5","RO","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1900,8,1127154,43300.63,6279.33,"2"
"17996","2019","56","1","RO","MDB","PASSAGEM AÉREA",34,1900,8,1175733,43300.63,154259.3,"1"
"18232","2019","55","5","RO","MDB","SERVIÇOS POSTAIS",65,1900,8,1127154,43300.63,3088.81,"1"
"18204","2019","55","5","RO","MDB","TELEFONIA",65,1900,8,1127154,43300.63,3211.79,"2"
"18487","2019","56","1","RO","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1900,8,1175733,43300.63,52886.44,"2"
"18320","2019","55","5","RO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1900,8,1127154,43300.63,662.5,"1"
"17956","2019","56","1","RO","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1900,8,1175733,43300.63,96984.63,"1"
"18216","2019","55","5","RO","PL","PASSAGEM AÉREA",34,1900,8,1127154,43300.63,7798.96,"2"
"18382","2019","55","5","RO","PSB","PASSAGEM AÉREA",34,1900,8,1127154,43300.63,1716.47,"1"
"18017","2019","56","1","RO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1900,8,1175733,43300.63,23637.63,"1"
"18476","2019","56","1","RO","PSD","DIVULGAÇÃO MANDATO",35,1900,8,1175733,43300.63,85890,"2"
"18394","2019","55","5","RO","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1900,8,1127154,43300.63,12700,"2"
"18180","2019","55","5","RO","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1900,8,1127154,43300.63,555,"2"
"18483","2019","56","1","RO","PSD","PASSAGEM AÉREA",35,1900,8,1175733,43300.63,77264.29,"2"
"17980","2019","56","1","RO","PSD","TELEFONIA",35,1900,8,1175733,43300.63,15283.83,"1"
"17943","2019","56","1","RO","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1900,8,1175733,43300.63,25672.11,"1"
"18470","2019","56","1","RO","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1900,8,1175733,43300.63,118074.02,"2"
"18168","2019","55","5","RO","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,1900,8,1127154,43300.63,7555.3,"2"
"18448","2019","55","5","RO","REPUBLICANOS","PASSAGEM AÉREA",21,1900,8,1127154,43300.63,3805.86,"2"
"19050","2019","55","5","RR","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,2496,8,299558,45240.67,11282,"2"
"18655","2019","56","1","RR","PL","DIVULGAÇÃO MANDATO",33,2496,8,333464,45240.67,102200,"1"
"18918","2019","55","5","RR","PL","LOCAÇÃO DE AUTOMÓVEIS",34,2496,8,299558,45240.67,3500,"2"
"18707","2019","56","1","RR","PL","PASSAGEM AÉREA",33,2496,8,333464,45240.67,246210.46,"1"
"18725","2019","56","1","RR","PL","TELEFONIA",33,2496,8,333464,45240.67,5548.38,"1"
"18781","2019","56","1","RR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,2496,8,333464,45240.67,56778.03,"1"
"18723","2019","56","1","RR","PP","DIVULGAÇÃO MANDATO",38,2496,8,333464,45240.67,190091.88,"1"
"19015","2019","55","5","RR","PP","LOCAÇÃO DE AUTOMÓVEIS",38,2496,8,299558,45240.67,10000,"2"
"19028","2019","55","5","RR","PP","MANUTENÇÃO DE ESCRITÓRIO",38,2496,8,299558,45240.67,3107.64,"2"
"18581","2019","56","1","RR","PP","PASSAGEM AÉREA",38,2496,8,333464,45240.67,64201.29,"2"
"18810","2019","55","5","RR","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,2496,8,299558,45240.67,4000,"2"
"18663","2019","56","1","RR","PP","SERVIÇOS POSTAIS",38,2496,8,333464,45240.67,1093.26,"1"
"18969","2019","55","5","RR","PP","TELEFONIA",38,2496,8,299558,45240.67,429.11,"2"
"18903","2019","55","5","RR","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,2496,8,299558,45240.67,5671.05,"2"
"18514","2019","56","1","RR","PSDB","DIVULGAÇÃO MANDATO",29,2496,8,333464,45240.67,111750,"1"
"18912","2019","55","5","RR","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,2496,8,299558,45240.67,10000,"2"
"19038","2019","55","5","RR","PSDB","PASSAGEM AÉREA",54,2496,8,299558,45240.67,21030.19,"2"
"18739","2019","56","1","RR","PSDB","TELEFONIA",29,2496,8,333464,45240.67,4512.97,"1"
"18972","2019","55","5","RR","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,2496,8,299558,45240.67,9600,"2"
"18877","2019","55","5","RR","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,2496,8,299558,45240.67,9000,"2"
"18685","2019","56","1","RR","REPUBLICANOS","PASSAGEM AÉREA",30,2496,8,333464,45240.67,106916.67,"1"
"18686","2019","56","1","RR","REPUBLICANOS","TELEFONIA",30,2496,8,333464,45240.67,3330.65,"1"
"18536","2019","56","1","RR","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,2496,8,333464,45240.67,3504.98,"1"
"20354","2019","55","5","RS","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1619,31,8392033,40504.04,6242.31,"2"
"19607","2019","56","1","RS","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8354732,40504.04,9768.17,"2"
"19627","2019","56","1","RS","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1619,31,8354732,40504.04,12607.36,"2"
"19688","2019","56","1","RS","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1619,31,8354732,40504.04,142132.17,"2"
"19570","2019","56","1","RS","MDB","SERVIÇOS POSTAIS",34,1619,31,8354732,40504.04,11768.44,"2"
"19948","2019","56","1","RS","MDB","TELEFONIA",34,1619,31,8354732,40504.04,62381.52,"1"
"20241","2019","55","5","RS","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1619,31,8392033,40504.04,9428.19,"2"
"19714","2019","56","1","RS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",28,1619,31,8354732,40504.04,10683.94,"2"
"20203","2019","55","5","RS","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1619,31,8392033,40504.04,230,"2"
"20042","2019","55","5","RS","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1619,31,8392033,40504.04,11060,"2"
"19672","2019","56","1","RS","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,1619,31,8354732,40504.04,94026.76,"1"
"20162","2019","55","5","RS","PDT","PASSAGEM AÉREA",20,1619,31,8392033,40504.04,18626.61,"2"
"19312","2019","55","5","RS","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1619,31,8392033,40504.04,465,"1"
"19626","2019","56","1","RS","PDT","SERVIÇOS POSTAIS",28,1619,31,8354732,40504.04,18529.43,"2"
"20317","2019","55","5","RS","PDT","TELEFONIA",20,1619,31,8392033,40504.04,4440.48,"2"
"19410","2019","56","1","RS","PL","ASSINATURA DE PUBLICAÇÕES",33,1619,31,8354732,40504.04,4999.56,"2"
"19357","2019","56","1","RS","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1619,31,8354732,40504.04,161821.18,"1"
"19666","2019","56","1","RS","PL","DIVULGAÇÃO MANDATO",33,1619,31,8354732,40504.04,191071.85,"2"
"20173","2019","55","5","RS","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8392033,40504.04,208.54,"2"
"20221","2019","55","5","RS","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1619,31,8392033,40504.04,1800,"2"
"19974","2019","56","1","RS","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1619,31,8354732,40504.04,278402.72,"1"
"19086","2019","55","5","RS","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8392033,40504.04,950,"1"
"19677","2019","56","1","RS","PL","TELEFONIA",33,1619,31,8354732,40504.04,48476.06,"1"
"20363","2019","55","5","RS","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1619,31,8392033,40504.04,34099,"2"
"20220","2019","55","5","RS","PODEMOS","PASSAGEM AÉREA",9,1619,31,8392033,40504.04,1195.47,"2"
"19317","2019","55","5","RS","PP","ASSINATURA DE PUBLICAÇÕES",38,1619,31,8392033,40504.04,875.1,"1"
"19432","2019","56","1","RS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1619,31,8354732,40504.04,121582.37,"2"
"20190","2019","55","5","RS","PP","DIVULGAÇÃO MANDATO",38,1619,31,8392033,40504.04,56584.94,"2"
"19725","2019","56","1","RS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1619,31,8354732,40504.04,14433.83,"2"
"19260","2019","55","5","RS","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1619,31,8392033,40504.04,313.95,"1"
"19680","2019","56","1","RS","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1619,31,8354732,40504.04,212718.38,"1"
"20168","2019","55","5","RS","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1619,31,8392033,40504.04,13373.27,"2"
"20114","2019","55","5","RS","PP","SERVIÇOS POSTAIS",38,1619,31,8392033,40504.04,891.53,"2"
"19634","2019","56","1","RS","PP","TELEFONIA",38,1619,31,8354732,40504.04,42159.19,"1"
"19360","2019","56","1","RS","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1619,31,8354732,40504.04,28427.43,"1"
"19388","2019","56","1","RS","PSB","DIVULGAÇÃO MANDATO",32,1619,31,8354732,40504.04,91690.98,"1"
"20310","2019","55","5","RS","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8392033,40504.04,256.76,"2"
"19594","2019","56","1","RS","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1619,31,8354732,40504.04,9342,"2"
"19557","2019","56","1","RS","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1619,31,8354732,40504.04,70281.88,"1"
"19916","2019","56","1","RS","PSB","PASSAGEM AÉREA",32,1619,31,8354732,40504.04,102578.75,"1"
"20206","2019","55","5","RS","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8392033,40504.04,348.43,"2"
"20016","2019","55","5","RS","PSB","TELEFONIA",34,1619,31,8392033,40504.04,1374.51,"2"
"20065","2019","55","5","RS","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1619,31,8392033,40504.04,2372.75,"2"
"19251","2019","55","5","RS","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1619,31,8392033,40504.04,12700,"1"
"19647","2019","56","1","RS","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1619,31,8354732,40504.04,116450.42,"2"
"19139","2019","55","5","RS","PSD","TELEFONIA",36,1619,31,8392033,40504.04,1153.13,"1"
"20338","2019","55","5","RS","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1619,31,8392033,40504.04,3500,"2"
"19813","2019","56","1","RS","PSDB","PASSAGEM AÉREA",29,1619,31,8354732,40504.04,196850.2,"1"
"19804","2019","56","1","RS","PSDB","SERVIÇOS POSTAIS",29,1619,31,8354732,40504.04,618.95,"2"
"19093","2019","55","5","RS","PSDB","TELEFONIA",54,1619,31,8392033,40504.04,589.46,"1"
"20178","2019","55","5","RS","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1619,31,8392033,40504.04,5251,"2"
"19956","2019","56","1","RS","PT","ASSINATURA DE PUBLICAÇÕES",54,1619,31,8354732,40504.04,7558.32,"1"
"19234","2019","55","5","RS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1619,31,8392033,40504.04,15758.59,"1"
"19994","2019","55","5","RS","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1619,31,8392033,40504.04,292.4,"2"
"20238","2019","55","5","RS","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1619,31,8392033,40504.04,1327,"2"
"19625","2019","56","1","RS","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1619,31,8354732,40504.04,171579.51,"1"
"19747","2019","56","1","RS","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1619,31,8354732,40504.04,13567.37,"2"
"19528","2019","56","1","RS","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1619,31,8354732,40504.04,51285.76,"1"
"20136","2019","55","5","RS","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1619,31,8392033,40504.04,2236.19,"2"
"20261","2019","55","5","RS","PT","SERVIÇOS POSTAIS",68,1619,31,8392033,40504.04,25295.2,"2"
"19403","2019","56","1","RS","PT","TELEFONIA",54,1619,31,8354732,40504.04,120416.87,"1"
"19581","2019","56","1","RS","PTB","ASSESSORIA TÉCNICA/JURÍDICA",10,1619,31,8354732,40504.04,18000,"1"
"19517","2019","56","1","RS","PTB","COMBUSTÍVEIS E LUBRIFICANTES",10,1619,31,8354732,40504.04,30675.27,"1"
"19778","2019","56","1","RS","PTB","DIVULGAÇÃO MANDATO",10,1619,31,8354732,40504.04,140390.01,"2"
"19741","2019","56","1","RS","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1619,31,8354732,40504.04,569.21,"1"
"19505","2019","56","1","RS","PTB","PASSAGEM AÉREA",10,1619,31,8354732,40504.04,110968.91,"1"
"19296","2019","55","5","RS","PTB","SERVIÇOS POSTAIS",25,1619,31,8392033,40504.04,198.72,"2"
"19524","2019","56","1","RS","PTB","TELEFONIA",10,1619,31,8354732,40504.04,7685.16,"2"
"19088","2019","55","5","RS","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1619,31,8392033,40504.04,2307.85,"1"
"19969","2019","56","1","RS","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,1619,31,8354732,40504.04,39915.8,"2"
"19242","2019","55","5","RS","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1619,31,8392033,40504.04,9929.37,"1"
"20115","2019","55","5","RS","REPUBLICANOS","TELEFONIA",21,1619,31,8392033,40504.04,1104.54,"2"
"21295","2019","56","1","SC","CIDADANIA","ASSINATURA DE PUBLICAÇÕES",8,1314,16,5070212,39505.92,210,"2"
"20746","2019","55","5","SC","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1314,16,4859324,39505.92,1633.8,"1"
"20584","2019","55","5","SC","CIDADANIA","DIVULGAÇÃO MANDATO",10,1314,16,4859324,39505.92,300,"1"
"21269","2019","56","1","SC","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",8,1314,16,5070212,39505.92,49500,"2"
"21223","2019","56","1","SC","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",8,1314,16,5070212,39505.92,44428.62,"2"
"20783","2019","55","5","SC","CIDADANIA","PASSAGEM AÉREA",10,1314,16,4859324,39505.92,2257.55,"1"
"20890","2019","56","1","SC","CIDADANIA","SERVIÇOS POSTAIS",8,1314,16,5070212,39505.92,8125.71,"2"
"20529","2019","55","5","SC","CIDADANIA","TELEFONIA",10,1314,16,4859324,39505.92,2105.69,"1"
"20687","2019","55","5","SC","MDB","ASSINATURA DE PUBLICAÇÕES",65,1314,16,4859324,39505.92,668.31,"1"
"21196","2019","56","1","SC","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1314,16,5070212,39505.92,99825.51,"2"
"21201","2019","56","1","SC","MDB","DIVULGAÇÃO MANDATO",34,1314,16,5070212,39505.92,164066.7,"2"
"20556","2019","55","5","SC","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1314,16,4859324,39505.92,1211,"1"
"21100","2019","56","1","SC","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1314,16,5070212,39505.92,33679.38,"2"
"20895","2019","56","1","SC","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1314,16,5070212,39505.92,199650,"2"
"20451","2019","55","5","SC","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1314,16,4859324,39505.92,13019.98,"1"
"20652","2019","55","5","SC","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1314,16,4859324,39505.92,361.59,"1"
"20822","2019","55","5","SC","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1314,16,4859324,39505.92,475.26,"1"
"21049","2019","56","1","SC","MDB","SERVIÇOS POSTAIS",34,1314,16,5070212,39505.92,21763.16,"2"
"20882","2019","56","1","SC","MDB","TELEFONIA",34,1314,16,5070212,39505.92,23294.54,"2"
"20790","2019","55","5","SC","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1314,16,4859324,39505.92,9748.17,"1"
"21268","2019","56","1","SC","PL","SERVIÇOS POSTAIS",33,1314,16,5070212,39505.92,2261.71,"2"
"21261","2019","56","1","SC","PL","TELEFONIA",33,1314,16,5070212,39505.92,9912.87,"2"
"20788","2019","55","5","SC","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1314,16,4859324,39505.92,640.09,"1"
"21207","2019","56","1","SC","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1314,16,5070212,39505.92,87700,"2"
"20645","2019","55","5","SC","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1314,16,4859324,39505.92,3251.55,"1"
"21216","2019","56","1","SC","PP","PASSAGEM AÉREA",38,1314,16,5070212,39505.92,139878.42,"2"
"21014","2019","56","1","SC","PP","SERVIÇOS POSTAIS",38,1314,16,5070212,39505.92,7379.65,"2"
"21267","2019","56","1","SC","PP","TELEFONIA",38,1314,16,5070212,39505.92,7623.54,"2"
"20500","2019","55","5","SC","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1314,16,4859324,39505.92,2285.32,"1"
"21144","2019","56","1","SC","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1314,16,5070212,39505.92,16342.88,"2"
"21288","2019","56","1","SC","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1314,16,5070212,39505.92,146707.63,"2"
"21244","2019","56","1","SC","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1314,16,5070212,39505.92,137970.77,"2"
"20416","2019","55","5","SC","PSD","SERVIÇOS POSTAIS",36,1314,16,4859324,39505.92,1922.39,"1"
"20485","2019","55","5","SC","PSD","TELEFONIA",36,1314,16,4859324,39505.92,1347.61,"1"
"20417","2019","55","5","SC","PSDB","ASSINATURA DE PUBLICAÇÕES",54,1314,16,4859324,39505.92,653.9,"1"
