"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"96805","2021","3","56","3","PE","AVANTE","DIVULGAÇÃO MANDATO",7,1657,25,6570072,41304.94,13000,"893"
"140083","2021","3","56","3","RO","PODEMOS","DIVULGAÇÃO MANDATO",17,1900,8,1175733,43300.63,2900,"1207"
"134244","2021","3","56","3","RN","PL","SERVIÇOS POSTAIS",33,1775,8,2373619,42360.13,226.71,"1163"
"44346","2021","3","56","3","GO","PL","MANUTENÇÃO DE ESCRITÓRIO",33,173,17,4454497,35135.2,31594.4,"393"
"171573","2021","3","56","3","SP","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,873,70,33040411,36671.67,3156.56,"1517"
"153447","2021","3","56","3","RS","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",17,1619,31,8354732,40504.04,5600,"1314"
"65862","2021","3","56","3","MG","AVANTE","TELEFONIA",7,624,53,15700966,35720.85,3495.79,"563"
"167978","2021","3","56","3","SP","PSOL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,873,70,33040411,36671.67,8700,"1482"
"97077","2021","3","56","3","PE","CIDADANIA","PASSAGEM AÉREA",8,1657,25,6570072,41304.94,10332.77,"900"
"130811","2021","3","56","3","RJ","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,933,46,12408340,35388.11,3720.23,"1116"
"26745","2021","3","56","3","CE","PSB","DIVULGAÇÃO MANDATO",32,1687,22,6344483,42079.91,10000,"246"
"116324","2021","3","56","3","PR","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",8,1081,30,7971087,38500,2000,"963"
"25723","2021","3","56","3","BA","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1060,39,10393170,38638.99,5600,"232"
"141564","2021","3","56","3","RR","REDE","DIVULGAÇÃO MANDATO",1,2496,8,333464,45240.67,950,"1228"
"117242","2021","3","56","3","PR","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,1081,30,7971087,38500,1687.79,"976"
"43509","2021","3","56","3","GO","PSC","TELEFONIA",8,173,17,4454497,35135.2,200.72,"373"
"90813","2021","3","56","3","PB","PL","PASSAGEM AÉREA",33,1716,12,2867649,41660.7,6532.4,"763"
"180184","2021","3","56","3","SP","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,873,70,33040411,36671.67,10000,"1575"
"16643","2021","3","56","3","BA","PP","PASSAGEM AÉREA",38,1060,39,10393170,38638.99,16214.59,"163"
"42068","2021","3","56","3","ES","REPUBLICANOS","PASSAGEM AÉREA",30,947,10,2754728,37052.05,1548.54,"352"
"105161","2021","3","56","3","PI","PSD","PASSAGEM AÉREA",35,1313,10,2370894,40599.91,19568.51,"919"
"64468","2021","3","56","3","MG","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,624,53,15700966,35720.85,24473,"533"
"65147","2021","3","56","3","MG","PP","MANUTENÇÃO DE ESCRITÓRIO",38,624,53,15700966,35720.85,30409.78,"551"
"172907","2021","3","56","3","SP","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,873,70,33040411,36671.67,3306.94,"1550"
"127009","2021","3","56","3","RJ","PL","SERVIÇOS POSTAIS",33,933,46,12408340,35388.11,506,"1041"
"127757","2021","3","56","3","RJ","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,933,46,12408340,35388.11,1229.59,"1056"
"91590","2021","3","56","3","PB","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1716,12,2867649,41660.7,2293.63,"776"
"168177","2021","3","56","3","SP","PROS","DIVULGAÇÃO MANDATO",8,873,70,33040411,36671.67,10000,"1483"
"156919","2021","3","56","3","SC","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1314,16,5070212,39505.92,5103.99,"1387"
"68813","2021","3","56","3","MG","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,624,53,15700966,35720.85,309.67,"616"
"91782","2021","3","56","3","PB","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1716,12,2867649,41660.7,2898.67,"784"
"181606","2021","3","56","3","TO","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,620,8,1039439,39131.75,273.32,"1598"
"173238","2021","3","56","3","SP","PSOL","TELEFONIA",10,873,70,33040411,36671.67,3323.44,"1562"
"97010","2021","3","56","3","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1657,25,6570072,41304.94,6000,"896"
"116241","2021","3","56","3","PR","MDB","DIVULGAÇÃO MANDATO",34,1081,30,7971087,38500,3771.6,"961"
"134372","2021","3","56","3","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2373619,42360.13,1728.1,"1169"
"172812","2021","3","56","3","SP","PT","ASSINATURA DE PUBLICAÇÕES",54,873,70,33040411,36671.67,720,"1548"
"14871","2021","3","56","3","AP","PSDB","TELEFONIA",29,1791,8,512110,43002.92,740.2,"132"
"42584","2021","3","56","3","ES","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,947,10,2754728,37052.05,8493.41,"358"
"133990","2021","3","56","3","RN","PSB","DIVULGAÇÃO MANDATO",32,1775,8,2373619,42360.13,17270,"1159"
"129592","2021","3","56","3","RJ","PSOL","TELEFONIA",10,933,46,12408340,35388.11,3382.45,"1095"
"92548","2021","3","56","3","PB","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1716,12,2867649,41660.7,5451.44,"795"
"25672","2021","3","56","3","BA","REPUBLICANOS","PASSAGEM AÉREA",30,1060,39,10393170,38638.99,13254.68,"229"
"68098","2021","3","56","3","MG","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,624,53,15700966,35720.85,28494,"603"
"142410","2021","3","56","3","RR","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,2496,8,333464,45240.67,4800,"1240"
"106076","2021","3","56","3","PI","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1313,10,2370894,40599.91,8499.96,"928"
"93467","2021","3","56","3","PE","REPUBLICANOS","TELEFONIA",30,1657,25,6570072,41304.94,3957.99,"818"
"152938","2021","3","56","3","RS","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8354732,40504.04,241.5,"1302"
"169122","2021","3","56","3","SP","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,873,70,33040411,36671.67,638.09,"1497"
"41749","2021","3","56","3","ES","PP","MANUTENÇÃO DE ESCRITÓRIO",38,947,10,2754728,37052.05,20730,"343"
"9738","2021","3","56","3","AM","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1932,8,2428098,43198.26,6926.07,"96"
"103906","2021","3","56","3","PI","PP","TELEFONIA",38,1313,10,2370894,40599.91,4406.05,"911"
"167915","2021","3","56","3","SP","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,873,70,33040411,36671.67,13112.67,"1479"
"31112","2021","3","56","3","CE","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1687,22,6344483,42079.91,4290.59,"294"
"69045","2021","3","56","3","MG","REPUBLICANOS","TELEFONIA",30,624,53,15700966,35720.85,3279.99,"624"
"65175","2021","3","56","3","MG","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,624,53,15700966,35720.85,7000,"552"
"103919","2021","4","56","3","PI","PSD","PASSAGEM AÉREA",35,1313,10,2370894,40599.91,13454.06,"935"
"165914","2021","4","56","3","SE","UNIÃO","TELEFONIA",52,1292,8,1577058,39767.4,397.62,"1456"
"166880","2021","4","56","3","SE","PL","DIVULGAÇÃO MANDATO",33,1292,8,1577058,39767.4,8500,"1479"
"14919","2021","4","56","3","AP","REPUBLICANOS","TELEFONIA",30,1791,8,512110,43002.92,471.5,"136"
"169107","2021","4","56","3","SP","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,873,70,33040411,36671.67,981.02,"1528"
"168628","2021","4","56","3","SP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,873,70,33040411,36671.67,1356.29,"1517"
"171791","2021","4","56","3","SP","PSDB","PASSAGEM AÉREA",29,873,70,33040411,36671.67,26930.46,"1547"
"37420","2021","4","56","3","ES","PT","DIVULGAÇÃO MANDATO",54,947,10,2754728,37052.05,12360,"332"
"168924","2021","4","56","3","SP","PT","SERVIÇOS POSTAIS",54,873,70,33040411,36671.67,985.25,"1523"
"103822","2021","4","56","3","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2370894,40599.91,2226.61,"932"
"76529","2021","4","56","3","MT","PL","SERVIÇOS POSTAIS",33,873,8,2330281,39056.17,1823.5,"676"
"55704","2021","4","56","3","MA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1524,18,4537237,41779.83,1875.73,"473"
"118222","2021","4","56","3","PR","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1081,30,7971087,38500,17636.01,"1020"
"94707","2021","4","56","3","PE","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1657,25,6570072,41304.94,12711.14,"859"
"5597","2021","4","56","3","AL","PV","PASSAGEM AÉREA",4,1485,9,2187967,40572.24,1326.93,"51"
"81816","2021","4","56","3","PA","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1592,17,5499283,41855.59,3446.1,"731"
"6297","2021","4","56","3","AL","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1485,9,2187967,40572.24,2839.31,"65"
"2335","2021","4","56","3","AC","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,2246,8,547680,44260.6,12000,"34"
"182147","2021","4","56","3","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,1039439,39131.75,8000,"1637"
"157796","2021","4","56","3","SC","NOVO","COMBUSTÍVEIS E LUBRIFICANTES",8,1314,16,5070212,39505.92,261.12,"1422"
"118692","2021","4","56","3","PR","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1081,30,7971087,38500,3265.25,"1028"
"377","2021","4","56","3","AC","PROS","COMBUSTÍVEIS E LUBRIFICANTES",8,2246,8,547680,44260.6,2035.67,"3"
"127476","2021","4","56","3","RJ","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,933,46,12408340,35388.11,754.46,"1065"
"116694","2021","4","56","3","PR","PSB","TELEFONIA",32,1081,30,7971087,38500,1284.67,"988"
"130075","2021","4","56","3","RJ","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,933,46,12408340,35388.11,2456.28,"1117"
"117962","2021","4","56","3","PR","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1081,30,7971087,38500,28970.04,"1014"
"168190","2021","4","56","3","SP","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,873,70,33040411,36671.67,12500,"1508"
"5033","2021","4","56","3","AL","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1485,9,2187967,40572.24,5500,"44"
"64065","2021","4","56","3","MG","PATRIOTA","DIVULGAÇÃO MANDATO",9,624,53,15700966,35720.85,8250.5,"550"
"156453","2021","4","56","3","SC","MDB","DIVULGAÇÃO MANDATO",34,1314,16,5070212,39505.92,15856.47,"1396"
"173099","2021","4","56","3","SP","CIDADANIA","DIVULGAÇÃO MANDATO",8,873,70,33040411,36671.67,3445.21,"1574"
"2135","2021","4","56","3","AC","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,2246,8,547680,44260.6,7750,"30"
"171594","2021","4","56","3","SP","PP","TELEFONIA",38,873,70,33040411,36671.67,2073.12,"1541"
"182913","2021","4","56","3","TO","UNIÃO","DIVULGAÇÃO MANDATO",52,620,8,1039439,39131.75,5550,"1650"
"180555","2021","4","56","3","SP","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,70,33040411,36671.67,1954.59,"1603"
"65378","2021","4","56","3","MG","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,624,53,15700966,35720.85,832.02,"572"
"44567","2021","4","56","3","GO","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,173,17,4454497,35135.2,7150,"415"
"63505","2021","4","56","3","MG","MDB","SERVIÇOS POSTAIS",34,624,53,15700966,35720.85,169.67,"534"
"95560","2021","4","56","3","PE","CIDADANIA","PASSAGEM AÉREA",8,1657,25,6570072,41304.94,1109.41,"877"
"93860","2021","4","56","3","PE","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1657,25,6570072,41304.94,245.04,"839"
"115913","2021","4","56","3","PR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1081,30,7971087,38500,13923.57,"966"
"42133","2021","4","56","3","ES","UNIÃO","PASSAGEM AÉREA",52,947,10,2754728,37052.05,8871.53,"358"
"94901","2021","4","56","3","PE","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1657,25,6570072,41304.94,4379.53,"866"
"116349","2021","4","56","3","PR","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7971087,38500,12223.53,"979"
"154305","2021","4","56","3","RS","NOVO","ASSINATURA DE PUBLICAÇÕES",8,1619,31,8354732,40504.04,135,"1347"
"136963","2021","4","56","3","RO","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1900,8,1175733,43300.63,6000,"1208"
"166987","2021","4","56","3","SP","MDB","PASSAGEM AÉREA",34,873,70,33040411,36671.67,9896.86,"1484"
"126997","2021","4","56","3","RJ","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,933,46,12408340,35388.11,16228.14,"1057"
"15483","2021","4","56","3","AP","MDB","DIVULGAÇÃO MANDATO",34,1791,8,512110,43002.92,3500,"145"
"8707","2021","4","56","3","AM","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1932,8,2428098,43198.26,158.72,"80"
"96122","2021","4","56","3","PE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1657,25,6570072,41304.94,3156.76,"890"
"82362","2021","4","56","3","PA","PTB","COMBUSTÍVEIS E LUBRIFICANTES",10,1592,17,5499283,41855.59,5085.32,"741"
"165567","2021","4","56","3","SE","REPUBLICANOS","TELEFONIA",30,1292,8,1577058,39767.4,118.26,"1450"
"64904","2021","4","56","3","MG","PT","PASSAGEM AÉREA",54,624,53,15700966,35720.85,19758.82,"562"
"66365","2021","4","56","3","MG","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,624,53,15700966,35720.85,18936.11,"584"
"157159","2021","4","56","3","SC","PSD","TELEFONIA",35,1314,16,5070212,39505.92,1537.83,"1411"
"64524","2021","4","56","3","MG","PDT","PASSAGEM AÉREA",28,624,53,15700966,35720.85,8126.33,"560"
"157282","2021","4","56","3","SC","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1314,16,5070212,39505.92,3469.93,"1414"
"41812","2021","4","56","3","ES","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,947,10,2754728,37052.05,8191.94,"353"
"110791","2021","4","56","3","PR","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1081,30,7971087,38500,12019.8,"959"
"45305","2021","4","56","3","GO","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,173,17,4454497,35135.2,9900,"428"
"157790","2021","4","56","3","SC","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1314,16,5070212,39505.92,12888.45,"1421"
"180406","2021","4","56","3","SP","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,873,70,33040411,36671.67,122.98,"1598"
"23983","2021","4","56","3","BA","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1060,39,10393170,38638.99,6448.32,"207"
"140418","2021","4","56","3","RO","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1900,8,1175733,43300.63,499.78,"1231"
"63620","2021","4","56","3","MG","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,624,53,15700966,35720.85,6950,"537"
"118973","2021","4","56","3","PR","PL","TELEFONIA",33,1081,30,7971087,38500,1172.69,"1037"
"43333","2021","4","56","3","GO","PL","DIVULGAÇÃO MANDATO",33,173,17,4454497,35135.2,29120,"389"
"26806","2021","4","56","3","CE","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1687,22,6344483,42079.91,10580,"261"
"73757","2021","4","56","3","MS","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,878,8,1877982,40170.98,16000,"652"
"94699","2021","4","56","3","PE","PSD","SERVIÇOS POSTAIS",35,1657,25,6570072,41304.94,7951.05,"858"
"66363","2021","4","56","3","MG","PSD","ASSINATURA DE PUBLICAÇÕES",35,624,53,15700966,35720.85,179.4,"583"
"169109","2021","4","56","3","SP","MDB","TELEFONIA",34,873,70,33040411,36671.67,2823.51,"1529"
"166505","2021","4","56","3","SE","PSD","PASSAGEM AÉREA",35,1292,8,1577058,39767.4,7062.38,"1467"
"166722","2021","4","56","3","SE","PP","TELEFONIA",38,1292,8,1577058,39767.4,1973.33,"1473"
"140329","2021","4","56","3","RO","PP","PASSAGEM AÉREA",38,1900,8,1175733,43300.63,1396.14,"1226"
"80733","2021","4","56","3","PA","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1592,17,5499283,41855.59,2856.23,"708"
"157671","2021","4","56","3","SC","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1314,16,5070212,39505.92,11651.01,"1420"
"44590","2021","4","56","3","GO","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,173,17,4454497,35135.2,235.13,"416"
"103553","2021","4","56","3","PI","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1313,10,2370894,40599.91,1165.73,"926"
"68682","2021","4","56","3","MG","PSOL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,624,53,15700966,35720.85,251.69,"627"
"168646","2021","4","56","3","SP","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,873,70,33040411,36671.67,12619.67,"1518"
"15157","2021","4","56","3","AP","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,1791,8,512110,43002.92,7000,"137"
"130028","2021","4","56","3","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12408340,35388.11,81.92,"1112"
"152026","2021","4","56","3","RS","PDT","SERVIÇOS POSTAIS",28,1619,31,8354732,40504.04,14064.31,"1306"
"76991","2021","4","56","3","MT","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,873,8,2330281,39056.17,4763.8,"684"
"93986","2021","4","56","3","PE","SOLIDARIEDADE","ASSESSORIA TÉCNICA/JURÍDICA",13,1657,25,6570072,41304.94,5000,"843"
"2484","2021","4","56","3","AC","PROS","ASSESSORIA TÉCNICA/JURÍDICA",8,2246,8,547680,44260.6,16000,"35"
"110924","2021","4","56","3","PR","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1081,30,7971087,38500,23889.22,"961"
"132976","2021","4","56","3","RN","UNIÃO","DIVULGAÇÃO MANDATO",52,1775,8,2373619,42360.13,12000,"1159"
"67035","2021","4","56","3","MG","PT","TELEFONIA",54,624,53,15700966,35720.85,6920.71,"600"
"142268","2021","4","56","3","RR","PP","TELEFONIA",38,2496,8,333464,45240.67,1646.96,"1258"
"181411","2021","4","56","3","TO","PSC","PASSAGEM AÉREA",8,620,8,1039439,39131.75,1176.27,"1623"
"55039","2021","4","56","3","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,139,"455"
"106117","2021","4","56","3","PI","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1313,10,2370894,40599.91,7592.03,"955"
"96341","2021","4","56","3","PE","PSD","PASSAGEM AÉREA",35,1657,25,6570072,41304.94,8738.89,"896"
"152640","2021","4","56","3","RS","PODEMOS","PASSAGEM AÉREA",17,1619,31,8354732,40504.04,1803.18,"1316"
"35257","2021","4","56","3","DF","PSB","DIVULGAÇÃO MANDATO",32,0,8,2084356,30416.8,5700,"327"
"119648","2021","4","56","3","PR","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1081,30,7971087,38500,5585.65,"1049"
"136563","2021","4","56","3","RO","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1900,8,1175733,43300.63,384.82,"1200"
"67056","2021","4","56","3","MG","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,624,53,15700966,35720.85,18231.8,"602"
"67680","2021","4","56","3","MG","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,624,53,15700966,35720.85,1915.55,"610"
"167286","2021","4","56","3","SP","CIDADANIA","PASSAGEM AÉREA",8,873,70,33040411,36671.67,13480.08,"1492"
"119288","2021","4","56","3","PR","PL","SERVIÇOS POSTAIS",33,1081,30,7971087,38500,806.48,"1044"
"92068","2021","4","56","3","PB","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1716,12,2867649,41660.7,1416.47,"805"
"167816","2021","4","56","3","SP","NOVO","TELEFONIA",8,873,70,33040411,36671.67,203.32,"1500"
"181157","2021","4","56","3","TO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,620,8,1039439,39131.75,1348.85,"1618"
"155849","2021","4","56","3","SC","PL","PASSAGEM AÉREA",33,1314,16,5070212,39505.92,8792.48,"1384"
"73791","2021","4","56","3","MS","PL","TELEFONIA",33,878,8,1877982,40170.98,464.98,"654"
"60465","2021","4","56","3","MG","PSDB","SERVIÇOS POSTAIS",29,624,53,15700966,35720.85,1012.49,"514"
"12097","2021","4","56","3","AP","REPUBLICANOS","PASSAGEM AÉREA",30,1791,8,512110,43002.92,3891.63,"126"
"42713","2021","4","56","3","GO","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,173,17,4454497,35135.2,4792.63,"375"
"155382","2021","4","56","3","RS","NOVO","PASSAGEM AÉREA",8,1619,31,8354732,40504.04,1956.1,"1373"
"118740","2021","4","56","3","PR","PP","TELEFONIA",38,1081,30,7971087,38500,4525.23,"1029"
"154592","2021","4","56","3","RS","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,1619,31,8354732,40504.04,596.54,"1352"
"15789","2021","4","56","3","BA","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,1060,39,10393170,38638.99,696.4,"152"
"127827","2021","4","56","3","RJ","PT","DIVULGAÇÃO MANDATO",54,933,46,12408340,35388.11,9650,"1078"
"581","2021","4","56","3","AC","MDB","TELEFONIA",34,2246,8,547680,44260.6,2216.4,"10"
"97603","2021","4","56","3","PE","PP","TELEFONIA",38,1657,25,6570072,41304.94,1288.76,"924"
"73950","2021","4","56","3","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,878,8,1877982,40170.98,2921.74,"656"
"116277","2021","4","56","3","PR","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1081,30,7971087,38500,4261.99,"976"
"127568","2021","4","56","3","RJ","PP","LOCAÇÃO DE AUTOMÓVEIS",38,933,46,12408340,35388.11,30939.73,"1069"
"167873","2021","4","56","3","SP","PT","LOCAÇÃO DE AUTOMÓVEIS",54,873,70,33040411,36671.67,15266,"1502"
"128140","2021","4","56","3","RJ","NOVO","DIVULGAÇÃO MANDATO",8,933,46,12408340,35388.11,350,"1084"
"31074","2021","4","56","3","CE","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,1687,22,6344483,42079.91,732.38,"305"
"11925","2021","4","56","3","AP","PCdoB","DIVULGAÇÃO MANDATO",10,1791,8,512110,43002.92,12500,"122"
"5561","2021","4","56","3","AL","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1485,9,2187967,40572.24,1806.66,"49"
"60533","2021","4","56","3","MG","PP","TELEFONIA",38,624,53,15700966,35720.85,4998.51,"517"
"167370","2021","4","56","3","SP","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,873,70,33040411,36671.67,12233.33,"1495"
"93632","2021","4","56","3","PE","PSD","TELEFONIA",35,1657,25,6570072,41304.94,620.1,"837"
"127477","2021","4","56","3","RJ","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,933,46,12408340,35388.11,15300.78,"1066"
"171637","2021","4","56","3","SP","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,358.1,"1544"
"59998","2021","4","56","3","MG","AVANTE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",7,624,53,15700966,35720.85,315,"506"
"35492","2021","4","56","3","DF","PP","DIVULGAÇÃO MANDATO",38,0,8,2084356,30416.8,8000,"331"
"17149","2021","4","56","3","BA","AVANTE","TELEFONIA",7,1060,39,10393170,38638.99,1602.74,"184"
"130650","2021","4","56","3","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,194.08,"1129"
"132900","2021","4","56","3","RN","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1775,8,2373619,42360.13,3369.23,"1154"
"93596","2021","4","56","3","PE","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1657,25,6570072,41304.94,1270,"835"
"24923","2021","4","56","3","BA","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1060,39,10393170,38638.99,28465.15,"226"
"94980","2021","4","56","3","PE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,1657,25,6570072,41304.94,513.2,"868"
"105745","2021","4","56","3","PI","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1313,10,2370894,40599.91,18000,"948"
"5880","2021","4","56","3","AL","PV","TELEFONIA",4,1485,9,2187967,40572.24,130.18,"54"
"16713","2021","4","56","3","BA","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,1060,39,10393170,38638.99,21476,"169"
"77762","2021","4","56","3","MT","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,873,8,2330281,39056.17,16000,"706"
"91685","2021","4","56","3","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,10179.26,"793"
"167372","2021","4","56","3","SP","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,873,70,33040411,36671.67,748.8,"1496"
"10067","2021","4","56","3","AM","SOLIDARIEDADE","PASSAGEM AÉREA",13,1932,8,2428098,43198.26,4985.53,"107"
"44971","2021","4","56","3","GO","PT","LOCAÇÃO DE AUTOMÓVEIS",54,173,17,4454497,35135.2,3200,"425"
"60714","2021","4","56","3","MG","PP","SERVIÇOS POSTAIS",38,624,53,15700966,35720.85,562.77,"525"
"156890","2021","4","56","3","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,235.9,"1405"
"126688","2021","5","56","3","RJ","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,933,46,12408340,35388.11,15049.97,"1102"
"167156","2021","5","56","3","SP","PCdoB","DIVULGAÇÃO MANDATO",10,873,70,33040411,36671.67,8500,"1567"
"42926","2021","5","56","3","GO","MDB","ASSESSORIA TÉCNICA/JURÍDICA",34,173,17,4454497,35135.2,10000,"374"
"145158","2021","5","56","3","RS","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",17,1619,31,8354732,40504.04,1245,"1344"
