"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"75281",51410,"2021","10","56","3","MG","PATRIOTA","LOCAÇÃO DE AUTOMÓVEIS",9,624,53,15700966,35720.85,10835,4,"5"
"74974",192405,"2021","10","56","3","MG","PDT","TELEFONIA",28,624,53,15700966,35720.85,9.68,1,"2"
"74429",135554,"2021","10","56","3","MG","PL","MANUTENÇÃO DE ESCRITÓRIO",33,624,53,15700966,35720.85,35052.66,48,"10"
"77297",154037,"2021","10","56","3","MG","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,624,53,15700966,35720.85,3076.65,14,"8"
"72646",87905,"2021","10","56","3","MG","PP","PASSAGEM AÉREA",38,624,53,15700966,35720.85,46615.43,44,"8"
"70956",111001,"2021","10","56","3","MG","PROS","PASSAGEM AÉREA",8,624,53,15700966,35720.85,13163.64,10,"2"
"71328",115626,"2021","10","56","3","MG","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,624,53,15700966,35720.85,4800,1,"2"
"76024",145841,"2021","10","56","3","MG","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,624,53,15700966,35720.85,560,2,"5"
"72223",121393,"2021","10","56","3","MG","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,624,53,15700966,35720.85,42.8,2,"4"
"74836",57700,"2021","10","56","3","MG","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,624,53,15700966,35720.85,12000,2,"6"
"76511",149090,"2021","10","56","3","MG","PSOL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,624,53,15700966,35720.85,305.12,1,"6"
"73446",76611,"2021","10","56","3","MG","PT","PASSAGEM AÉREA",54,624,53,15700966,35720.85,64462.95,79,"8"
"71863",98248,"2021","10","56","3","MG","PV","SERVIÇOS POSTAIS",4,624,53,15700966,35720.85,156.2,2,"2"
"76625",32462,"2021","10","56","3","MG","REPUBLICANOS","PASSAGEM AÉREA",30,624,53,15700966,35720.85,16865.99,19,"9"
"74076",68049,"2021","10","56","3","MG","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,624,53,15700966,35720.85,1900,1,"4"
"75676",45628,"2021","10","56","3","MG","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,624,53,15700966,35720.85,201.38,1,"9"
"83005",40656,"2021","10","56","3","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,114.88,3,"6"
"79767",184764,"2021","10","56","3","MS","PP","MANUTENÇÃO DE ESCRITÓRIO",38,878,8,1877982,40170.98,5693.46,6,"1"
"82635",85722,"2021","10","56","3","MS","PSD","DIVULGAÇÃO MANDATO",35,878,8,1877982,40170.98,5650,2,"5"
"83477",177986,"2021","10","56","3","MS","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",29,878,8,1877982,40170.98,289.23,1,"10"
"83323",44314,"2021","10","56","3","MS","PT","TELEFONIA",54,878,8,1877982,40170.98,988.42,5,"8"
"82985",36317,"2021","10","56","3","MS","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,878,8,1877982,40170.98,1788.67,10,"5"
"86864",133074,"2021","10","56","3","MT","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,873,8,2330281,39056.17,14649.21,6,"8"
"86179",198428,"2021","10","56","3","MT","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,8,2330281,39056.17,2508,12,"4"
"85532",198495,"2021","10","56","3","MT","PP","DIVULGAÇÃO MANDATO",38,873,8,2330281,39056.17,7000,1,"3"
"85361",51716,"2021","10","56","3","MT","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,873,8,2330281,39056.17,4420.53,23,"2"
"85338",172674,"2021","10","56","3","MT","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,873,8,2330281,39056.17,2317,10,"2"
"92704",4418,"2021","10","56","3","PA","MDB","TELEFONIA",34,1592,17,5499283,41855.59,2082.76,7,"4"
"90323",168354,"2021","10","56","3","PA","PL","DIVULGAÇÃO MANDATO",33,1592,17,5499283,41855.59,21150,1,"2"
"93070",185033,"2021","10","56","3","PA","PP","DIVULGAÇÃO MANDATO",38,1592,17,5499283,41855.59,17500,1,"5"
"91334",71063,"2021","10","56","3","PA","PSB","TELEFONIA",32,1592,17,5499283,41855.59,8.89,1,"3"
"90730",129560,"2021","10","56","3","PA","PSD","TELEFONIA",35,1592,17,5499283,41855.59,130.83,3,"2"
"90595",183678,"2021","10","56","3","PA","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,1592,17,5499283,41855.59,9000,2,"4"
"93548",123622,"2021","10","56","3","PA","PSOL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1592,17,5499283,41855.59,1505,6,"10"
"91448",112660,"2021","10","56","3","PA","PT","TELEFONIA",54,1592,17,5499283,41855.59,1540.49,4,"3"
"90599",77342,"2021","10","56","3","PA","PTB","LOCAÇÃO DE AUTOMÓVEIS",10,1592,17,5499283,41855.59,9990,1,"1"
"92827",140603,"2021","10","56","3","PA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1592,17,5499283,41855.59,2161.61,10,"6"
"92133",177789,"2021","10","56","3","PA","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1592,17,5499283,41855.59,4800,1,"4"
"101792",95525,"2021","10","56","3","PB","PL","TELEFONIA",33,1716,12,2867649,41660.7,11.79,1,"3"
"101848",94112,"2021","10","56","3","PB","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1716,12,2867649,41660.7,4748.73,22,"2"
"101975",11083,"2021","10","56","3","PB","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1716,12,2867649,41660.7,5288.46,21,"5"
"103434",150851,"2021","10","56","3","PB","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,1716,12,2867649,41660.7,5093.78,4,"5"
"101036",140994,"2021","10","56","3","PB","PSDB","SERVIÇOS POSTAIS",29,1716,12,2867649,41660.7,83.63,1,"1"
"102088",123640,"2021","10","56","3","PB","PT","PASSAGEM AÉREA",54,1716,12,2867649,41660.7,6060.54,6,"4"
"103074",65910,"2021","10","56","3","PB","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1716,12,2867649,41660.7,401.76,4,"7"
"103083",65623,"2021","10","56","3","PB","UNIÃO","TELEFONIA",52,1716,12,2867649,41660.7,323.48,4,"7"
"107814",20395,"2021","10","56","3","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,1657,25,6570072,41304.94,8189.85,5,"5"
"106707",68372,"2021","10","56","3","PE","CIDADANIA","DIVULGAÇÃO MANDATO",8,1657,25,6570072,41304.94,10247.46,4,"6"
"106141",140064,"2021","10","56","3","PE","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6570072,41304.94,3802.52,5,"5"
"105078",389,"2021","10","56","3","PE","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6570072,41304.94,5500,1,"2"
"104183",175623,"2021","10","56","3","PE","PDT","DIVULGAÇÃO MANDATO",28,1657,25,6570072,41304.94,33000,2,"3"
"107430",154705,"2021","10","56","3","PE","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1657,25,6570072,41304.94,32585,5,"7"
"104086",162370,"2021","10","56","3","PE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1657,25,6570072,41304.94,4272.16,18,"2"
"107399",96394,"2021","10","56","3","PE","PP","DIVULGAÇÃO MANDATO",38,1657,25,6570072,41304.94,12846.87,4,"4"
"107947",74999,"2021","10","56","3","PE","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1657,25,6570072,41304.94,331.96,12,"9"
"105095",49196,"2021","10","56","3","PE","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1657,25,6570072,41304.94,8300,2,"2"
"106014",145855,"2021","10","56","3","PE","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1657,25,6570072,41304.94,1070.05,8,"3"
"104173",157678,"2021","10","56","3","PE","REDE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,1657,25,6570072,41304.94,540,2,"4"
"106810",23398,"2021","10","56","3","PE","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1657,25,6570072,41304.94,8000,1,"7"
"103869",201868,"2021","10","56","3","PE","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1657,25,6570072,41304.94,130.21,1,"2"
"104206",46165,"2021","10","56","3","PE","UNIÃO","DIVULGAÇÃO MANDATO",52,1657,25,6570072,41304.94,6000,1,"3"
"117867",165712,"2021","10","56","3","PI","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1313,10,2370894,40599.91,12700,1,"8"
"116808",6768,"2021","10","56","3","PI","PSD","TELEFONIA",35,1313,10,2370894,40599.91,2708.82,11,"4"
"117821",170717,"2021","10","56","3","PI","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1313,10,2370894,40599.91,25000,3,"8"
"117769",176655,"2021","10","56","3","PI","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1313,10,2370894,40599.91,3928.41,1,"4"
"130945",192871,"2021","10","56","3","PR","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1081,30,7971087,38500,559.77,8,"9"
"131156",111163,"2021","10","56","3","PR","MDB","SERVIÇOS POSTAIS",34,1081,30,7971087,38500,731.7,2,"7"
"123555",145027,"2021","10","56","3","PR","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,1081,30,7971087,38500,2869.8,2,"2"
"131237",158862,"2021","10","56","3","PR","PL","TELEFONIA",33,1081,30,7971087,38500,1159.99,8,"6"
"122618",39260,"2021","10","56","3","PR","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1081,30,7971087,38500,330.26,1,"1"
"130739",174335,"2021","10","56","3","PR","PROS","TELEFONIA",8,1081,30,7971087,38500,6.9,1,"4"
"132079",46388,"2021","10","56","3","PR","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1081,30,7971087,38500,6540,2,"4"
"130367",10118,"2021","10","56","3","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1081,30,7971087,38500,1030,11,"9"
"130147",59346,"2021","10","56","3","PR","PSDB","TELEFONIA",29,1081,30,7971087,38500,328.67,2,"3"
"130423",57552,"2021","10","56","3","PR","PT","SERVIÇOS POSTAIS",54,1081,30,7971087,38500,1129.49,9,"4"
"131402",88096,"2021","10","56","3","PR","PV","LOCAÇÃO DE AUTOMÓVEIS",4,1081,30,7971087,38500,10351.02,2,"5"
"128540",146220,"2021","10","56","3","PR","REPUBLICANOS","SERVIÇOS POSTAIS",30,1081,30,7971087,38500,1627.88,4,"1"
"123061",5045,"2021","10","56","3","PR","SOLIDARIEDADE","TELEFONIA",13,1081,30,7971087,38500,319.73,3,"3"
"122706",141245,"2021","10","56","3","PR","UNIÃO","DIVULGAÇÃO MANDATO",52,1081,30,7971087,38500,36000,1,"2"
"143459",136269,"2021","10","56","3","RJ","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,933,46,12408340,35388.11,27500,4,"3"
"144802",122506,"2021","10","56","3","RJ","NOVO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,933,46,12408340,35388.11,1230.3,2,"2"
"145353",187147,"2021","10","56","3","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,194.19,3,"7"
"144750",68056,"2021","10","56","3","RJ","PCdoB","SERVIÇOS POSTAIS",10,933,46,12408340,35388.11,37.51,1,"4"
"141150",167890,"2021","10","56","3","RJ","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,933,46,12408340,35388.11,17255.97,12,"1"
"142892",163280,"2021","10","56","3","RJ","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,933,46,12408340,35388.11,732.6,4,"6"
"142081",24982,"2021","10","56","3","RJ","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,933,46,12408340,35388.11,19781.98,73,"3"
"140667",99998,"2021","10","56","3","RJ","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,933,46,12408340,35388.11,3839.81,5,"1"
"146067",90065,"2021","10","56","3","RJ","PSD","TELEFONIA",35,933,46,12408340,35388.11,2316,7,"9"
"143991",3020,"2021","10","56","3","RJ","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,933,46,12408340,35388.11,7897.55,3,"6"
"140640",99547,"2021","10","56","3","RJ","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,933,46,12408340,35388.11,17080.91,8,"2"
"141900",200303,"2021","10","56","3","RJ","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,933,46,12408340,35388.11,2941.39,33,"4"
"142056",149890,"2021","10","56","3","RJ","PTB","PASSAGEM AÉREA",10,933,46,12408340,35388.11,4179.57,3,"2"
"141764",163928,"2021","10","56","3","RJ","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,933,46,12408340,35388.11,22,1,"2"
"141721",201067,"2021","10","56","3","RJ","SOLIDARIEDADE","PASSAGEM AÉREA",13,933,46,12408340,35388.11,16728.75,17,"2"
"145705",185675,"2021","10","56","3","RJ","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,933,46,12408340,35388.11,34682,8,"10"
"149710",94042,"2021","10","56","3","RN","MDB","DIVULGAÇÃO MANDATO",34,1775,8,2373619,42360.13,12500,2,"6"
"149464",184438,"2021","10","56","3","RN","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1775,8,2373619,42360.13,7228.84,29,"8"
"148317",127899,"2021","10","56","3","RN","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1775,8,2373619,42360.13,450.84,1,"1"
"148860",14731,"2021","10","56","3","RN","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1775,8,2373619,42360.13,3287.71,15,"3"
"147864",187725,"2021","10","56","3","RN","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1775,8,2373619,42360.13,550,1,"1"
"147725",158222,"2021","10","56","3","RN","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1775,8,2373619,42360.13,18300,4,"1"
"155392",20740,"2021","10","56","3","RO","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1900,8,1175733,43300.63,1800,9,"8"
"151527",125254,"2021","10","56","3","RO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1900,8,1175733,43300.63,50,1,"2"
"152348",62996,"2021","10","56","3","RO","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1900,8,1175733,43300.63,200,2,"5"
"151412",135606,"2021","10","56","3","RO","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1900,8,1175733,43300.63,433.16,3,"1"
"155772",146673,"2021","10","56","3","RO","PSB","DIVULGAÇÃO MANDATO",32,1900,8,1175733,43300.63,3780,8,"4"
"155514",203014,"2021","10","56","3","RO","PSD","PASSAGEM AÉREA",35,1900,8,1175733,43300.63,12558.6,15,"5"
"155638",2276,"2021","10","56","3","RO","REPUBLICANOS","TELEFONIA",30,1900,8,1175733,43300.63,1627.63,3,"5"
"158829",65411,"2021","10","56","3","RR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,2496,8,333464,45240.67,3600,1,"5"
"157703",184657,"2021","10","56","3","RR","PP","TELEFONIA",38,2496,8,333464,45240.67,2146.52,3,"1"
"158013",111719,"2021","10","56","3","RR","PSD","DIVULGAÇÃO MANDATO",35,2496,8,333464,45240.67,28900,11,"4"
"158491",99550,"2021","10","56","3","RR","PSDB","TELEFONIA",29,2496,8,333464,45240.67,356.41,3,"5"
"157735",67914,"2021","10","56","3","RR","REDE","DIVULGAÇÃO MANDATO",1,2496,8,333464,45240.67,7300,2,"4"
"157113",10545,"2021","10","56","3","RR","REPUBLICANOS","SERVIÇOS POSTAIS",30,2496,8,333464,45240.67,87.14,4,"3"
"157854",87229,"2021","10","56","3","RR","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,2496,8,333464,45240.67,10000,1,"4"
"157693",123749,"2021","10","56","3","RR","UNIÃO","TELEFONIA",52,2496,8,333464,45240.67,358.57,2,"3"
"171380",205610,"2021","10","56","3","RS","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8354732,40504.04,1515.79,19,"10"
"169803",163073,"2021","10","56","3","RS","NOVO","DIVULGAÇÃO MANDATO",8,1619,31,8354732,40504.04,95.9,1,"5"
"168340",151065,"2021","10","56","3","RS","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1619,31,8354732,40504.04,12000,53,"2"
"171038",68243,"2021","10","56","3","RS","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1619,31,8354732,40504.04,3795.53,20,"10"
"169037",35360,"2021","10","56","3","RS","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1619,31,8354732,40504.04,5381.81,3,"5"
"161224",8672,"2021","10","56","3","RS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1619,31,8354732,40504.04,19849.32,82,"2"
"161045",160773,"2021","10","56","3","RS","PSB","PASSAGEM AÉREA",32,1619,31,8354732,40504.04,10930.6,14,"2"
"172577",94817,"2021","10","56","3","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,41.25,1,"11"
"171653",186932,"2021","10","56","3","RS","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1619,31,8354732,40504.04,5916.23,17,"8"
"172343",90305,"2021","10","56","3","RS","PSOL","DIVULGAÇÃO MANDATO",10,1619,31,8354732,40504.04,13230,4,"7"
"171711",79136,"2021","10","56","3","RS","PT","SERVIÇOS POSTAIS",54,1619,31,8354732,40504.04,540.59,3,"13"
"168460",24993,"2021","10","56","3","RS","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1619,31,8354732,40504.04,8122.24,3,"5"
"172844",178362,"2021","10","56","3","SC","CIDADANIA","TELEFONIA",8,1314,16,5070212,39505.92,327.98,2,"1"
"175224",15227,"2021","10","56","3","SC","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1314,16,5070212,39505.92,13022.65,45,"6"
"173694",141334,"2021","10","56","3","SC","NOVO","DIVULGAÇÃO MANDATO",8,1314,16,5070212,39505.92,2500,1,"2"
"174999",95531,"2021","10","56","3","SC","PL","SERVIÇOS POSTAIS",33,1314,16,5070212,39505.92,1125.26,2,"5"
"173641",68996,"2021","10","56","3","SC","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",17,1314,16,5070212,39505.92,1800,1,"2"
"175351",71178,"2021","10","56","3","SC","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1314,16,5070212,39505.92,3554,4,"6"
"175464",40692,"2021","10","56","3","SC","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1314,16,5070212,39505.92,4646.41,22,"7"
"180174",45529,"2021","10","56","3","SC","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1314,16,5070212,39505.92,2355.69,6,"8"
"175389",71242,"2021","10","56","3","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,614.93,12,"6"
"174120",103303,"2021","10","56","3","SC","UNIÃO","PASSAGEM AÉREA",52,1314,16,5070212,39505.92,11373.87,10,"3"
"184105",90835,"2021","10","56","3","SE","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1292,8,1577058,39767.4,55000,2,"4"
"184396",94749,"2021","10","56","3","SE","PP","PASSAGEM AÉREA",38,1292,8,1577058,39767.4,23879.6,31,"5"
"184470",103404,"2021","10","56","3","SE","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1292,8,1577058,39767.4,10000,1,"3"
"184875",18949,"2021","10","56","3","SE","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1292,8,1577058,39767.4,5951.19,1,"6"
"185034",99216,"2021","10","56","3","SE","REPUBLICANOS","TELEFONIA",30,1292,8,1577058,39767.4,71.77,2,"3"
"184675",112971,"2021","10","56","3","SE","UNIÃO","PASSAGEM AÉREA",52,1292,8,1577058,39767.4,8821.54,8,"5"
"185757",193910,"2021","10","56","3","SP","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",8,873,70,33040411,36671.67,10742.8,4,"1"
"200903",168442,"2021","10","56","3","SP","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,873,70,33040411,36671.67,7150,2,"9"
"192239",4567,"2021","10","56","3","SP","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,873,70,33040411,36671.67,1670.38,53,"6"
"191427",180960,"2021","10","56","3","SP","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,873,70,33040411,36671.67,10000,1,"2"
"192756",25377,"2021","10","56","3","SP","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,873,70,33040411,36671.67,670.02,16,"8"
"185666",50790,"2021","10","56","3","SP","PODEMOS","DIVULGAÇÃO MANDATO",17,873,70,33040411,36671.67,11182,4,"1"
"201083",56445,"2021","10","56","3","SP","PP","SERVIÇOS POSTAIS",38,873,70,33040411,36671.67,561.74,10,"7"
"200729",59555,"2021","10","56","3","SP","PROS","PASSAGEM AÉREA",8,873,70,33040411,36671.67,2537.19,6,"7"
"187375",35228,"2021","10","56","3","SP","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,873,70,33040411,36671.67,3017.44,5,"4"
"191333",4050,"2021","10","56","3","SP","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,6621.08,11,"8"
"187224",197047,"2021","10","56","3","SP","PSD","PASSAGEM AÉREA",35,873,70,33040411,36671.67,18390.91,26,"2"
"192751",149513,"2021","10","56","3","SP","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,873,70,33040411,36671.67,21066.66,66,"9"
"185181",89868,"2021","10","56","3","SP","PSOL","SERVIÇOS POSTAIS",10,873,70,33040411,36671.67,416.52,6,"1"
"193093",99238,"2021","10","56","3","SP","PT","SERVIÇOS POSTAIS",54,873,70,33040411,36671.67,2484.77,16,"8"
"187448",108699,"2021","10","56","3","SP","REPUBLICANOS","TELEFONIA",30,873,70,33040411,36671.67,7834.01,31,"6"
"186831",40402,"2021","10","56","3","SP","SOLIDARIEDADE","TELEFONIA",13,873,70,33040411,36671.67,353.83,2,"3"
"192349",106002,"2021","10","56","3","SP","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,873,70,33040411,36671.67,4103.16,42,"13"
"201253",144,"2021","10","56","3","TO","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,620,8,1039439,39131.75,1289.3,1,"1"
"201288",94604,"2021","10","56","3","TO","PL","TELEFONIA",33,620,8,1039439,39131.75,252.49,3,"2"
"202791",60581,"2021","10","56","3","TO","PODEMOS","PASSAGEM AÉREA",17,620,8,1039439,39131.75,6274.54,7,"5"
"203507",149450,"2021","10","56","3","TO","PP","PASSAGEM AÉREA",38,620,8,1039439,39131.75,9912.05,7,"4"
"203537",80286,"2021","10","56","3","TO","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,620,8,1039439,39131.75,20000,1,"7"
"202539",163489,"2021","10","56","3","TO","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,620,8,1039439,39131.75,100.6,5,"6"
"203405",148512,"2021","10","56","3","TO","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,620,8,1039439,39131.75,9103.7,29,"7"
"2478",133545,"2021","11","56","3","AC","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,2246,8,547680,44260.6,3500,1,"7"
"1512",15223,"2021","11","56","3","AC","PCdoB","PASSAGEM AÉREA",10,2246,8,547680,44260.6,12951.72,9,"1"
"2125",136133,"2021","11","56","3","AC","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,2246,8,547680,44260.6,12000,1,"5"
"548",33416,"2021","11","56","3","AC","PROS","ASSESSORIA TÉCNICA/JURÍDICA",8,2246,8,547680,44260.6,6000,1,"1"
"1606",85210,"2021","11","56","3","AC","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,2246,8,547680,44260.6,733,31,"3"
"427",70686,"2021","11","56","3","AC","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,2246,8,547680,44260.6,7750,1,"1"
"7262",183381,"2021","11","56","3","AL","MDB","DIVULGAÇÃO MANDATO",34,1485,9,2187967,40572.24,28800,5,"7"
"5851",173230,"2021","11","56","3","AL","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1485,9,2187967,40572.24,278.5,1,"2"
"6624",135296,"2021","11","56","3","AL","PSD","DIVULGAÇÃO MANDATO",35,1485,9,2187967,40572.24,12850,4,"5"
"6182",71519,"2021","11","56","3","AL","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1485,9,2187967,40572.24,3336.66,13,"4"
"5857",94620,"2021","11","56","3","AL","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1485,9,2187967,40572.24,4484.75,5,"3"
"6037",40896,"2021","11","56","3","AL","PV","MANUTENÇÃO DE ESCRITÓRIO",4,1485,9,2187967,40572.24,4500,1,"2"
"6896",90902,"2021","11","56","3","AL","REPUBLICANOS","PASSAGEM AÉREA",30,1485,9,2187967,40572.24,14788.15,14,"3"
"10965",81258,"2021","11","56","3","AM","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1932,8,2428098,43198.26,1550,9,"5"
"10233",23713,"2021","11","56","3","AM","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",35,1932,8,2428098,43198.26,31350,1,"5"
"10700",98832,"2021","11","56","3","AM","PT","PASSAGEM AÉREA",54,1932,8,2428098,43198.26,8068.35,8,"5"
"11360",184245,"2021","11","56","3","AM","REPUBLICANOS","SERVIÇOS POSTAIS",30,1932,8,2428098,43198.26,38.91,2,"3"
"10617",131134,"2021","11","56","3","AM","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,1932,8,2428098,43198.26,17000,2,"5"
"10766",182142,"2021","11","56","3","AM","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1932,8,2428098,43198.26,9215.49,3,"4"
"17161",31282,"2021","11","56","3","AP","MDB","DIVULGAÇÃO MANDATO",34,1791,8,512110,43002.92,2500,1,"6"
"13126",77207,"2021","11","56","3","AP","PCdoB","DIVULGAÇÃO MANDATO",10,1791,8,512110,43002.92,19500,1,"1"
"13243",35730,"2021","11","56","3","AP","PL","PASSAGEM AÉREA",33,1791,8,512110,43002.92,13816.78,15,"1"
"12995",30818,"2021","11","56","3","AP","PP","PASSAGEM AÉREA",38,1791,8,512110,43002.92,36098.92,40,"1"
"13728",33272,"2021","11","56","3","AP","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1791,8,512110,43002.92,11200,2,"3"
