"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"60149",5086,"2017","7","55","3","MA","CIDADANIA","DIVULGAÇÃO MANDATO",10,1524,18,4497336,41779.83,16800,2,"84"
"56120",6624,"2017","7","55","3","MA","PCdoB","DIVULGAÇÃO MANDATO",10,1524,18,4497336,41779.83,22550,3,"15"
"78469",171892,"2017","7","55","3","MG","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,624,53,15248681,35720.85,10071.79,47,"158"
"69229",84921,"2017","7","55","3","MG","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,624,53,15248681,35720.85,2036.57,8,"90"
"77756",16735,"2017","7","55","3","MG","MDB","SERVIÇOS POSTAIS",65,624,53,15248681,35720.85,1187.65,30,"143"
"81478",194053,"2017","7","55","3","MS","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,878,8,1818937,40170.98,1362,6,"35"
"84765",139501,"2017","7","55","3","MT","MDB","DIVULGAÇÃO MANDATO",65,873,8,2189703,39056.17,20000,1,"10"
"89926",36791,"2017","7","55","3","PA","PL","PASSAGEM AÉREA",34,1592,17,5188450,41855.59,4347.09,53,"23"
"95085",21857,"2017","7","55","3","PA","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1592,17,5188450,41855.59,25000,1,"50"
"100410",98996,"2017","7","55","3","PB","REPUBLICANOS","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,439.2,1,"80"
"97636",19920,"2017","7","55","3","PB","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1716,12,2835882,41660.7,9640,2,"18"
"114582",140878,"2017","7","55","3","PE","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",5,1657,25,6356307,41304.94,397.34,8,"124"
"114023",24882,"2017","7","55","3","PE","PDT","ASSINATURA DE PUBLICAÇÕES",20,1657,25,6356307,41304.94,2841,3,"111"
"117462",2851,"2017","7","55","3","PI","MDB","PASSAGEM AÉREA",65,1313,10,2345694,40599.91,4137.16,9,"29"
"121217",191899,"2017","7","55","3","PR","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,1081,30,7865950,38500,3534.71,7,"28"
"132995",34017,"2017","7","55","3","PR","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1081,30,7865950,38500,5660.02,3,"166"
"127970",67020,"2017","7","55","3","PR","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1081,30,7865950,38500,6300,1,"158"
"137325",197364,"2017","7","55","3","RJ","PL","DIVULGAÇÃO MANDATO",34,933,46,12141145,35388.11,58349,11,"92"
"139280",27001,"2017","7","55","3","RJ","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,933,46,12141145,35388.11,6002.9,22,"136"
"139220",159050,"2017","7","55","3","RJ","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",5,933,46,12141145,35388.11,1390.86,13,"133"
"146982",193623,"2017","7","55","3","RN","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1775,8,2327451,42360.13,156.45,1,"9"
"154948",184813,"2017","7","55","3","RO","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1900,8,1127154,43300.63,5821.53,6,"54"
"159976",204976,"2017","7","55","3","RR","MDB","SERVIÇOS POSTAIS",65,2496,8,299558,45240.67,68.22,2,"38"
"166375",39044,"2017","7","55","3","RS","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1619,31,8392033,40504.04,4300,1,"101"
"163703",120949,"2017","7","55","3","RS","REDE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NA,1619,31,8392033,40504.04,2089,6,"42"
"178361",168910,"2017","7","55","3","SC","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1314,16,4859324,39505.92,6586.15,12,"53"
"179631",20918,"2017","7","55","3","SC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1314,16,4859324,39505.92,6460.75,32,"82"
"182725",98909,"2017","7","55","3","SE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1292,8,1454165,39767.4,9165.05,6,"37"
"188173",205520,"2017","7","55","3","SP","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,873,70,31998432,36671.67,29895.49,133,"6"
"199268",163402,"2017","7","55","3","SP","PSOL","TELEFONIA",5,873,70,31998432,36671.67,7369.31,28,"172"
"196023",152353,"2017","7","55","3","SP","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,283,2,"114"
"205408",197754,"2017","7","55","3","TO","MDB","PASSAGEM AÉREA",65,620,8,996887,39131.75,14057.68,47,"35"
"886",198460,"2017","8","55","3","AC","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,2246,8,506724,44260.6,7861.13,8,"10"
"7902",69318,"2017","8","55","3","AL","PSD","TELEFONIA",36,1485,9,1995727,40572.24,46.76,1,"34"
"9225",83331,"2017","8","55","3","AM","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1932,8,2226891,43198.26,3326.52,24,"8"
"15348",3683,"2017","8","55","3","AP","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1791,8,455514,43002.92,8000,1,"30"
"25931",46907,"2017","8","55","3","BA","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1060,39,10185417,38638.99,26,2,"134"
"24034",4756,"2017","8","55","3","BA","PSB","TELEFONIA",34,1060,39,10185417,38638.99,1713.8,8,"89"
"33359",13229,"2017","8","55","3","CE","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1687,22,6271554,42079.91,1495.76,4,"33"
"37890",28202,"2017","8","55","3","CE","PSD","TELEFONIA",36,1687,22,6271554,42079.91,183.25,5,"119"
"40653",138999,"2017","8","55","3","DF","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,0,8,1897677,30416.8,957.3,1,"13"
"45349",15232,"2017","8","55","3","ES","PDT","TELEFONIA",20,947,10,2653536,37052.05,1703.67,10,"62"
"53449",20551,"2017","8","55","3","GO","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,173,17,4331733,35135.2,12050,1,"42"
"54850",59325,"2017","8","55","3","GO","PL","TELEFONIA",34,173,17,4331733,35135.2,987.82,8,"79"
"60570",200126,"2017","8","55","3","MA","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1524,18,4497336,41779.83,26000,2,"87"
"60770",105338,"2017","8","55","3","MA","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1524,18,4497336,41779.83,2350.8,7,"91"
"68878",169185,"2017","8","55","3","MG","PODEMOS","DIVULGAÇÃO MANDATO",9,624,53,15248681,35720.85,10630,9,"89"
"64487",41598,"2017","8","55","3","MG","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15248681,35720.85,2061.98,24,"21"
"69487",158398,"2017","8","55","3","MG","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,624,53,15248681,35720.85,24398.73,25,"101"
"81403",20889,"2017","8","55","3","MS","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,878,8,1818937,40170.98,5718.08,1,"35"
"87938",24112,"2017","8","55","3","MT","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,873,8,2189703,39056.17,1807.08,4,"41"
"94589",3667,"2017","8","55","3","PA","SOLIDARIEDADE","TELEFONIA",15,1592,17,5188450,41855.59,168.06,5,"46"
"95595",189864,"2017","8","55","3","PA","PSDB","TELEFONIA",54,1592,17,5188450,41855.59,4415.91,8,"71"
"97513",157251,"2017","8","55","3","PB","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1716,12,2835882,41660.7,4316.3,10,"10"
"99422",70665,"2017","8","55","3","PB","PDT","TELEFONIA",20,1716,12,2835882,41660.7,1641.3,10,"60"
"111245",174643,"2017","8","55","3","PE","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1657,25,6356307,41304.94,10812.41,44,"61"
"110616",59820,"2017","8","55","3","PE","SOLIDARIEDADE","TELEFONIA",15,1657,25,6356307,41304.94,1666.74,11,"45"
"119261",168509,"2017","8","55","3","PI","PODEMOS","TELEFONIA",9,1313,10,2345694,40599.91,532.34,9,"49"
"121488",50072,"2017","8","55","3","PR","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1081,30,7865950,38500,10606.69,17,"38"
"133033",36974,"2017","8","55","3","PR","PV","DIVULGAÇÃO MANDATO",8,1081,30,7865950,38500,5815,4,"171"
"126288",10247,"2017","8","55","3","PR","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1081,30,7865950,38500,1526.45,9,"122"
"137014",140828,"2017","8","55","3","RJ","PSOL","ASSINATURA DE PUBLICAÇÕES",5,933,46,12141145,35388.11,399,1,"84"
"135047",65526,"2017","8","55","3","RJ","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,933,46,12141145,35388.11,64.38,3,"44"
"137028",74128,"2017","8","55","3","RJ","PT","LOCAÇÃO DE AUTOMÓVEIS",68,933,46,12141145,35388.11,4500,1,"85"
"146637",173023,"2017","8","55","3","RN","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1775,8,2327451,42360.13,8000,1,"3"
"153110",51552,"2017","8","55","3","RO","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1900,8,1127154,43300.63,4801.39,8,"17"
"160037",107713,"2017","8","55","3","RR","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,2496,8,299558,45240.67,5378.43,3,"36"
"166216",73000,"2017","8","55","3","RS","PSDB","PASSAGEM AÉREA",54,1619,31,8392033,40504.04,11082.48,27,"90"
"163941",92421,"2017","8","55","3","RS","PSB","ASSINATURA DE PUBLICAÇÕES",34,1619,31,8392033,40504.04,40.9,1,"49"
"179145",72128,"2017","8","55","3","SC","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1314,16,4859324,39505.92,1940.68,23,"68"
"178485",5487,"2017","8","55","3","SC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1314,16,4859324,39505.92,2307.85,10,"51"
"181763",39136,"2017","8","55","3","SE","PT","TELEFONIA",68,1292,8,1454165,39767.4,955.46,7,"25"
"196128",183873,"2017","8","55","3","SP","DEM","PASSAGEM AÉREA",21,873,70,31998432,36671.67,58761.64,91,"101"
"196702",41507,"2017","8","55","3","SP","REPUBLICANOS","TELEFONIA",21,873,70,31998432,36671.67,10640.82,57,"112"
"188611",33081,"2017","8","55","3","SP","MDB","TELEFONIA",65,873,70,31998432,36671.67,8225.43,32,"18"
"204280",112025,"2017","8","55","3","TO","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,620,8,996887,39131.75,8134.9,25,"15"
"4148",183832,"2017","9","55","3","AC","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,2246,8,506724,44260.6,10573.42,3,"49"
"4636",147510,"2017","9","55","3","AL","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1485,9,1995727,40572.24,596,2,"2"
"9282",26426,"2017","9","55","3","AM","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1932,8,2226891,43198.26,187,1,"8"
"14677",174614,"2017","9","55","3","AP","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1791,8,455514,43002.92,11000,3,"21"
"21766",676,"2017","9","55","3","BA","PSDB","SERVIÇOS POSTAIS",54,1060,39,10185417,38638.99,354.9,7,"47"
"20893",139381,"2017","9","55","3","BA","PSD","TELEFONIA",36,1060,39,10185417,38638.99,6639.22,32,"26"
"33666",9919,"2017","9","55","3","CE","MDB","TELEFONIA",65,1687,22,6271554,42079.91,718.17,6,"34"
"32432",21750,"2017","9","55","3","CE","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1687,22,6271554,42079.91,590.69,10,"2"
"40768",56808,"2017","9","55","3","DF","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,0,8,1897677,30416.8,11000,1,"13"
"44262",57940,"2017","9","55","3","ES","PT","MANUTENÇÃO DE ESCRITÓRIO",68,947,10,2653536,37052.05,4833.41,7,"40"
"51373",60291,"2017","9","55","3","GO","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,173,17,4331733,35135.2,15000,1,"3"
"51327",148216,"2017","9","55","3","GO","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,173,17,4331733,35135.2,1274.5,10,"1"
"59675",167727,"2017","9","55","3","MA","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1524,18,4497336,41779.83,301,5,"76"
"55677",147536,"2017","9","55","3","MA","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,1524,18,4497336,41779.83,500,1,"2"
"79380",52598,"2017","9","55","3","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,624,53,15248681,35720.85,16413.81,78,"166"
"65740",73875,"2017","9","55","3","MG","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15248681,35720.85,22931.5,97,"35"
"70135",59829,"2017","9","55","3","MG","PODEMOS","ASSINATURA DE PUBLICAÇÕES",9,624,53,15248681,35720.85,50.99,1,"114"
"83693",137786,"2017","9","55","3","MS","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,878,8,1818937,40170.98,10000,1,"40"
"84164",52689,"2017","9","55","3","MT","PP","TELEFONIA",38,873,8,2189703,39056.17,4034.9,9,"1"
"96906",110831,"2017","9","55","3","PA","PSC","LOCAÇÃO DE AUTOMÓVEIS",13,1592,17,5188450,41855.59,500,1,"89"
"94174",16968,"2017","9","55","3","PA","PL","TELEFONIA",34,1592,17,5188450,41855.59,1591.3,9,"34"
"97357",11440,"2017","9","55","3","PB","PL","PASSAGEM AÉREA",34,1716,12,2835882,41660.7,7699.79,15,"7"
"99704",78696,"2017","9","55","3","PB","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1716,12,2835882,41660.7,9640,2,"61"
"111859",1708,"2017","9","55","3","PE","MDB","PASSAGEM AÉREA",65,1657,25,6356307,41304.94,8944.8,25,"75"
"110541",57099,"2017","9","55","3","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,11600,3,"49"
"118988",98440,"2017","9","55","3","PI","PP","SERVIÇOS POSTAIS",38,1313,10,2345694,40599.91,2652.81,15,"44"
"126164",41612,"2017","9","55","3","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1081,30,7865950,38500,2497.89,11,"125"
"125589",9962,"2017","9","55","3","PR","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1081,30,7865950,38500,12579.5,73,"113"
"121005",91134,"2017","9","55","3","PR","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1081,30,7865950,38500,46.15,1,"23"
"135890",105347,"2017","9","55","3","RJ","REPUBLICANOS","PASSAGEM AÉREA",21,933,46,12141145,35388.11,25731.86,28,"59"
"135905",145597,"2017","9","55","3","RJ","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,933,46,12141145,35388.11,783.37,22,"60"
"140051",153747,"2017","9","55","3","RJ","PSDB","TELEFONIA",54,933,46,12141145,35388.11,3764.57,17,"148"
"150987",111321,"2017","9","55","3","RN","PODEMOS","TELEFONIA",9,1775,8,2327451,42360.13,1056.96,18,"49"
"153370",121566,"2017","9","55","3","RO","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,1900,8,1127154,43300.63,10700,6,"19"
"160215",193256,"2017","9","55","3","RR","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,2496,8,299558,45240.67,6000,1,"41"
"163388",119655,"2017","9","55","3","RS","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1619,31,8392033,40504.04,632,4,"34"
"166751",195865,"2017","9","55","3","RS","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1619,31,8392033,40504.04,6500,1,"109"
"177578",24572,"2017","9","55","3","SC","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1314,16,4859324,39505.92,10466.77,7,"30"
"178175",105933,"2017","9","55","3","SC","MDB","TELEFONIA",65,1314,16,4859324,39505.92,11265.71,61,"45"
"182290",77329,"2017","9","55","3","SE","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1292,8,1454165,39767.4,1200,4,"32"
"199081",179262,"2017","9","55","3","SP","PSOL","PASSAGEM AÉREA",5,873,70,31998432,36671.67,22691.34,51,"157"
"188252",18113,"2017","9","55","3","SP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,873,70,31998432,36671.67,251.09,1,"11"
"189433",127791,"2017","9","55","3","SP","PSL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,873,70,31998432,36671.67,791.15,3,"38"
"205681",14602,"2017","9","55","3","TO","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,620,8,996887,39131.75,8516.95,24,"42"
"860",69359,"2017","10","55","3","AC","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,2246,8,506724,44260.6,3100,1,"13"
"8764",191150,"2017","10","55","3","AL","PP","TELEFONIA",38,1485,9,1995727,40572.24,879.09,6,"49"
"12254",51798,"2017","10","55","3","AM","PL","DIVULGAÇÃO MANDATO",34,1932,8,2226891,43198.26,15467,2,"29"
"14271",60473,"2017","10","55","3","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1791,8,455514,43002.92,562,1,"14"
"20419",21839,"2017","10","55","3","BA","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1060,39,10185417,38638.99,14.53,1,"16"
"25562",51441,"2017","10","55","3","BA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1060,39,10185417,38638.99,1943.2,90,"128"
"38112",84619,"2017","10","55","3","CE","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1687,22,6271554,42079.91,2372.39,16,"103"
"37092",35285,"2017","10","55","3","CE","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1687,22,6271554,42079.91,3294.48,4,"85"
"41535",154682,"2017","10","55","3","DF","PT","SERVIÇOS POSTAIS",68,0,8,1897677,30416.8,98.02,5,"31"
"45475",53692,"2017","10","55","3","ES","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,947,10,2653536,37052.05,9200,1,"61"
"54757",76831,"2017","10","55","3","GO","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,173,17,4331733,35135.2,201.95,1,"78"
"53454",48134,"2017","10","55","3","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4331733,35135.2,359.25,13,"48"
"57817",201090,"2017","10","55","3","MA","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,1524,18,4497336,41779.83,12000,2,"38"
"60652",148451,"2017","10","55","3","MA","CIDADANIA","PASSAGEM AÉREA",10,1524,18,4497336,41779.83,9036.73,15,"90"
"78908",142496,"2017","10","55","3","MG","PL","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15248681,35720.85,20922,5,"161"
"70128",127215,"2017","10","55","3","MG","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,624,53,15248681,35720.85,3865,7,"100"
"64430",68600,"2017","10","55","3","MG","PT","LOCAÇÃO DE AUTOMÓVEIS",68,624,53,15248681,35720.85,30088.51,8,"11"
"83565",526,"2017","10","55","3","MS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,878,8,1818937,40170.98,82.53,3,"35"
"84719",44037,"2017","10","55","3","MT","PT","LOCAÇÃO DE AUTOMÓVEIS",68,873,8,2189703,39056.17,9000,3,"9"
"94884",197871,"2017","10","55","3","PA","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1592,17,5188450,41855.59,11499.09,2,"58"
"95540",35251,"2017","10","55","3","PA","PODEMOS","PASSAGEM AÉREA",9,1592,17,5188450,41855.59,6268.89,15,"72"
"98657",141970,"2017","10","55","3","PB","PSD","DIVULGAÇÃO MANDATO",36,1716,12,2835882,41660.7,17900,12,"43"
"98939",57101,"2017","10","55","3","PB","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,111.89,2,"50"
"110233",191315,"2017","10","55","3","PE","CIDADANIA","SERVIÇOS POSTAIS",10,1657,25,6356307,41304.94,1164.04,7,"28"
"114608",157864,"2017","10","55","3","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6356307,41304.94,7055.8,41,"121"
"117308",55676,"2017","10","55","3","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2345694,40599.91,224.47,1,"34"
"125556",181724,"2017","10","55","3","PR","PROS","SERVIÇOS POSTAIS",11,1081,30,7865950,38500,476.47,9,"97"
"121723",65801,"2017","10","55","3","PR","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1081,30,7865950,38500,6057.56,6,"38"
"122202",90845,"2017","10","55","3","PR","PSB","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,118.34,4,"48"
"133118",21194,"2017","10","55","3","RJ","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,933,46,12141145,35388.11,2305.52,25,"2"
"136714",37784,"2017","10","55","3","RJ","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,933,46,12141145,35388.11,4000,1,"82"
"133639",201182,"2017","10","55","3","RJ","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,933,46,12141145,35388.11,4200,1,"14"
"147416",187025,"2017","10","55","3","RN","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1775,8,2327451,42360.13,1351.99,7,"18"
"154470",77880,"2017","10","55","3","RO","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1900,8,1127154,43300.63,353.46,2,"44"
"159615",43407,"2017","10","55","3","RR","PSDB","TELEFONIA",54,2496,8,299558,45240.67,598.25,6,"29"
"162452",116032,"2017","10","55","3","RS","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1619,31,8392033,40504.04,5940,2,"18"
"161995",54781,"2017","10","55","3","RS","PP","PASSAGEM AÉREA",38,1619,31,8392033,40504.04,100193.41,137,"7"
"179177",38328,"2017","10","55","3","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,4859324,39505.92,335.42,15,"74"
"179524",147778,"2017","10","55","3","SC","PL","TELEFONIA",34,1314,16,4859324,39505.92,1302.65,13,"80"
"181919",170575,"2017","10","55","3","SE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1292,8,1454165,39767.4,6337.5,1,"25"
"195048",54121,"2017","10","55","3","SP","PSOL","LOCAÇÃO DE AUTOMÓVEIS",5,873,70,31998432,36671.67,2388.3,1,"82"
"195440",38914,"2017","10","55","3","SP","PSDB","PASSAGEM AÉREA",54,873,70,31998432,36671.67,152165.29,251,"89"
"188067",181306,"2017","10","55","3","SP","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,759.76,2,"2"
"204964",64488,"2017","10","55","3","TO","PP","PASSAGEM AÉREA",38,620,8,996887,39131.75,24985.94,40,"35"
"869",4233,"2017","11","55","3","AC","PSDB","TELEFONIA",54,2246,8,506724,44260.6,721.16,8,"9"
"8528",13310,"2017","11","55","3","AL","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1485,9,1995727,40572.24,100,1,"51"
"12702",181771,"2017","11","55","3","AM","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,1932,8,2226891,43198.26,24000,1,"36"
"15386",23804,"2017","11","55","3","AP","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1791,8,455514,43002.92,3710,3,"35"
"20923",193184,"2017","11","55","3","BA","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1060,39,10185417,38638.99,10805.69,58,"26"
"25726",197394,"2017","11","55","3","BA","PODEMOS","TELEFONIA",9,1060,39,10185417,38638.99,3478.67,8,"126"
"36149",144323,"2017","11","55","3","CE","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1687,22,6271554,42079.91,259,2,"67"
"33284",119882,"2017","11","55","3","CE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",2,1687,22,6271554,42079.91,1792.21,4,"23"
"40414",73744,"2017","11","55","3","DF","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,0,8,1897677,30416.8,6500,1,"7"
"44327",104137,"2017","11","55","3","ES","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,947,10,2653536,37052.05,300.01,2,"40"
"52485",23062,"2017","11","55","3","GO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,173,17,4331733,35135.2,9083.3,7,"26"
"52856",92690,"2017","11","55","3","GO","CIDADANIA","TELEFONIA",10,173,17,4331733,35135.2,995.97,6,"33"
"58840",185116,"2017","11","55","3","MA","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1524,18,4497336,41779.83,390,4,"53"
"57544",190003,"2017","11","55","3","MA","PTB","TELEFONIA",25,1524,18,4497336,41779.83,389.74,8,"23"
"79433",58044,"2017","11","55","3","MG","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,624,53,15248681,35720.85,531.17,3,"163"
"66454",76785,"2017","11","55","3","MG","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,624,53,15248681,35720.85,250,1,"53"
"64004",5072,"2017","11","55","3","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,624,53,15248681,35720.85,13296.01,52,"5"
"80186",33190,"2017","11","55","3","MS","PSB","TELEFONIA",34,878,8,1818937,40170.98,699.73,8,"7"
"87917",197521,"2017","11","55","3","MT","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,873,8,2189703,39056.17,1429.5,5,"44"
"96299",136445,"2017","11","55","3","PA","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1592,17,5188450,41855.59,6000,1,"82"
"94383",63825,"2017","11","55","3","PA","PSDB","SERVIÇOS POSTAIS",54,1592,17,5188450,41855.59,513.43,5,"40"
"98623",47911,"2017","11","55","3","PB","PT","SERVIÇOS POSTAIS",68,1716,12,2835882,41660.7,431.49,3,"31"
"98677",141718,"2017","11","55","3","PB","MDB","TELEFONIA",65,1716,12,2835882,41660.7,1151.76,6,"32"
"113610",160735,"2017","11","55","3","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,11600,3,"100"
"111770",124137,"2017","11","55","3","PE","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,1657,25,6356307,41304.94,36.61,1,"56"
"119451",164295,"2017","11","55","3","PI","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1313,10,2345694,40599.91,45137.4,4,"53"
