"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"5972","2021","56","3","GO","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,173,17,4454497,35135.2,22000,"4"
"5846","2021","56","3","GO","PP","MANUTENÇÃO DE ESCRITÓRIO",38,173,17,4454497,35135.2,48203.51,"2"
"6621","2021","56","3","GO","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,173,17,4454497,35135.2,1352.24,"7"
"5923","2021","56","3","GO","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,173,17,4454497,35135.2,17982.36,"2"
"5984","2021","56","3","GO","PSD","TELEFONIA",35,173,17,4454497,35135.2,9953.79,"3"
"5994","2021","56","3","GO","PT","ASSINATURA DE PUBLICAÇÕES",54,173,17,4454497,35135.2,1200,"5"
"6749","2021","56","3","GO","REPUBLICANOS","PASSAGEM AÉREA",30,173,17,4454497,35135.2,10483.87,"8"
"5968","2021","56","3","GO","SOLIDARIEDADE","ASSESSORIA TÉCNICA/JURÍDICA",13,173,17,4454497,35135.2,195000,"5"
"6717","2021","56","3","GO","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,173,17,4454497,35135.2,226291.67,"8"
"7419","2021","56","3","MA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1524,18,4537237,41779.83,63931.22,"8"
"7268","2021","56","3","MA","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4537237,41779.83,266.7,"3"
"7138","2021","56","3","MA","PCdoB","TELEFONIA",10,1524,18,4537237,41779.83,237.55,"1"
"7499","2021","56","3","MA","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1524,18,4537237,41779.83,137380.3,"5"
"7132","2021","56","3","MA","PP","PASSAGEM AÉREA",38,1524,18,4537237,41779.83,210595.03,"2"
"7351","2021","56","3","MA","PROS","PASSAGEM AÉREA",8,1524,18,4537237,41779.83,57785.88,"4"
"7429","2021","56","3","MA","PSB","PASSAGEM AÉREA",32,1524,18,4537237,41779.83,86077.67,"8"
"7465","2021","56","3","MA","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1524,18,4537237,41779.83,9694.08,"10"
"7348","2021","56","3","MA","PT","PASSAGEM AÉREA",54,1524,18,4537237,41779.83,171830.67,"6"
"7142","2021","56","3","MA","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1524,18,4537237,41779.83,974.09,"2"
"7357","2021","56","3","MA","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1524,18,4537237,41779.83,87430.12,"6"
"7999","2021","56","3","MG","AVANTE","TELEFONIA",7,624,53,15700966,35720.85,42891.01,"1"
"8182","2021","56","3","MG","MDB","SERVIÇOS POSTAIS",34,624,53,15700966,35720.85,2919.15,"3"
"7987","2021","56","3","MG","NOVO","PASSAGEM AÉREA",8,624,53,15700966,35720.85,39616.07,"1"
"8346","2021","56","3","MG","PATRIOTA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,624,53,15700966,35720.85,13355.08,"4"
"8442","2021","56","3","MG","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,624,53,15700966,35720.85,305.83,"2"
"8541","2021","56","3","MG","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,624,53,15700966,35720.85,3416.17,"7"
"8366","2021","56","3","MG","PODEMOS","TELEFONIA",17,624,53,15700966,35720.85,10551.6,"4"
"8217","2021","56","3","MG","PP","TELEFONIA",38,624,53,15700966,35720.85,62855.93,"2"
"8845","2021","56","3","MG","PROS","PASSAGEM AÉREA",8,624,53,15700966,35720.85,74520.82,"4"
"8741","2021","56","3","MG","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,624,53,15700966,35720.85,55900,"7"
"8118","2021","56","3","MG","PSC","DIVULGAÇÃO MANDATO",8,624,53,15700966,35720.85,130150,"3"
"8283","2021","56","3","MG","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,624,53,15700966,35720.85,21490.15,"4"
"8136","2021","56","3","MG","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29,624,53,15700966,35720.85,1309.27,"4"
"8124","2021","56","3","MG","PSOL","ASSINATURA DE PUBLICAÇÕES",10,624,53,15700966,35720.85,4620,"2"
"8768","2021","56","3","MG","PT","TELEFONIA",54,624,53,15700966,35720.85,68883.37,"8"
"8224","2021","56","3","MG","PV","ASSESSORIA TÉCNICA/JURÍDICA",4,624,53,15700966,35720.85,19800,"4"
"8175","2021","56","3","MG","REPUBLICANOS","SERVIÇOS POSTAIS",30,624,53,15700966,35720.85,9011.81,"3"
"8804","2021","56","3","MG","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,624,53,15700966,35720.85,207750,"5"
"8627","2021","56","3","MG","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,624,53,15700966,35720.85,217551.07,"6"
"9495","2021","56","3","MS","PL","TELEFONIA",33,878,8,1877982,40170.98,4728.13,"5"
"9940","2021","56","3","MS","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,878,8,1877982,40170.98,2093,"8"
"9511","2021","56","3","MS","PSD","SERVIÇOS POSTAIS",35,878,8,1877982,40170.98,3145.35,"2"
"9527","2021","56","3","MS","PSDB","SERVIÇOS POSTAIS",29,878,8,1877982,40170.98,3344.15,"3"
"9987","2021","56","3","MS","PT","TELEFONIA",54,878,8,1877982,40170.98,9211.68,"9"
"9928","2021","56","3","MS","UNIÃO","SERVIÇOS POSTAIS",52,878,8,1877982,40170.98,2702.4,"5"
"10126","2021","56","3","MT","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,8,2330281,39056.17,1724.87,"4"
"10372","2021","56","3","MT","PL","DIVULGAÇÃO MANDATO",33,873,8,2330281,39056.17,262880,"6"
"10071","2021","56","3","MT","PP","PASSAGEM AÉREA",38,873,8,2330281,39056.17,80028.7,"1"
"10314","2021","56","3","MT","PT","TELEFONIA",54,873,8,2330281,39056.17,17657.5,"5"
"10335","2021","56","3","MT","REPUBLICANOS","TELEFONIA",30,873,8,2330281,39056.17,7751.48,"4"
"10880","2021","56","3","PA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1592,17,5499283,41855.59,43341.03,"8"
"10906","2021","56","3","PA","PL","PASSAGEM AÉREA",33,1592,17,5499283,41855.59,233832.53,"9"
"10594","2021","56","3","PA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1592,17,5499283,41855.59,23615.22,"1"
"11576","2021","56","3","PA","PSB","DIVULGAÇÃO MANDATO",32,1592,17,5499283,41855.59,202600,"7"
"10632","2021","56","3","PA","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1592,17,5499283,41855.59,1596.85,"1"
"10663","2021","56","3","PA","PSDB","DIVULGAÇÃO MANDATO",29,1592,17,5499283,41855.59,7560,"1"
"10832","2021","56","3","PA","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,1592,17,5499283,41855.59,32480.62,"6"
"10864","2021","56","3","PA","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1592,17,5499283,41855.59,8202.7,"4"
"10943","2021","56","3","PA","PTB","TELEFONIA",10,1592,17,5499283,41855.59,15944.04,"6"
"10656","2021","56","3","PA","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1592,17,5499283,41855.59,40000,"4"
"10659","2021","56","3","PA","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1592,17,5499283,41855.59,75671.42,"1"
"12173","2021","56","3","PB","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1716,12,2867649,41660.7,16000,"7"
"11876","2021","56","3","PB","PP","DIVULGAÇÃO MANDATO",38,1716,12,2867649,41660.7,148000,"1"
"11974","2021","56","3","PB","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1716,12,2867649,41660.7,29526.06,"3"
"11910","2021","56","3","PB","PSC","PASSAGEM AÉREA",8,1716,12,2867649,41660.7,78232.06,"2"
"11954","2021","56","3","PB","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,1716,12,2867649,41660.7,50000,"6"
"12162","2021","56","3","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1716,12,2867649,41660.7,49200,"7"
"12103","2021","56","3","PB","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1716,12,2867649,41660.7,5352.15,"7"
"12018","2021","56","3","PB","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1716,12,2867649,41660.7,57023.71,"4"
"12576","2021","56","3","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,1657,25,6570072,41304.94,86713.7,"1"
"12594","2021","56","3","PE","CIDADANIA","PASSAGEM AÉREA",8,1657,25,6570072,41304.94,133483.69,"4"
"13720","2021","56","3","PE","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6570072,41304.94,14432.01,"6"
"12758","2021","56","3","PE","PCdoB","DIVULGAÇÃO MANDATO",10,1657,25,6570072,41304.94,5955.01,"5"
"12804","2021","56","3","PE","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,1657,25,6570072,41304.94,503.29,"6"
"12620","2021","56","3","PE","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1657,25,6570072,41304.94,125000,"4"
"13723","2021","56","3","PE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1657,25,6570072,41304.94,32850.27,"7"
"12455","2021","56","3","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6570072,41304.94,118233.86,"4"
"12382","2021","56","3","PE","PSB","ASSINATURA DE PUBLICAÇÕES",32,1657,25,6570072,41304.94,2955.8,"1"
"12588","2021","56","3","PE","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1657,25,6570072,41304.94,94558,"1"
"12485","2021","56","3","PE","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1657,25,6570072,41304.94,51000,"4"
"13690","2021","56","3","PE","REDE","MANUTENÇÃO DE ESCRITÓRIO",1,1657,25,6570072,41304.94,202612.16,"11"
"12747","2021","56","3","PE","REPUBLICANOS","TELEFONIA",30,1657,25,6570072,41304.94,34997.35,"6"
"13774","2021","56","3","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,1657,25,6570072,41304.94,173450.44,"10"
"12741","2021","56","3","PE","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,1657,25,6570072,41304.94,1356,"5"
"14265","2021","56","3","PI","PP","ASSINATURA DE PUBLICAÇÕES",38,1313,10,2370894,40599.91,1370.9,"6"
"14164","2021","56","3","PI","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",35,1313,10,2370894,40599.91,85300,"4"
"14240","2021","56","3","PI","PT","SERVIÇOS POSTAIS",54,1313,10,2370894,40599.91,3569.64,"10"
"14171","2021","56","3","PI","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1313,10,2370894,40599.91,12992.18,"3"
"14814","2021","56","3","PR","CIDADANIA","PASSAGEM AÉREA",8,1081,30,7971087,38500,94826.73,"9"
"14637","2021","56","3","PR","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1081,30,7971087,38500,149498.49,"2"
"14987","2021","56","3","PR","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1081,30,7971087,38500,11462.32,"6"
"14877","2021","56","3","PR","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,1081,30,7971087,38500,973.62,"6"
"15110","2021","56","3","PR","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1081,30,7971087,38500,2201.18,"10"
"14828","2021","56","3","PR","PROS","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7971087,38500,100868.89,"6"
"15064","2021","56","3","PR","PSB","SERVIÇOS POSTAIS",32,1081,30,7971087,38500,1675.68,"8"
"14903","2021","56","3","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1081,30,7971087,38500,20190.34,"6"
"14573","2021","56","3","PR","PSDB","DIVULGAÇÃO MANDATO",29,1081,30,7971087,38500,52428,"1"
"14892","2021","56","3","PR","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1081,30,7971087,38500,312.84,"7"
"14873","2021","56","3","PR","PV","PASSAGEM AÉREA",4,1081,30,7971087,38500,113696.25,"5"
"14839","2021","56","3","PR","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1081,30,7971087,38500,86555.21,"6"
"14556","2021","56","3","PR","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1081,30,7971087,38500,813.03,"2"
"14648","2021","56","3","PR","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1081,30,7971087,38500,76000,"2"
"16761","2021","56","3","RJ","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,933,46,12408340,35388.11,1230.14,"1"
"16831","2021","56","3","RJ","NOVO","SERVIÇOS POSTAIS",8,933,46,12408340,35388.11,198.2,"3"
"17065","2021","56","3","RJ","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,933,46,12408340,35388.11,11281.63,"6"
"16712","2021","56","3","RJ","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12408340,35388.11,58873.33,"1"
"17101","2021","56","3","RJ","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",28,933,46,12408340,35388.11,290,"7"
"16877","2021","56","3","RJ","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,933,46,12408340,35388.11,11625.81,"5"
"16825","2021","56","3","RJ","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,933,46,12408340,35388.11,16580.21,"2"
"17215","2021","56","3","RJ","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,933,46,12408340,35388.11,12000,"4"
"17209","2021","56","3","RJ","PSD","DIVULGAÇÃO MANDATO",35,933,46,12408340,35388.11,180655.85,"5"
"17129","2021","56","3","RJ","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29,933,46,12408340,35388.11,346.5,"6"
"17360","2021","56","3","RJ","PSOL","SERVIÇOS POSTAIS",10,933,46,12408340,35388.11,1467.33,"11"
"16690","2021","56","3","RJ","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,933,46,12408340,35388.11,23302.84,"1"
"17099","2021","56","3","RJ","PTB","ASSESSORIA TÉCNICA/JURÍDICA",10,933,46,12408340,35388.11,40000,"8"
"16746","2021","56","3","RJ","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,933,46,12408340,35388.11,103185.99,"2"
"16925","2021","56","3","RJ","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,933,46,12408340,35388.11,2283.57,"2"
"16727","2021","56","3","RJ","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,933,46,12408340,35388.11,2352,"2"
"17779","2021","56","3","RN","MDB","PASSAGEM AÉREA",34,1775,8,2373619,42360.13,106390.36,"7"
"17801","2021","56","3","RN","PL","SERVIÇOS POSTAIS",33,1775,8,2373619,42360.13,916.84,"10"
"17669","2021","56","3","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2373619,42360.13,4198.87,"4"
"17829","2021","56","3","RN","PSB","DIVULGAÇÃO MANDATO",32,1775,8,2373619,42360.13,148510,"8"
"17699","2021","56","3","RN","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1775,8,2373619,42360.13,45699.96,"7"
"17666","2021","56","3","RN","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1775,8,2373619,42360.13,97000,"1"
"18454","2021","56","3","RO","MDB","PASSAGEM AÉREA",34,1900,8,1175733,43300.63,105124.9,"9"
"18148","2021","56","3","RO","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1900,8,1175733,43300.63,91200,"8"
"18493","2021","56","3","RO","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1900,8,1175733,43300.63,652.4,"7"
"18134","2021","56","3","RO","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1900,8,1175733,43300.63,2450.47,"9"
"18482","2021","56","3","RO","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1900,8,1175733,43300.63,6226.75,"4"
"17973","2021","56","3","RO","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1900,8,1175733,43300.63,33961.62,"2"
"18046","2021","56","3","RO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1900,8,1175733,43300.63,8518.7,"3"
"18754","2021","56","3","RR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,2496,8,333464,45240.67,46200,"5"
"18572","2021","56","3","RR","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,2496,8,333464,45240.67,70000,"4"
"18580","2021","56","3","RR","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,2496,8,333464,45240.67,26217.12,"4"
"18609","2021","56","3","RR","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,2496,8,333464,45240.67,11166.24,"2"
"18721","2021","56","3","RR","REDE","PASSAGEM AÉREA",1,2496,8,333464,45240.67,102300.47,"9"
"18774","2021","56","3","RR","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,2496,8,333464,45240.67,87500,"5"
"18823","2021","56","3","RR","SOLIDARIEDADE","ASSESSORIA TÉCNICA/JURÍDICA",13,2496,8,333464,45240.67,120000,"7"
"18706","2021","56","3","RR","UNIÃO","PASSAGEM AÉREA",52,2496,8,333464,45240.67,170748.96,"6"
"19427","2021","56","3","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1619,31,8354732,40504.04,1779.9,"2"
"19874","2021","56","3","RS","NOVO","ASSINATURA DE PUBLICAÇÕES",8,1619,31,8354732,40504.04,872.05,"6"
"19927","2021","56","3","RS","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1619,31,8354732,40504.04,102051.46,"9"
"19483","2021","56","3","RS","PL","ASSINATURA DE PUBLICAÇÕES",33,1619,31,8354732,40504.04,5269.4,"3"
"19668","2021","56","3","RS","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1619,31,8354732,40504.04,67579.99,"5"
"19492","2021","56","3","RS","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1619,31,8354732,40504.04,11913.71,"2"
"19510","2021","56","3","RS","PSB","TELEFONIA",32,1619,31,8354732,40504.04,16104.02,"4"
"19600","2021","56","3","RS","PSD","TELEFONIA",35,1619,31,8354732,40504.04,22555.23,"6"
"19966","2021","56","3","RS","PSDB","ASSINATURA DE PUBLICAÇÕES",29,1619,31,8354732,40504.04,1254,"10"
"19451","2021","56","3","RS","PSOL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1619,31,8354732,40504.04,2860.33,"4"
"19545","2021","56","3","RS","PT","ASSINATURA DE PUBLICAÇÕES",54,1619,31,8354732,40504.04,3720.82,"3"
"19835","2021","56","3","RS","PTB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1619,31,8354732,40504.04,3337.59,"8"
"19612","2021","56","3","RS","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1619,31,8354732,40504.04,224549.42,"5"
"20873","2021","56","3","SC","CIDADANIA","TELEFONIA",8,1314,16,5070212,39505.92,3334.27,"1"
"21233","2021","56","3","SC","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1314,16,5070212,39505.92,450.3,"10"
"20899","2021","56","3","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,1926.45,"1"
"20875","2021","56","3","SC","PL","TELEFONIA",33,1314,16,5070212,39505.92,5093.69,"1"
"21146","2021","56","3","SC","PODEMOS","DIVULGAÇÃO MANDATO",17,1314,16,5070212,39505.92,34500,"3"
"20947","2021","56","3","SC","PP","TELEFONIA",38,1314,16,5070212,39505.92,18520.28,"1"
"20880","2021","56","3","SC","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1314,16,5070212,39505.92,23476.99,"3"
"21082","2021","56","3","SC","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,1314,16,5070212,39505.92,2864.42,"4"
"20905","2021","56","3","SC","PT","SERVIÇOS POSTAIS",54,1314,16,5070212,39505.92,4303.47,"2"
"21166","2021","56","3","SC","UNIÃO","PASSAGEM AÉREA",52,1314,16,5070212,39505.92,126041.01,"7"
"21855","2021","56","3","SE","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1292,8,1577058,39767.4,162600,"7"
"21756","2021","56","3","SE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1292,8,1577058,39767.4,4549,"6"
"21840","2021","56","3","SE","PSD","SERVIÇOS POSTAIS",35,1292,8,1577058,39767.4,266.48,"8"
"21681","2021","56","3","SE","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1292,8,1577058,39767.4,94562.5,"3"
"21557","2021","56","3","SE","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1292,8,1577058,39767.4,28600,"1"
"21831","2021","56","3","SE","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1292,8,1577058,39767.4,25544.46,"4"
"22976","2021","56","3","SP","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,873,70,33040411,36671.67,2538.86,"3"
"23287","2021","56","3","SP","MDB","PASSAGEM AÉREA",34,873,70,33040411,36671.67,150961.48,"7"
"23157","2021","56","3","SP","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,873,70,33040411,36671.67,78861.27,"3"
"23103","2021","56","3","SP","PCdoB","SERVIÇOS POSTAIS",10,873,70,33040411,36671.67,892.85,"7"
"22620","2021","56","3","SP","PL","SERVIÇOS POSTAIS",33,873,70,33040411,36671.67,27823.19,"3"
"23223","2021","56","3","SP","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,873,70,33040411,36671.67,2954.6,"5"
"23400","2021","56","3","SP","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,873,70,33040411,36671.67,69840.1,"7"
"23035","2021","56","3","SP","PROS","PASSAGEM AÉREA",8,873,70,33040411,36671.67,29460.19,"2"
"23153","2021","56","3","SP","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,873,70,33040411,36671.67,48261.99,"6"
"22528","2021","56","3","SP","PSC","ASSESSORIA TÉCNICA/JURÍDICA",8,873,70,33040411,36671.67,120000,"1"
"22529","2021","56","3","SP","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,873,70,33040411,36671.67,106323.14,"1"
"23169","2021","56","3","SP","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,873,70,33040411,36671.67,233067.07,"8"
"23063","2021","56","3","SP","PSOL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,873,70,33040411,36671.67,3248.31,"6"
"23420","2021","56","3","SP","PT","LOCAÇÃO DE AUTOMÓVEIS",54,873,70,33040411,36671.67,173871.89,"10"
"22981","2021","56","3","SP","REPUBLICANOS","TELEFONIA",30,873,70,33040411,36671.67,106710.1,"4"
"23150","2021","56","3","SP","SOLIDARIEDADE","TELEFONIA",13,873,70,33040411,36671.67,4977.1,"5"
"22534","2021","56","3","SP","UNIÃO","SERVIÇOS POSTAIS",52,873,70,33040411,36671.67,167480.37,"2"
"23780","2021","56","3","TO","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,620,8,1039439,39131.75,13096.69,"6"
"23733","2021","56","3","TO","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,620,8,1039439,39131.75,68810.99,"2"
"23671","2021","56","3","TO","PODEMOS","DIVULGAÇÃO MANDATO",17,620,8,1039439,39131.75,88922.4,"2"
"23869","2021","56","3","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,1039439,39131.75,96000,"4"
"23769","2021","56","3","TO","PSC","DIVULGAÇÃO MANDATO",8,620,8,1039439,39131.75,51600,"4"
"23675","2021","56","3","TO","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,620,8,1039439,39131.75,90000,"2"
"23897","2021","56","3","TO","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,620,8,1039439,39131.75,144177.79,"9"
"399","2022","56","4","AC","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,2246,8,547680,44260.6,543,"7"
"440","2022","56","4","AC","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,2246,8,547680,44260.6,40181.09,"7"
"221","2022","56","4","AC","PDT","LOCAÇÃO OU FRETAMENTO DE AERONAVES",28,2246,8,547680,44260.6,12000,"4"
"382","2022","56","4","AC","PROS","PASSAGEM AÉREA",8,2246,8,547680,44260.6,129518.44,"4"
"398","2022","56","4","AC","PT","LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES",54,2246,8,547680,44260.6,10900,"10"
"400","2022","56","4","AC","REPUBLICANOS","LOCAÇÃO OU FRETAMENTO DE AERONAVES",30,2246,8,547680,44260.6,35000,"3"
"233","2022","56","4","AC","UNIÃO","TELEFONIA",52,2246,8,547680,44260.6,4981.57,"2"
"694","2022","56","4","AL","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1485,9,2187967,40572.24,123674,"6"
"625","2022","56","4","AL","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1485,9,2187967,40572.24,39431.11,"3"
"645","2022","56","4","AL","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",35,1485,9,2187967,40572.24,51900,"3"
"724","2022","56","4","AL","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1485,9,2187967,40572.24,436.5,"4"
"562","2022","56","4","AL","PT","DIVULGAÇÃO MANDATO",54,1485,9,2187967,40572.24,62000,"2"
"743","2022","56","4","AL","PV","TELEFONIA",4,1485,9,2187967,40572.24,1353.46,"6"
"722","2022","56","4","AL","REPUBLICANOS","TELEFONIA",30,1485,9,2187967,40572.24,8141.87,"2"
"1485","2022","56","4","AM","PL","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",33,1932,8,2428098,43198.26,7697.16,"6"
"1496","2022","56","4","AM","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1932,8,2428098,43198.26,7622.68,"8"
"1442","2022","56","4","AM","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1932,8,2428098,43198.26,9240,"8"
"1561","2022","56","4","AM","REPUBLICANOS","SERVIÇOS POSTAIS",30,1932,8,2428098,43198.26,523.4,"6"
"1472","2022","56","4","AM","SOLIDARIEDADE","LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES",13,1932,8,2428098,43198.26,68100,"5"
"1468","2022","56","4","AM","UNIÃO","DIVULGAÇÃO MANDATO",52,1932,8,2428098,43198.26,54455,"7"
